pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-04-09,91.7,-1.34,5.54,"France, Ty",664034,607625,single,hit_into_play,,,,,1,Ty France singles on a ground ball to right fielder Hunter Renfroe. Carlos Correa scores. Trevor Larnach to 2nd.,R,R,R,KC,MIN,X,9,ground_ball,0,2,2025,-0.52,1.26,-0.3142657645664192,3.0486025731965443,621043,,663616,2,6,Top,167.02,125.33,,,,,3.714943529701319,-133.50411456619662,-3.1392025135777644,-7.072239596732288,28.937912976385892,-16.69094716721075,3.22,1.47,104,87.6,6,91.3,2358,6,778388,521692,624415,686681,672580,677951,663697,664728,592669,54.49,0.456,0.417,0.9,1,1,0,4,40,3,4-Seam Fastball,0,1,1,0,2,0,2,0,Standard,Standard,214,-0.136,0.712,62.2,5.9,0.498,-0.712,88.0,-1,1,0.362,0.638,35,30,36,31,3,2,5,1,5,1,1.45,0.52,0.52,38.3,2.2966974583848296,25.174608718564105,29.524896804155997,33.460910261615275,18.338113441611092
SI,2025-04-09,92,-1.21,5.46,"France, Ty",664034,607625,,foul,,,,,4,Foul,R,R,R,KC,MIN,S,,,0,1,2025,-1.46,0.63,-0.6176599429096332,2.179626331935169,621043,,663616,2,6,Top,,,,,,,4.651842116849351,-133.8555755751693,-3.7852435955165307,-18.50446497409986,30.67331791088673,-24.00683873140386,3.22,1.47,,,,91.4,2463,6.1,778388,521692,624415,686681,672580,677951,663697,664728,592669,54.41,,,,,,,,40,2,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,218,0.014,-0.056,72.7,6.9,,0.056,,-1,1,0.348,0.652,35,30,36,31,3,2,5,1,5,1,2.08,1.46,1.46,27.3,10.253942753735318,13.387330468079355,36.02205096904045,29.010740469424817,21.935952507956344
FC,2025-04-09,87.9,-1.38,5.8,"France, Ty",664034,607625,,foul,,,,,8,Foul,R,R,R,KC,MIN,S,,,0,0,2025,0.13,0.73,0.15919223959592063,1.6531708643560703,621043,,663616,2,6,Top,,,,,,,3.4277335747403153,-128.0102183378137,-5.423861544961112,0.7707314574173629,26.293692676103117,-23.27485126629706,3.22,1.47,204,78.9,55,87.4,2406,5.9,778388,521692,624415,686681,672580,677951,663697,664728,592669,54.56,,,,,,,,40,1,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,200,0.008,-0.035,74.0,7.6,,0.035,88.0,-1,1,0.34,0.6599999999999999,35,30,36,31,3,2,5,1,5,1,2.22,-0.13,-0.13,42.5,10.593515691420807,8.284779099820804,40.08016597419005,38.88816075648977,28.617067825325563
FF,2025-04-09,91,-1.4,5.5,"Larnach, Trevor",663616,607625,,ball,,,,,12,Ball,R,L,R,KC,MIN,B,,,2,1,2025,-0.18,1.12,1.323074413545498,3.230010986130564,,621043,,2,6,Top,,,,,,,7.1677007714151815,-132.3594275705867,-2.181736760111659,-3.57184712257452,27.736722005887728,-18.75069251642433,3.9047337193159,1.87034948161411,,,,90.5,2258,6,778388,521692,624415,686681,672580,677951,663697,664728,592669,54.51,,,,,,,,39,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,216,-0.009,0.055,,,,-0.055,,-1,1,0.356,0.644,35,28,36,28,3,2,5,1,5,1,1.63,0.18,-0.18,27.6,,,,,
FS,2025-04-09,88.6,-1.58,5.69,"Larnach, Trevor",663616,607625,,ball,,,,,11,Ball,R,L,R,KC,MIN,B,,,1,1,2025,-0.47,0.5,-1.157692154852063,3.478633395315914,,621043,,2,6,Top,,,,,,,1.998568371499701,-129.1030343172784,-0.41270265315069415,-5.719082354422058,25.657736487736397,-26.724960529934258,3.96512117464101,1.83325348632973,,,,88,2430,5.7,778388,521692,624415,686681,672580,677951,663697,664728,592669,54.79,,,,,,,,39,3,Split-Finger,0,1,1,0,1,0,1,0,Standard,Standard,197,-0.003,0.02,,,,-0.02,,-1,1,0.359,0.641,35,28,36,28,3,2,5,1,5,1,2.39,0.47,-0.47,31.3,,,,,
CU,2025-04-09,81.4,-1.47,5.65,"Larnach, Trevor",663616,607625,,blocked_ball,,,,,13,Ball In Dirt,R,L,R,KC,MIN,B,,,0,1,2025,1.03,-1.1,-0.3520507151238894,0.8664962171879864,,621043,,2,6,Top,,,,,,,0.5416798594620219,-118.46316650947905,-1.9680089018488587,9.507371881599079,24.585664761819682,-42.29572459922477,3.93984964880143,1.83978509865386,,,,79.9,3160,5.4,778388,521692,624415,686681,672580,677951,663697,664728,592669,55.06,,,,,,,,39,2,Curveball,0,1,1,0,1,0,1,0,Standard,Standard,61,-0.004,0.015,,,,-0.015,,-1,1,0.363,0.637,35,28,36,28,3,2,5,1,5,1,4.56,-1.03,1.03,31.4,,,,,
FF,2025-04-09,94.3,3.07,5.03,"Montes, Coco",663796,579328,field_out,hit_into_play,,,,,6,"Coco Montes grounds out, second baseman Tim Anderson to first baseman Nolan Schanuel.",R,R,L,TB,LAA,X,4,ground_ball,3,2,2025,1.01,0.92,0.6909904215913888,2.372496022394505,,666624,643376,2,6,Bot,157.09,152.59,,,,,-8.525381807878558,-137.21313944761337,-3.340929368068447,14.583659147516618,27.929949006244577,-19.95532898344099,3.371,1.535,20,105.2,-6,95.5,2222,6.8,778399,681351,694384,641313,670032,621028,621493,677347,545361,53.7,0.367,0.331,0,1,0,0,2,53,6,4-Seam Fastball,4,3,4,3,3,4,4,3,Standard,Standard,132,-0.046,-0.282,69.2,6.2,0.367,0.282,105.2,1,1,0.738,0.738,34,28,34,29,3,2,7,,6,4,1.63,1.01,-1.01,31.9,-6.180370607975338,24.922131418391082,36.09087597564453,42.903618879037325,16.781651528247274
CU,2025-04-09,82.3,-2.42,5.96,"Schwarber, Kyle",656941,656550,walk,ball,,,,,11,Kyle Schwarber walks.,R,L,R,ATL,PHI,B,,,3,2,2025,0.8,-1.01,-2.277848749660023,4.656662839374298,,,,0,5,Top,,,,,,,-1.2228773744822954,-119.69480390915977,5.530583872073587,7.9442208203294005,23.560666113952827,-43.18029087899454,3.47956476377564,1.5223773132083,,,,81.9,2938,6.1,778393,669221,621566,645277,663586,606115,650559,671739,672284,54.41,,0.691497,0.7,1,0,0,,36,10,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,46,-0.041,0.356,,,,-0.356,,0,0,0.493,0.507,29,32,29,32,3,2,9,1,5,1,4.38,-0.8,0.8,40.1,,,,,
SL,2025-04-09,85.6,2.99,5.01,"Montes, Coco",663796,579328,,called_strike,,,,,6,Called Strike,R,R,L,TB,LAA,S,,,3,1,2025,-0.33,0.03,0.40698819991624724,2.3126486585970656,,666624,643376,2,6,Bot,,,,,,,-5.483274068330911,-124.69134268225326,-0.2157319079774761,-2.433531377188748,22.531299012781123,-31.997547617629387,3.19215449619666,1.53499936652292,,,,86.8,2401,6.7,778399,681351,694384,641313,670032,621028,621493,677347,545361,53.75,,,,,,,,53,5,Slider,4,3,4,3,3,4,4,3,Infield shade,Standard,206,-0.006,-0.11,,,,0.11,,1,1,0.744,0.744,34,28,34,29,3,2,7,,6,4,3.05,-0.33,0.33,31.3,,,,,
FF,2025-04-09,92.4,-1.52,5.47,"Larnach, Trevor",663616,607625,,called_strike,,,,,8,Called Strike,R,L,R,KC,MIN,S,,,0,0,2025,-0.81,0.96,-0.14056721176944087,2.4482213971718987,,621043,,2,6,Top,,,,,,,5.238758719885038,-134.51226839115213,-3.9747487016324285,-10.98358120462733,28.450424022136687,-19.8520312607944,3.97842358450679,1.84616605061692,,,,91.9,2331,5.9,778388,521692,624415,686681,672580,677951,663697,664728,592669,54.59,,,,,,,,39,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,224,0.006,-0.04,,,,0.04,,-1,1,0.357,0.643,35,28,36,28,3,2,5,1,5,1,1.7,0.81,-0.81,27.8,,,,,
