pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
ST,2025-09-13,85.1,-1.69,5.89,"Tovar, Ezequiel",678662,656302,field_out,hit_into_play,,,,,9,Ezequiel Tovar lines out to shortstop Jake Cronenworth.,R,R,R,SD,COL,X,6,line_drive,3,2,2025,0.99,-0.75,0.7957568864153701,1.5831435333013228,,,,2,6,Top,111.74,146.96,,,,,3.835162006757709,-123.67874420401984,-2.0639458376545265,8.956144186543463,32.340215035780595,-39.40985912304056,3.17,1.44,164,81.1,13,84.2,2740,6.5,776341,553869,656811,650333,592518,630105,657656,701538,665487,53.99,0.663,0.607,0,1,0,0,4,51,10,Sweeper,9,1,1,9,1,9,1,9,Standard,Standard,33,0,-0.328,79.2,7.5,0.732,0.328,88.0,8,-8,0.996,0.0040000000000000036,29,23,30,24,3,2,6,1,6,1,3.99,-0.99,-0.99,45.9,6.21517338867246,-0.39211673839630823,39.11744677456985,40.177007312177615,29.734740468695836
SI,2025-09-13,94.7,-2.04,6.16,"Albies, Ozzie",645277,686613,walk,ball,,,,,12,Ozzie Albies walks.,R,L,R,ATL,HOU,B,,,3,2,2025,-1.25,0.94,0.24248875524991376,3.8501116333939196,621566,,,2,7,Bot,,,,,,,8.81467847961128,-137.57827423912622,-2.4263880177974757,-17.903050992617842,31.78804240001051,-19.919455564749704,3.3352841151989,1.65079535060664,,,,95.1,2228,6.7,776346,673237,572233,602104,621043,665161,805904,676694,660821,53.81,,0.691497,0.7,1,0,0,,58,8,Sinker,1,6,1,6,6,1,1,6,Standard,Standard,202,0.008,0.155,,,,-0.155,,-5,-5,0.03,0.03,26,28,27,28,3,2,7,1,6,1,1.62,1.25,-1.25,59.3,,,,,
FF,2025-09-13,97.8,-1.18,6.2,"Tovar, Ezequiel",678662,656302,,foul,,,,,5,Foul,R,R,R,SD,COL,S,,,3,2,2025,-0.41,1.29,0.07255762898452767,2.4840655530425706,,,,2,6,Top,,,,,,,4.354869427786526,-142.21555822898017,-7.511843625626349,-6.621926512359607,32.705404260148505,-13.110834600505,3.17,1.44,180,67.7,51,98.1,2252,6.5,776341,553869,656811,650333,592518,630105,657656,701538,665487,54,,,,,,,,51,9,4-Seam Fastball,9,1,1,9,1,9,1,9,Standard,Standard,194,0,0,68.0,6.9,,0,88.0,8,-8,0.996,0.0040000000000000036,29,23,30,24,3,2,6,1,6,1,1.09,0.41,0.41,59.5,-2.3019500744560957,13.682239417907084,35.784739907631874,31.067520743107284,20.45589963509983
FF,2025-09-13,95.8,-1.94,6.2,"Albies, Ozzie",645277,686613,,foul,,,,,2,Foul,R,L,R,ATL,HOU,S,,,3,2,2025,-0.32,1.11,-0.02893394349364453,2.912317187903229,621566,,,2,7,Bot,,,,,,,5.856908599574219,-139.49246147708175,-5.671635623882777,-5.474098283564062,29.189175842400747,-16.600476856895163,3.27,1.59,6,86.3,-27,97.2,2224,6.9,776346,673237,572233,602104,621043,665161,805904,676694,660821,53.63,,,,,,,,58,7,4-Seam Fastball,1,6,1,6,6,1,1,6,Standard,Standard,210,0,0,73.4,7.4,,0,88.0,-5,-5,0.03,0.03,26,28,27,28,3,2,7,1,6,1,1.36,0.32,-0.32,53.7,17.42710010270606,-14.8115528727391,30.61092166798702,29.813369881916078,41.71465014483704
SL,2025-09-13,90.2,-1.44,6.16,"Tovar, Ezequiel",678662,656302,,foul,,,,,5,Foul,R,R,R,SD,COL,S,,,3,2,2025,-0.09,0.33,0.25929726998382896,2.3316973615530063,,,,2,6,Top,,,,,,,4.422854848536108,-131.16352494062852,-4.192051189433859,-2.0498361262029956,30.459000631957867,-27.681726631657348,3.17,1.44,3,77.7,-40,90.1,2726,6.5,776341,553869,656811,650333,592518,630105,657656,701538,665487,54.02,,,,,,,,51,8,Slider,9,1,1,9,1,9,1,9,Standard,Standard,126,0,0,68.0,7.9,,0,88.0,8,-8,0.996,0.0040000000000000036,29,23,30,24,3,2,6,1,6,1,2.5,0.09,0.09,51.2,14.715450342558588,-20.748126068454916,30.358528015899484,32.6937260156031,37.76144290902644
KC,2025-09-13,83.8,-2.21,6.22,"Albies, Ozzie",645277,686613,,blocked_ball,,,,,14,Ball In Dirt,R,L,R,ATL,HOU,B,,,2,2,2025,0.41,-1.45,0.21998956908916878,-0.4596209049673856,621566,,,2,7,Bot,,,,,,,4.830749079545401,-121.74912665596294,-6.056302351469034,2.9166506349172425,27.99092963435916,-45.224779947588935,3.26999887670605,1.60103793680058,,,,83.7,2634,6.7,776346,673237,572233,602104,621043,665161,805904,676694,660821,53.78,,,,,,,,58,6,Knuckle Curve,1,6,1,6,6,1,1,6,Standard,Standard,21,0.003,0.063,,,,-0.063,,-5,-5,0.027,0.027,26,28,27,28,3,2,7,1,6,1,4.75,-0.41,0.41,52.9,,,,,
KC,2025-09-13,83.5,-1.14,6.09,"Tovar, Ezequiel",678662,656302,,ball,,,,,13,Ball,R,R,R,SD,COL,B,,,2,2,2025,-0.06,-1.33,-0.2985660801858925,-0.6223347011650207,,,,2,6,Top,,,,,,,2.050691316033116,-121.32866498871269,-6.2441451117362,-1.0324984145678326,28.700816295751206,-43.92379174331998,3.03200064330021,1.35717076194399,,,,83,2650,6.5,776341,553869,656811,650333,592518,630105,657656,701538,665487,53.97,,,,,,,,51,7,Knuckle Curve,9,1,1,9,1,9,1,9,Standard,Standard,16,0,0.104,,,,-0.104,,8,-8,0.996,0.0040000000000000036,29,23,30,24,3,2,6,1,6,1,4.67,0.06,0.06,56.7,,,,,
CH,2025-09-13,88.9,-2.48,5.98,"Albies, Ozzie",645277,686613,,foul,,,,,8,Foul,R,L,R,ATL,HOU,S,,,2,2,2025,-1.04,0.69,-0.21697798519114797,1.8315618564244782,621566,,,2,7,Bot,,,,,,,7.820806758123791,-129.33306292368627,-5.706889588508599,-13.216214087519822,23.243126699408393,-23.48807076868962,3.27,1.59,179,68.8,59,90.4,1453,6.9,776346,673237,572233,602104,621043,665161,805904,676694,660821,53.59,,,,,,,,58,5,Changeup,1,6,1,6,6,1,1,6,Standard,Standard,231,0,0,65.5,7.5,,0,88.0,-5,-5,0.027,0.027,26,28,27,28,3,2,7,1,6,1,2.17,1.04,-1.04,47.0,5.7236250122064005,-4.431602599630934,37.89220875337664,33.78373241124056,36.35839983822821
FF,2025-09-13,98.6,-1.2,6.27,"Tovar, Ezequiel",678662,656302,,foul,,,,,2,Foul,R,R,R,SD,COL,S,,,2,2,2025,-0.14,1.35,0.2601004437437632,2.7838125203681914,,,,2,6,Top,,,,,,,4.320406142508807,-143.4082526779047,-7.179967845554414,-2.9364035026980506,33.45459421515624,-12.047228113026172,3.17,1.44,207,84.4,17,99,2467,6.5,776341,553869,656811,650333,592518,630105,657656,701538,665487,53.97,,,,,,,,51,6,4-Seam Fastball,9,1,1,9,1,9,1,9,Standard,Standard,178,0,0,70.0,5.7,,0,88.0,8,-8,0.996,0.0040000000000000036,29,23,30,24,3,2,6,1,6,1,1,0.14,0.14,56.5,-12.57596941955298,37.838890165896686,36.09673744516364,34.61710268387189,5.293612118947952
FC,2025-09-13,95.8,1.34,5.8,"Wong, Connor",657136,608331,single,hit_into_play,,,,,5,Connor Wong singles on a ground ball to center fielder Trent Grisham. Nate Eaton scores. Nick Sogard to 2nd.,R,R,L,BOS,NYY,X,8,ground_ball,0,0,2025,0,0.54,-0.18477830661294337,2.4851877083048635,,681987,686765,1,6,Bot,119.03,98.58,,,,,-4.055424037403883,-139.5659382747596,-4.45608964978077,0.8351303018825643,28.41686558244401,-24.38279145503382,3.34,1.48,114,94.2,6,96.9,2228,6.7,776344,669224,700250,665862,641857,676609,691176,663757,641355,53.85,0.511,0.46,0.9,1,1,0,4,53,1,Cutter,1,4,1,4,4,2,2,4,Standard,Standard,147,0.109,0.478,74.1,6.9,0.547,-0.478,94.2,-3,-3,0.22,0.22,31,29,31,29,3,2,6,3,5,5,1.92,0,0,49.8,1.7906240547032863,11.425096854140682,34.38670348119114,34.86480657845131,25.418601485005457
