pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CU,2025-06-25,78.1,1.33,6.2,"Hinds, Rece",677956,608331,strikeout,swinging_strike,,,,,5,Rece Hinds strikes out swinging.,R,R,L,CIN,NYY,S,2,,2,2,2025,-0.87,-1.5,0.07986209516402298,2.3538371451001003,,,663886,2,7,Bot,,,,,,,-1.084777059424278,-113.67639964958146,1.4547219282518706,-7.211627861976916,23.71651673972381,-45.61601032524583,3.63,1.65,,,,77.8,3144,6.4,777367,669224,700250,518934,665862,683011,691176,663757,592450,54.14,,0,0,1,0,0,,62,5,Curveball,1,6,1,6,6,1,1,6,Standard,Standard,329,-0.007,-0.216,75.5,8.0,,0.216,,-5,-5,0.025,0.025,31,24,31,25,3,2,5,1,6,3,5.28,-0.87,0.87,50.8,19.25372075647036,-24.83173471490268,34.65473877368505,39.28923854184944,44.11159539461731
CU,2025-06-25,79.8,2.16,5.58,"Mayer, Marcelo",691785,579328,field_out,hit_into_play,,,,,9,Marcelo Mayer flies out to right fielder LaMonte Wade Jr.,R,L,L,LAA,BOS,X,9,fly_ball,0,1,2025,-0.49,-0.36,0.4234514118529434,1.9258944135566645,,,,2,7,Top,179.86,81.85,,,,,-2.92212199250282,-116.28784079751331,-0.6498868376311892,-3.9104035205962386,21.61071629645379,-35.55008740800966,3.65,1.68,318,98.1,44,80.3,2448,6.5,777362,518595,694384,695681,650859,664068,621493,666176,664774,53.98,0.048,0.087,0,1,0,0,3,57,2,Curveball,5,2,2,5,2,5,2,5,Infield shade,Standard,311,0.007,-0.217,73.3,8.5,0.162,0.217,98.1,3,-3,0.934,0.06599999999999995,34,22,34,23,3,2,5,1,7,5,3.93,-0.49,-0.49,44.9,20.288417216210394,-16.57467964044905,35.95950532722477,32.42095690032495,40.476124902378444
SI,2025-06-25,90,1.77,5.83,"Hinds, Rece",677956,608331,,blocked_ball,,,,,14,Ball In Dirt,R,R,L,CIN,NYY,B,,,1,2,2025,1.13,0.53,0.7995350625389492,0.014505547051239187,,,663886,2,7,Bot,,,,,,,-4.816716853289568,-130.76230940704244,-9.617367646694712,13.985560611435197,26.209019608212625,-24.358906780154484,3.54391975361981,1.60691987943959,,,,90.5,1967,6.6,777367,669224,700250,518934,665862,683011,691176,663757,592450,53.95,,,,,,,,62,4,Sinker,1,6,1,6,6,1,1,6,Standard,Standard,131,0.001,0.033,,,,-0.033,,-5,-5,0.024,0.024,31,24,31,25,3,2,5,1,6,3,2.29,1.13,-1.13,39.7,,,,,
CU,2025-06-25,76.6,1.47,6.28,"Hinds, Rece",677956,608331,,ball,,,,,12,Ball,R,R,L,CIN,NYY,B,,,0,2,2025,-1.15,-1.4,1.1073581635973644,2.694503573164922,,,663886,2,7,Bot,,,,,,,1.3233263801395854,-111.37493993444296,2.0757921127195935,-9.749409571596724,22.637906624161314,-44.35568769823128,3.50085603616334,1.56382943352338,,,,76.3,2958,6.4,777367,669224,700250,518934,665862,683011,691176,663757,592450,54.08,,,,,,,,62,3,Curveball,1,6,1,6,6,1,1,6,Standard,Standard,331,0.001,0.009,,,,-0.009,,-5,-5,0.023,0.023,31,24,31,25,3,2,5,1,6,3,5.33,-1.15,1.15,49.5,,,,,
SL,2025-06-25,87.5,2.66,5.35,"Mayer, Marcelo",691785,579328,,foul,,,,,6,Foul,R,L,L,LAA,BOS,S,,,0,0,2025,-0.36,0.42,0.7510817001016109,2.4445066570304816,,,,2,7,Top,,,,,,,-3.8898359802367892,-127.49954568608489,-1.821811204113002,-3.2121718127306917,23.91204448002876,-27.390887857409833,3.65,1.68,,,,88.3,2294,6.5,777362,518595,694384,695681,650859,664068,621493,666176,664774,53.99,,,,,,,,57,1,Slider,5,2,2,5,2,5,2,5,Infield shade,Standard,182,0.001,-0.043,71.2,7.5,,0.043,,3,-3,0.933,0.06699999999999995,34,22,34,23,3,2,5,1,7,5,2.53,-0.36,-0.36,39.1,4.005750795558015,2.5916662937810804,34.09409537481427,28.27908494494444,22.381038401666153
SL,2025-06-25,86.1,2.11,5.56,"Rafaela, Ceddanne",678882,579328,strikeout,swinging_strike_blocked,,,,,13,"Ceddanne Rafaela strikes out swinging, catcher Travis d'Arnaud to first baseman Nolan Schanuel.",R,R,L,LAA,BOS,S,2,,1,2,2025,-0.26,-0.21,-0.4961453076794977,-0.4544951967246278,,,,1,7,Top,,,,,,,-5.6899629504728155,-125.14843823103249,-7.616364126049219,-1.5209840356573763,25.823584792935353,-33.00100127761744,3.58,1.67,,,,86.5,2615,6.6,777362,518595,694384,695681,650859,664068,621493,666176,664774,53.87,,0,0,1,0,0,,56,4,Slider,5,2,2,5,2,5,2,5,Standard,Standard,302,0.011,-0.18,70.3,9.3,,0.18,,3,-3,0.922,0.07799999999999996,34,24,34,25,3,2,5,1,7,2,3.3,-0.26,0.26,43.7,33.90486146954001,-39.914905022145575,47.29150725665645,29.107874560213553,65.53002593322623
SL,2025-06-25,84.3,-1.63,5.09,"Wells, Austin",669224,663903,strikeout,swinging_strike,,,,,14,Austin Wells strikes out swinging.,R,L,R,CIN,NYY,S,2,,0,2,2025,0.25,-0.03,0.7973406093287212,0.7457053952832098,,519317,691176,2,5,Top,,,,,,,5.220090041590125,-122.69486167264115,-3.699312482867308,1.4583401368727924,24.508890830237334,-31.92100659888417,3.54,1.63,,,,85.5,2445,7.1,777367,624431,687952,680574,669289,682829,668715,670770,677956,53.44,,0,0,1,0,0,,41,3,Slider,1,4,4,1,4,1,4,1,Infield shade,Standard,92,0.015,-0.178,73.3,9.1,,0.178,,-3,3,0.177,0.823,28,25,29,26,3,2,5,1,6,3,3.24,-0.25,0.25,28.3,33.74860312581008,-43.777198714208,41.96157558995739,23.658528284045154,54.46165389347635
CU,2025-06-25,76.1,1.49,6.21,"Hinds, Rece",677956,608331,,swinging_strike,,,,,8,Swinging Strike,R,R,L,CIN,NYY,S,,,0,1,2025,-1.08,-1.5,-0.05234302653069711,1.8063639323926743,,,663886,2,7,Bot,,,,,,,-1.2894787300762105,-110.79720120861016,0.6225994089100908,-8.527355157147467,23.032417626404627,-44.722768128816774,3.63,1.65,,,,75.7,3037,6.4,777367,669224,700250,518934,665862,683011,691176,663757,592450,54.14,,,,,,,,62,2,Curveball,1,6,1,6,6,1,1,6,Standard,Standard,336,-0.002,-0.055,82.4,9.4,,0.055,,-5,-5,0.025,0.025,31,24,31,25,3,2,5,1,6,3,5.48,-1.08,1.08,51.3,37.17105962133793,-49.924088980986426,34.3627595047217,39.69130334901617,61.985911925091436
SL,2025-06-25,78.1,4.13,4.77,"Dingler, Dillon",693307,682052,field_out,hit_into_play,,,,,8,Dillon Dingler pops out to shortstop Jacob Wilson.,R,R,L,DET,ATH,X,6,popup,2,2,2025,-1.19,-0.05,0.0364002820011482,1.7160938936356147,672761,,,2,7,Bot,110.57,133.74,,,,,-6.650528597622509,-113.61170110944089,0.4340619546368727,-9.019388664183099,21.839575155730955,-32.897867338822465,3.44,1.54,171,74.8,58,78.4,2495,6.7,777371,680862,701762,649966,691777,805779,691016,672016,671732,53.85,0.035,0.034,0,1,0,0,3,55,5,Slider,0,3,0,3,3,0,0,3,Standard,Standard,281,-0.03,-0.196,79.8,8.4,0.043,0.196,88.0,-3,-3,0.102,0.102,27,26,27,27,3,2,6,1,5,2,3.8,-1.19,1.19,13.9,32.77978932630851,3.864874299177425,40.29088226458992,39.198937857701,41.86741566567614
CH,2025-06-25,87.6,1.72,5.59,"Johnson, Bryce",669369,669022,field_out,hit_into_play,,,,,9,"Bryce Johnson bunt grounds out, pitcher MacKenzie Gore to first baseman Nathaniel Lowe.",R,R,L,SD,WSH,X,1,ground_ball,1,1,2025,0.89,0.92,0.29248396534635257,1.7062501312764005,,,578428,2,6,Bot,118.56,188.59,,,,,-5.348069787721209,-127.48463066560093,-5.281649586641748,10.757704121374257,23.86606236270434,-21.221285517017552,3.41,1.6,2,28.7,-36,89.1,2142,7,777360,656180,663993,671277,691781,682928,669743,696285,695734,53.47,0.278,0.256,0,1,0,0,1,45,3,Changeup,1,0,1,0,0,1,1,0,Standard,Standard,125,-0.022,0.069,15.7,1.9,0.281,-0.069,88.0,1,1,0.714,0.714,26,29,26,30,3,2,5,4,7,2,2.02,0.89,-0.89,45.9,-46.51577766331919,-147.4382505348158,74.28991894646855,42.25557293627702,30.853121594465875
