pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2025-04-25,93.5,-2.24,5.57,"Smith, Will",669257,694973,strikeout,swinging_strike,,,,,13,Will Smith strikes out swinging.,R,R,R,LAD,PIT,S,2,,2,2,2025,-1.34,-0.27,-1.6598440708882216,1.9880013261880993,,,,0,7,Bot,,,,,,,4.447159793628344,-136.1127083009809,-2.8961139310947264,-17.614500944215564,29.73928896200411,-35.13103132683314,3.37,1.57,,,,93.5,1642,6.3,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.25,,0,0,1,0,0,,54,5,Split-Finger,0,3,0,3,3,0,0,3,Standard,Standard,247,-0.024,-0.232,64.2,6.9,,0.232,,-3,-3,0.124,0.124,23,30,23,30,3,2,6,3,6,1,2.88,1.34,1.34,24.0,2.442677234936119,-11.171852792147167,41.62859098534722,17.30390943585639,29.349465480298203
ST,2025-04-25,85.3,-2.25,5.43,"Smith, Will",669257,694973,,ball,,,,,14,Ball,R,R,R,LAD,PIT,B,,,1,2,2025,1.42,0.31,2.240668279818312,0.7155534494884503,,,,0,7,Bot,,,,,,,7.6592607040192835,-123.95642816320148,-5.346986611790281,12.977688226801723,26.508919635099648,-28.023466744447635,3.34619435545116,1.43205429080604,,,,84.7,2572,6.1,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.39,,,,,,,,54,4,Sweeper,0,3,0,3,3,0,0,3,Standard,Standard,67,0.004,0.043,,,,-0.043,,-3,-3,0.12,0.12,23,30,23,30,3,2,6,3,6,1,2.85,-1.42,-1.42,21.7,,,,,
SL,2025-04-25,84.4,-2.36,5.46,"Smith, Will",669257,694973,,called_strike,,,,,9,Called Strike,R,R,R,LAD,PIT,S,,,1,1,2025,0.39,0.73,0.2942418750186244,1.6222320313416465,,,,0,7,Bot,,,,,,,5.3856591205066096,-122.90347235877053,-4.026840056178986,2.910359479376618,23.820432322855645,-24.224708528141043,3.3928378180822,1.51129737618615,,,,84.3,2479,6.2,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.33,,,,,,,,54,3,Slider,0,3,0,3,3,0,0,3,Standard,Standard,84,-0.007,-0.061,,,,0.061,,-3,-3,0.127,0.127,23,30,23,30,3,2,6,3,6,1,2.46,-0.39,-0.39,21.6,,,,,
FS,2025-04-25,92.9,-2.29,5.62,"Smith, Will",669257,694973,,called_strike,,,,,7,Called Strike,R,R,R,LAD,PIT,S,,,1,0,2025,-1.19,0.4,-0.2975975508064359,1.661860603282442,,,,0,7,Bot,,,,,,,7.704763282601818,-135.00866460391558,-5.2200196379266615,-16.24186316059842,28.90707450824692,-26.365077598640156,3.36205632638135,1.51324362400685,,,,92.9,1915,6.3,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.17,,,,,,,,54,2,Split-Finger,0,3,0,3,3,0,0,3,Standard,Standard,248,-0.006,-0.05,,,,0.05,,-3,-3,0.133,0.133,23,30,23,30,3,2,6,3,6,1,2.25,1.19,1.19,23.0,,,,,
CU,2025-04-25,84.1,-2.33,5.6,"Smith, Will",669257,694973,,ball,,,,,14,Ball,R,R,R,LAD,PIT,B,,,0,0,2025,0.43,0.02,1.6290419914317544,1.2059281224762581,,,,0,7,Bot,,,,,,,8.295454175149132,-122.22354162508903,-3.8443137386500528,2.8525607784604174,22.39753053317078,-31.48804944831732,3.21894927811929,1.43532819152679,,,,84.1,2379,6.2,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.33,,,,,,,,54,1,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,84,0.005,0.041,,,,-0.041,,-3,-3,0.128,0.128,23,30,23,30,3,2,6,3,6,1,3.2,-0.43,-0.43,26.7,,,,,
FF,2025-04-25,94.7,3.04,4.87,"Gurriel Jr., Lourdes",666971,519242,field_out,hit_into_play,,,,,5,Lourdes Gurriel Jr. pops out softly to first baseman Matt Olson.,R,R,L,AZ,ATL,X,3,popup,1,1,2025,1.05,0.75,-0.048164032508300814,2.8996362652555305,,,,2,5,Bot,159.14,165.56,,,,,-10.507514832392072,-137.53477167372424,-1.1294961474522545,15.574597073061675,29.57293504179273,-22.626220673398418,3.65,1.72,119,56.9,63,95.8,2231,7,778177,669221,621566,645277,663586,669397,657077,671739,642201,53.55,0.003,0.002,0,1,0,0,1,43,3,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,116,-0.013,-0.244,67.4,7.2,0.003,0.244,88.0,-2,-2,0.234,0.234,36,31,36,32,3,2,6,1,5,2,1.8,1.05,-1.05,9.8,0.730989330749599,3.1413755031033967,36.31142297334273,32.07650109423418,25.711284301714514
SL,2025-04-25,86.8,-2.72,5.73,"Ozuna, Marcell",542303,668678,strikeout,called_strike,,,,,9,Marcell Ozuna called out on strikes.,R,R,R,AZ,ATL,S,2,,2,2,2025,0.33,-0.07,0.5312890360067762,1.6269476579969449,,,,2,5,Top,,,,,,,7.168754077966149,-126.32871864057799,-3.52827772014244,2.1475274948688514,24.561058138474163,-32.46861930045483,3.63329728775678,1.71130755602173,,,,87.7,2444,6.8,778177,672515,647304,694374,553993,672695,666971,678489,682998,53.74,,0,0,1,0,0,,40,7,Slider,1,3,3,1,3,1,3,1,Standard,Standard,126,0.008,-0.224,,,,0.224,,-2,2,0.281,0.719,29,34,30,35,3,2,6,2,6,1,3.09,-0.33,-0.33,37.2,,,,,
FF,2025-04-25,93.9,2.95,5.09,"Gurriel Jr., Lourdes",666971,519242,,called_strike,,,,,3,Called Strike,R,R,L,AZ,ATL,S,,,1,0,2025,1.05,0.82,0.48859854722418605,3.461449960908741,,,,2,5,Bot,,,,,,,-8.795386731316652,-136.48787811272487,-0.27657746521781357,15.0881702733085,30.98272937247394,-22.161753134141133,3.74662413743641,1.7462390202993,,,,94.7,2154,6.9,778177,669221,621566,645277,663586,669397,657077,671739,642201,53.63,,,,,,,,43,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,105,-0.003,-0.054,,,,0.054,,-2,-2,0.237,0.237,36,31,36,32,3,2,6,1,5,2,1.78,1.05,-1.05,13.3,,,,,
CH,2025-04-25,88.5,-2.77,5.54,"Edman, Tommy",669242,694973,strikeout,swinging_strike,,,,,13,Tommy Edman strikes out swinging.,R,L,R,LAD,PIT,S,2,,1,2,2025,-1.43,0.51,-0.5198259724302716,0.9856196987036385,,,518692,2,6,Bot,,,,,,,8.426596336052437,-128.56416701185296,-6.0851353049050765,-17.555970143615035,25.8386623588697,-25.46120962133345,3.36,1.52,,,,88.2,1844,6.1,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.38,,0,0,1,0,0,,50,4,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,263,-0.017,-0.183,71.1,8.0,,0.183,,-3,-3,0.124,0.124,23,30,23,30,3,2,6,2,6,1,2.41,1.43,-1.43,21.1,18.148598854409226,-25.992337391092413,32.339296595824486,40.624642350444766,41.56268087429358
FF,2025-04-25,97.2,-2.65,5.52,"Edman, Tommy",669242,694973,,called_strike,,,,,6,Called Strike,R,L,R,LAD,PIT,S,,,1,1,2025,-1.29,1.12,0.3964540606145883,2.707894910544664,,,518692,2,6,Bot,,,,,,,11.112480301334566,-141.03232736179308,-4.542940247445925,-19.690491600424092,32.23964601117034,-16.343977706917972,3.36618274775838,1.46879322607193,,,,97.2,2217,6.5,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.03,,,,,,,,50,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,242,-0.006,-0.073,,,,0.073,,-3,-3,0.13,0.13,23,30,23,30,3,2,6,2,6,1,1.31,1.29,-1.29,22.8,,,,,
KC,2025-04-25,79.7,-2.58,5.92,"Ozuna, Marcell",542303,668678,,foul,,,,,13,Foul,R,R,R,AZ,ATL,S,,,2,2,2025,0.38,-1.1,-0.5636756741881697,1.2759919812236635,,,,2,5,Top,,,,,,,3.721680833650076,-115.9742536785691,-1.3360521469252415,2.65518375087815,24.087337950494664,-41.9416645795577,3.59,1.78,,,,79.8,2389,6.6,778177,672515,647304,694374,553993,672695,666971,678489,682998,53.88,,,,,,,,40,6,Knuckle Curve,1,3,3,1,3,1,3,1,Standard,Standard,33,0,0,81.2,8.3,,0,,-2,2,0.281,0.719,29,34,30,35,3,2,6,2,6,1,4.72,-0.38,-0.38,42.2,26.76868958514228,-27.16165103678636,44.04753396491955,27.356015704305293,51.25887359186084
FF,2025-04-25,95.3,3.05,4.99,"Gurriel Jr., Lourdes",666971,519242,,ball,,,,,12,Ball,R,R,L,AZ,ATL,B,,,0,0,2025,0.95,0.75,0.8519337556162985,3.540255421090387,,,,2,5,Bot,,,,,,,-7.96218476202656,-138.62132024760106,0.14644759044625133,14.001910738888002,30.176564956794895,-22.770730273056785,3.71875299501245,1.71761935302441,,,,95.9,2134,6.6,778177,669221,621566,645277,663586,669397,657077,671739,642201,53.91,,,,,,,,43,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,108,0.002,0.037,,,,-0.037,,-2,-2,0.235,0.235,36,31,36,32,3,2,6,1,5,2,1.76,0.95,-0.95,10.6,,,,,
