pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FC,2025-05-09,91.3,-1.57,5.9,"Ruiz, Keibert",660688,607200,field_out,hit_into_play,,,,,5,Keibert Ruiz pops out to shortstop Masyn Winn.,R,L,R,WSH,STL,X,6,popup,2,2,2025,-0.04,1.04,0.03989740183818977,2.7556670181271175,,,,2,9,Bot,100.35,140.14,,,,,4.17991238790303,-132.94933675193982,-4.301058159385724,-1.3249667894393855,28.602721385782047,-19.131531444206633,3.34,1.53,165,75,58,92.2,2203,6.8,777995,686780,676475,680977,669357,691026,663457,687363,691023,53.7,0.035,0.034,0,1,0,0,3,78,5,Cutter,0,10,0,10,10,0,0,10,Infield shade,Standard,208,-0.001,-0.224,69.4,6.7,0.043,0.224,88.0,-10,-10,0.001,0.001,32,26,32,27,4,3,5,2,5,1,1.69,0.04,-0.04,38.4,6.1476794790804,-2.0440430040619777,34.22785684546466,32.53912363238708,34.00602761297223
ST,2025-05-09,80.8,-1.79,5.61,"Ruiz, Keibert",660688,607200,,called_strike,,,,,5,Called Strike,R,L,R,WSH,STL,S,,,2,1,2025,1.31,0.59,-0.12327093810498901,2.136167926418193,,,,2,9,Bot,,,,,,,1.2011206817788875,-117.58020873453998,-2.1493991153830274,11.827168330097805,24.851614900796474,-26.52294698302746,3.30945937949375,1.51541345286018,,,,80.9,2243,6.6,777995,686780,676475,680977,669357,691026,663457,687363,691023,53.85,,,,,,,,78,4,Sweeper,0,10,0,10,10,0,0,10,Infield shade,Standard,93,0,-0.073,,,,0.073,,-10,-10,0.001,0.001,32,26,32,27,4,3,5,2,5,1,2.93,-1.31,1.31,29.0,,,,,
SI,2025-05-09,92.8,-1.37,6.08,"Ruiz, Keibert",660688,607200,,foul,,,,,4,Foul,R,L,R,WSH,STL,S,,,2,0,2025,-1.34,0.7,-0.7715089418520995,2.659488720289307,,,,2,9,Bot,,,,,,,4.514556656606249,-135.0443688940283,-4.5379729762192405,-17.323453463074056,29.31595963549894,-22.84981106649578,3.34,1.53,283,86.8,30,93.8,1944,6.9,777995,686780,676475,680977,669357,691026,663457,687363,691023,53.65,,,,,,,,78,3,Sinker,0,10,0,10,10,0,0,10,Infield shade,Standard,210,0,-0.066,69.0,6.5,,0.066,88.0,-10,-10,0.001,0.001,32,26,32,27,4,3,5,2,5,1,1.95,1.34,-1.34,40.1,-4.069304981779089,10.574409095235117,30.631143529117796,43.06728488891893,25.904878711544693
SI,2025-05-09,94.8,-1.26,6.12,"Ruiz, Keibert",660688,607200,,ball,,,,,11,Ball,R,L,R,WSH,STL,B,,,1,0,2025,-1.06,0.78,-0.2503480243670241,3.749975639341411,,,,2,9,Bot,,,,,,,5.058920728019622,-138.04441795443554,-2.317503735163638,-14.724327705095062,29.459346718194606,-21.821872191423513,3.3663562058189,1.51541345286018,,,,95.8,1997,6.8,777995,686780,676475,680977,669357,691026,663457,687363,691023,53.75,,,,,,,,78,2,Sinker,0,10,0,10,10,0,0,10,Infield shade,Standard,210,0,0.065,,,,-0.065,,-10,-10,0.001,0.001,32,26,32,27,4,3,5,2,5,1,1.74,1.06,-1.06,42.0,,,,,
ST,2025-05-09,80.8,-1.91,5.72,"Ruiz, Keibert",660688,607200,,ball,,,,,11,Ball,R,L,R,WSH,STL,B,,,0,0,2025,1.42,0.58,-1.1154464863103932,3.35266586061531,,,,2,9,Bot,,,,,,,-0.9318262168087343,-117.61438792363893,0.28376998091547323,13.307709440137414,22.95533839034833,-27.040764280934834,3.3663562058189,1.45878160987267,,,,80.9,2309,6.4,777995,686780,676475,680977,669357,691026,663457,687363,691023,54.12,,,,,,,,78,1,Sweeper,0,10,0,10,10,0,0,10,Infield shade,Standard,89,0,0.037,,,,-0.037,,-10,-10,0.001,0.001,32,26,32,27,4,3,5,2,5,1,2.91,-1.42,1.42,30.3,,,,,
CH,2025-05-09,86.5,-1.65,5.83,"Lowe, Nathaniel",663993,607200,grounded_into_double_play,hit_into_play,,,,,8,"Nathaniel Lowe grounds into a double play, second baseman Brendan Donovan to shortstop Masyn Winn to first baseman Alec Burleson. James Wood out at 2nd. Nathaniel Lowe out at 1st.",R,L,R,WSH,STL,X,4,ground_ball,2,2,2025,-1.09,0.03,-0.03927300095952835,2.1069963889121914,,,695578,0,9,Bot,149.79,156.75,,,,,6.1268618220302455,-125.7938495485501,-2.7282774378199925,-12.867332578709021,25.585796703335888,-31.496175775957287,3.47,1.57,38,105.9,-1,87.2,1536,6.8,777995,686780,676475,680977,669357,691026,663457,687363,691023,53.72,0.524,0.505,0,1,0,0,4,77,5,Changeup,0,10,0,10,10,0,0,10,Infield shade,Standard,230,0,-0.294,,,0.6,0.294,105.9,-10,-10,0.001,0.001,32,29,32,30,4,3,5,2,5,1,3.02,1.09,-1.09,34.4,,,,,
SI,2025-05-09,92.9,-1.35,6.02,"Lowe, Nathaniel",663993,607200,,foul,,,,,11,Foul,R,L,R,WSH,STL,S,,,2,1,2025,-1.39,0.96,-0.8383916572380388,2.9532822414419058,,,695578,0,9,Bot,,,,,,,4.416383597279477,-135.20785239869252,-4.196042549902112,-18.03571008678857,30.92386803938201,-19.693465892520184,3.47,1.57,200,74.4,55,93.8,2084,6.9,777995,686780,676475,680977,669357,691026,663457,687363,691023,53.59,,,,,,,,77,4,Sinker,0,10,0,10,10,0,0,10,Infield shade,Standard,205,0,-0.078,74.2,7.3,,0.078,88.0,-10,-10,0.001,0.001,32,29,32,30,4,3,5,2,5,1,1.69,1.39,-1.39,40.1,4.139792053680117,12.293949447316825,26.050299545067865,48.02231698029743,24.272258026816342
SI,2025-05-09,93.1,-1.45,5.98,"Lowe, Nathaniel",663993,607200,,ball,,,,,13,Ball,R,L,R,WSH,STL,B,,,1,1,2025,-1.31,1.03,-0.661733491841106,1.3171085157557016,,,695578,0,9,Bot,,,,,,,4.948271155198719,-135.29956099382343,-8.508283969843992,-17.167401726129395,30.17440653444787,-17.791811584812198,3.59405151725247,1.57205494850629,,,,93.8,2023,6.8,777995,686780,676475,680977,669357,691026,663457,687363,691023,53.7,,,,,,,,77,3,Sinker,0,10,0,10,10,0,0,10,Infield shade,Standard,213,0,0.044,,,,-0.044,,-10,-10,0.001,0.001,32,29,32,30,4,3,5,2,5,1,1.61,1.31,-1.31,42.1,,,,,
KC,2025-05-09,82.8,-1.84,6.34,"Lux, Gavin",666158,686613,walk,blocked_ball,,,,,13,Gavin Lux walks.,R,L,R,HOU,CIN,B,,,3,2,2025,0.29,-1.41,-0.17815546328064996,0.6169815852526277,,,,2,6,Top,,,,,,,3.245913668232241,-120.42760103286278,-3.636889200948313,1.9823503841896553,29.782262620067424,-45.01193350057018,3.27881226124521,1.43741712969606,,,,82.5,2642,6.7,777989,673237,572233,643289,670623,665161,514888,676694,701305,53.76,,0.691497,0.7,1,0,0,,45,6,Knuckle Curve,3,0,0,3,0,3,0,3,Infield shade,Standard,8,-0.01,0.259,,,,-0.259,,3,-3,0.9,0.09999999999999998,26,27,27,28,3,2,6,1,6,1,4.82,-0.29,0.29,57.7,,,,,
FC,2025-05-09,90.2,-1.67,5.87,"Lowe, Nathaniel",663993,607200,,ball,,,,,12,Ball,R,L,R,WSH,STL,B,,,0,1,2025,-0.15,0.89,0.433121858231717,4.0130449017684935,,,695578,0,9,Bot,,,,,,,5.591081759759153,-131.32170591908329,-0.5547274493680727,-2.920436422678105,27.703958672068556,-21.993522104307136,3.53711140736733,1.60037932978641,,,,90.7,2122,6.6,777995,686780,676475,680977,669357,691026,663457,687363,691023,53.95,,,,,,,,77,2,Cutter,0,10,0,10,10,0,0,10,Infield shade,Standard,206,0,0.034,,,,-0.034,,-10,-10,0.001,0.001,32,29,32,30,4,3,5,2,5,1,1.91,0.15,-0.15,36.2,,,,,
