pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-06-13,99.6,2.26,6.08,"Judge, Aaron",592450,676979,home_run,hit_into_play,,,,,7,Aaron Judge homers (26) on a fly ball to left center field.,R,R,L,BOS,NYY,X,,fly_ball,3,2,2025,0.7,1.33,-0.6227670732485766,2.3358798516707924,,,,1,9,Top,34.24,43.85,,,,,-9.649159059893583,-144.6033397595554,-8.065237090649171,12.091541799337088,33.01802105065288,-11.758489096077124,4.05,1.81,443,115.5,29,100.5,2592,6.8,777537,665966,647351,666152,691785,596115,680776,678882,701350,53.66,1,2,2,1,0,3,6,63,7,4-Seam Fastball,1,0,0,1,1,1,1,1,Standard,Standard,141,-0.338,1.505,80.4,8.6,4,-1.505,115.5,1,-1,0.896,0.10399999999999998,26,33,26,33,4,3,6,1,5,1,0.97,0.7,-0.7,35.3,12.201742109080575,-7.59626083770214,37.66731180736366,37.40978040403766,33.47155045508717
FF,2025-06-13,100.2,2.13,6.15,"Judge, Aaron",592450,676979,,ball,,,,,13,Ball,R,R,L,BOS,NYY,B,,,2,2,2025,1.01,1.27,-1.1393831159782335,2.3878001804662246,,,,1,9,Top,,,,,,,-11.517594857974776,-145.27717137554242,-8.068072477492912,17.010091848473003,33.7927804933794,-12.438045797192546,4.04999783020531,1.87348450343467,,,,101,2583,6.9,777537,665966,647351,666152,691785,596115,680776,678882,701350,53.58,,,,,,,,63,6,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,139,-0.02,0.104,,,,-0.104,,1,-1,0.916,0.08399999999999996,26,33,26,33,4,3,6,1,5,1,1.02,1.01,-1.01,36.1,,,,,
FF,2025-06-13,100.1,2.12,6.14,"Judge, Aaron",592450,676979,,foul,,,,,5,Foul,R,R,L,BOS,NYY,S,,,2,2,2025,0.91,1.18,0.1959354429964082,2.5681693762409012,,,,1,9,Top,,,,,,,-7.526990275414677,-145.51305079361995,-7.361657234124612,14.666052199710297,32.45452641588621,-13.917493883956286,4.05,1.81,222,76.9,47,101.2,2476,6.9,777537,665966,647351,666152,691785,596115,680776,678882,701350,53.65,,,,,,,,63,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,143,0,0,75.9,8.3,,0,88.0,1,-1,0.916,0.08399999999999996,26,33,26,33,4,3,6,1,5,1,1.09,0.91,-0.91,37.9,2.6096985560135884,3.804679346281013,36.46005294937392,47.418210324885244,24.429956355858646
FF,2025-06-13,98.2,2.44,5.97,"Judge, Aaron",592450,676979,,ball,,,,,12,Ball,R,R,L,BOS,NYY,B,,,1,2,2025,0.93,1.29,0.6869530155916495,4.334297953109272,,,,1,9,Top,,,,,,,-6.959418516038197,-142.92359302727036,-1.9439287569950863,14.34891155356426,33.70259289640048,-14.226723756692758,4.04999793909885,1.91524488255739,,,,98.8,2529,6.7,777537,665966,647351,666152,691785,596115,680776,678882,701350,53.82,,,,,,,,63,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,130,-0.008,0.048,,,,-0.048,,1,-1,0.924,0.07599999999999996,26,33,26,33,4,3,6,1,5,1,1.07,0.93,-0.93,32.2,,,,,
CH,2025-06-13,86.5,-2.12,5.71,"Garcia, Maikel",672580,622663,double,hit_into_play,,,,,13,Maikel Garcia doubles (17) on a line drive to left fielder Tyler Soderstrom.,R,R,R,KC,ATH,X,7,line_drive,1,1,2025,-0.85,0.67,-0.8360452915384697,2.153234056723349,,,,2,8,Bot,75.8,52.72,,,,,4.80460474264179,-125.91268383353572,-3.665984489569115,-10.024546675869464,25.12349239689812,-24.479570547036904,3.61,1.71,380,99.7,22,86.6,1493,6.3,777529,642851,701762,649966,691777,805779,691016,672016,671732,54.21,0.346,0.5664545454545454,1.25,1,1,1,5,69,3,Changeup,1,6,1,6,6,1,1,6,Standard,Standard,246,0.005,0.595,72.6,7.2,1.043,-0.595,99.7,-5,-5,0.008,0.008,31,25,31,25,4,3,6,1,5,1,2.37,0.85,0.85,34.7,4.010659710718433,-8.540265200463947,29.743652545581362,25.712246170117076,41.39963016653928
FF,2025-06-13,98.7,2.35,6.05,"Judge, Aaron",592450,676979,,foul,,,,,13,Foul,R,R,L,BOS,NYY,S,,,1,1,2025,0.77,1.28,-1.2734561815893564,2.8887694697788753,,,,1,9,Top,,,,,,,-11.752966539334981,-143.24500149114283,-6.183110714627672,13.312733547318285,32.49759454005041,-13.185764839924303,4.05,1.81,16,73.5,-8,99.5,2591,6.8,777537,665966,647351,666152,691785,596115,680776,678882,701350,53.68,,,,,,,,63,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,137,0.013,-0.064,76.5,8.0,,0.064,88.0,1,-1,0.911,0.08899999999999997,26,33,26,33,4,3,6,1,5,1,1.07,0.77,-0.77,35.4,12.485581322316083,-8.838937698496979,41.29160317101444,28.015369030541557,24.155070608725904
SI,2025-06-13,96.5,-2.09,6.04,"Garcia, Maikel",672580,622663,,called_strike,,,,,1,Called Strike,R,R,R,KC,ATH,S,,,1,0,2025,-0.99,1.13,-0.34420914589742946,3.1976002603091938,,,,2,8,Bot,,,,,,,6.869712626375635,-140.39584151368575,-4.587153359420159,-14.574857445088204,29.977869699649844,-16.406336431216,3.68222389045548,1.74940948036399,,,,96.7,2110,6.3,777529,642851,701762,649966,691777,805779,691016,672016,671732,54.23,,,,,,,,69,2,Sinker,1,6,1,6,6,1,1,6,Standard,Standard,208,0,-0.054,,,,0.054,,-5,-5,0.008,0.008,31,25,31,25,4,3,6,1,5,1,1.31,0.99,0.99,46.2,,,,,
ST,2025-06-13,83.7,-2.36,5.75,"Garcia, Maikel",672580,622663,,ball,,,,,11,Ball,R,R,R,KC,ATH,B,,,0,0,2025,1.45,0.22,-1.1972299630062504,3.414783038278976,,,,2,8,Bot,,,,,,,-0.16886439922788343,-121.82403810040337,0.6122618462230451,14.39520747891552,25.430375783844575,-30.32684743423139,3.62679646309328,1.67260850139585,,,,83.1,2506,6.1,777529,642851,701762,649966,691777,805779,691016,672016,671732,54.45,,,,,,,,69,1,Sweeper,1,6,1,6,6,1,1,6,Standard,Standard,75,0,0.037,,,,-0.037,,-5,-5,0.008,0.008,31,25,31,25,4,3,6,1,5,1,3.05,-1.45,-1.45,39.4,,,,,
FC,2025-06-13,89.5,-1.52,5.43,"Schmitt, Casey",669477,808967,walk,ball,,,,,14,Casey Schmitt walks.,R,R,R,LAD,SF,B,,,3,1,2025,0.56,0.64,1.1045279172751648,1.9409640971708553,,642086,,2,5,Top,,,,,,,5.334074071283906,-130.260568783136,-4.014550959956715,5.321268341201369,26.073044237258607,-24.22173052444925,3.38116560941798,1.594373081182,,,,90.3,2403,6.7,777522,669257,518692,669242,571970,605141,624424,681624,606192,53.82,,0.691497,0.7,1,0,0,,39,5,Cutter,1,5,5,1,5,1,5,1,Standard,Standard,184,-0.002,0.072,,,,-0.072,,-4,4,0.108,0.892,26,26,27,26,3,2,6,1,6,1,2.19,-0.56,-0.56,44.5,,,,,
FC,2025-06-13,95.3,2.08,6.08,"Judge, Aaron",592450,676979,,swinging_strike,,,,,7,Swinging Strike,R,R,L,BOS,NYY,S,,,1,0,2025,-0.19,0.91,-0.6992389476597123,2.216149160333286,,,,1,9,Top,,,,,,,-6.93370677645014,-138.55910635130857,-6.6275850458374785,-0.971215731623707,28.940635524125465,-19.188608929656645,4.05,1.81,,,,96.3,2608,6.8,777537,665966,647351,666152,691785,596115,680776,678882,701350,53.72,,,,,,,,63,2,Cutter,1,0,0,1,0,1,0,1,Standard,Standard,164,0.011,-0.049,85.0,8.8,,0.049,,1,-1,0.9,0.09999999999999998,26,33,26,33,4,3,6,1,5,1,1.59,-0.19,0.19,35.1,21.640815629893584,-12.739197175700356,42.02879443532428,34.6313044450568,30.465794531802455
