pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
ST,2026-03-29,86.8,2.53,5.62,"Jung, Josh",673962,666200,strikeout,called_strike,,,,,7,Josh Jung called out on strikes.,R,R,L,PHI,TEX,S,2,,3,2,2026,-1.1,-0.01,-0.5019276438132216,2.130847614620977,,,543309,2,6,Top,,,,,,,-4.801196242264605,-126.39598577540227,-1.8954138499789335,-10.722976619592893,26.95563333473934,-32.13443872085722,3.26300853,1.646751969,,,,85.4,2438,5.5,823487,592663,547180,624641,664761,607208,805249,702222,666969,55.03,,0,0,1,0,0,,42,6,Sweeper,0,6,6,0,6,0,6,0,Standard,Standard,328,0.002,-0.295,,,,0.295,,-6,6,0.03,0.97,28,28,29,28,3,2,,1,,1,3.05,-1.1,1.1,29.5,,,,,
ST,2026-03-29,86.4,2.51,5.63,"Jung, Josh",673962,666200,,ball,,,,,13,Ball,R,R,L,PHI,TEX,B,,,2,2,2026,-1.19,0.17,-0.7866237826132038,1.078115523393608,,,543309,2,6,Top,,,,,,,-5.235610628903513,-125.64554454590179,-4.658450724015919,-11.419798611666335,26.79889757856789,-29.586441818205294,3.26300853,1.646751969,,,,85.4,2258,5.8,823487,592663,547180,624641,664761,607208,805249,702222,666969,54.73,,,,,,,,42,5,Sweeper,0,6,6,0,6,0,6,0,Standard,Standard,328,0,0.079,,,,-0.079,,-6,6,0.03,0.97,28,28,29,28,3,2,,1,,1,2.9,-1.19,1.19,27.2,,,,,
FF,2026-03-29,96.5,2.35,5.87,"Jung, Josh",673962,666200,,ball,,,,,11,Ball,R,R,L,PHI,TEX,B,,,1,2,2026,0.97,1.13,-1.0162711415523202,3.8759210945503693,,,543309,2,6,Top,,,,,,,-10.954962130459316,-140.11590211456996,-2.1799763227086473,15.128588365985124,29.85649162376039,-16.950689166651998,3.26300853,1.646751969,,,,95.7,2285,5.8,823487,592663,547180,624641,664761,607208,805249,702222,666969,54.69,,,,,,,,42,4,4-Seam Fastball,0,6,6,0,6,0,6,0,Standard,Standard,129,-0.001,0.033,,,,-0.033,,-6,6,0.031,0.969,28,28,29,28,3,2,,1,,1,1.32,0.97,-0.97,32.1,,,,,
SI,2026-03-29,91.9,-2.77,5.12,"Kwan, Steven",680757,676106,field_out,hit_into_play,,,,,7,"Steven Kwan grounds out, second baseman Cole Young to first baseman Josh Naylor.",R,L,R,SEA,CLE,X,4,ground_ball,1,0,2026,-1.71,-0.19,-0.40203922542846726,1.6667343256157063,,,,2,6,Top,148.46,150.57,,,,,9.625814615521964,-133.38837638392795,-2.1238006489613843,-22.537316875109592,33.9983290081926,-34.14500349595729,3.02253937,1.525393701,88,87.3,6,90.7,2330,6.1,823160,663728,647304,702284,680977,660844,668227,677594,670042,54.37,0.446,0.423,0,1,0,0,4,46,2,Sinker,6,0,0,6,0,6,0,6,Standard,Standard,246,0.002,-0.297,63.3,6.7,0.516,0.297,88.0,6,-6,0.984,0.016000000000000014,27,28,27,29,3,2,,1,,1,2.95,1.71,-1.71,10.7,7.783851007498215,-9.740445804459602,36.78912148801778,36.679915255613736,31.82580195071905
CH,2026-03-29,83.3,2.99,5.51,"De La Cruz, Elly",682829,813349,strikeout,swinging_strike,,,,,14,Elly De La Cruz strikes out swinging.,R,R,L,CIN,BOS,S,2,,2,2,2026,1.18,-0.33,0.9145696248679696,1.826709608401861,,,680574,0,6,Bot,,,,,,,-7.082037622542864,-121.24755831473362,-1.2364235115570474,12.967348513325579,20.082152205914515,-35.40548411229921,3.460474081,1.74640748,,,,84,1315,6.4,824538,657136,575929,691785,702332,596115,807799,680776,677800,54.12,,0,0,1,0,0,,45,5,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,98,-0.046,-0.201,77.3,7.2,,0.201,,-2,-2,0.312,0.312,24,24,24,24,3,2,,1,,1,3.57,1.18,-1.18,31.7,12.567305870276158,-5.325305990374327,30.532328435730605,49.303708000844814,41.502703206967304
FF,2026-03-29,95.2,2.47,5.9,"Jung, Josh",673962,666200,,ball,,,,,12,Ball,R,R,L,PHI,TEX,B,,,0,2,2026,1.12,1.15,0.8602296967927903,4.969654989619667,,,543309,2,6,Top,,,,,,,-6.658576907316141,-138.5234092053842,0.7297672139346777,15.950699664015678,32.47328123249007,-17.820990209283153,3.26300853,1.646751969,,,,94.1,2128,5.7,823487,592663,547180,624641,664761,607208,805249,702222,666969,54.77,,,,,,,,42,3,4-Seam Fastball,0,6,6,0,6,0,6,0,Standard,Standard,119,0,0.009,,,,-0.009,,-6,6,0.031,0.969,28,28,29,28,3,2,,1,,1,1.38,1.12,-1.12,31.8,,,,,
FF,2026-03-29,93.1,-2.68,5.35,"Kwan, Steven",680757,676106,,ball,,,,,11,Ball,R,L,R,SEA,CLE,B,,,0,0,2026,-1.16,1.28,-1.3009418934271644,2.977851879856094,,,,2,6,Top,,,,,,,6.064716588248837,-135.38645951363145,-2.9267627858330973,-15.62094876262109,32.52998583093119,-16.086385247245445,3.02253937,1.525393701,,,,92.4,2532,6.1,823160,663728,647304,702284,680977,660844,668227,677594,670042,54.36,,,,,,,,46,1,4-Seam Fastball,6,0,0,6,0,6,0,6,Standard,Standard,235,0,0.037,,,,-0.037,,6,-6,0.984,0.016000000000000014,27,28,27,29,3,2,,1,,1,1.38,1.16,-1.16,17.4,,,,,
SL,2026-03-29,86.9,2.97,5.4,"De La Cruz, Elly",682829,813349,,called_strike,,,,,6,Called Strike,R,R,L,CIN,BOS,S,,,2,1,2026,0.12,0.62,0.32319174944739293,2.3254444076441967,,,680574,0,6,Bot,,,,,,,-6.527219050474199,-126.47528560442386,-2.344346272647689,2.448266638856693,23.04343655906808,-25.208119585966784,3.460474081,1.74640748,,,,87.7,2290,6.6,824538,657136,575929,691785,702332,596115,807799,680776,677800,53.94,,,,,,,,45,4,Slider,0,2,0,2,2,0,0,2,Standard,Standard,155,-0.017,-0.078,,,,0.078,,-2,-2,0.329,0.329,24,24,24,24,3,2,,1,,1,2.37,0.12,-0.12,31.7,,,,,
SI,2026-03-29,92.4,-2.71,5.16,"Rocchio, Brayan",677587,676106,grounded_into_double_play,hit_into_play,,,,,8,"Brayan Rocchio grounds into a double play, first baseman Josh Naylor to shortstop Leo Rivas to first baseman Josh Naylor. CJ Kayfus out at 2nd. Brayan Rocchio out at 1st.",R,L,R,SEA,CLE,X,3,ground_ball,1,1,2026,-1.62,0.16,0.04761434432452627,1.6972950076357458,,,692216,0,6,Top,149.47,175.41,,,,,10.46607366885593,-133.94292877618636,-3.0028245546835497,-21.944905929303115,33.537218853455464,-29.691084680659802,3.068175853,1.548425197,37,99,-1,91.2,2316,6.1,823160,663728,647304,702284,680977,660844,668227,677594,670042,54.38,0.421,0.379,0,1,0,0,2,45,3,Sinker,6,0,0,6,0,6,0,6,Standard,Standard,241,0.023,-0.327,71.9,7.6,0.467,0.327,99.0,6,-6,0.961,0.039000000000000035,27,25,27,25,2,1,,1,,1,2.56,1.62,-1.62,11.3,12.294656454428267,-15.881004913682165,35.02082915952932,31.26467463996723,36.34200634743413
ST,2026-03-29,86.4,2.53,5.68,"Jung, Josh",673962,666200,,foul,,,,,5,Foul,R,R,L,PHI,TEX,S,,,0,1,2026,-0.99,-0.33,-0.19774324189328218,2.18415967940537,,,543309,2,6,Top,,,,,,,-4.307025267799062,-125.70709734078356,-1.174434349658489,-9.499879087516376,26.935025031077394,-35.61878143424474,3.26300853,1.646751969,1,79.4,-59,84.9,2243,5.5,823487,592663,547180,624641,664761,607208,805249,702222,666969,55.03,,,,,,,,42,2,Sweeper,0,6,6,0,6,0,6,0,Standard,Standard,324,0.001,-0.055,50.9,5.7,,0.055,88.0,-6,6,0.03,0.97,28,28,29,28,3,2,,1,,1,3.4,-0.99,0.99,31.2,-18.9126209840005,43.48816587500094,41.06395020793388,31.196526365956252,2.7997527561728557
