pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CU,2025-06-05,75.8,1.51,6.32,"Martínez, Angel",682657,608331,field_out,hit_into_play,,,,,9,"Angel Martínez grounds out, third baseman Jazz Chisholm Jr. to first baseman Ben Rice.",R,R,L,NYY,CLE,X,5,ground_ball,0,2,2025,-0.82,-1.75,0.5711631617912907,1.4167918523956695,,,,2,6,Top,103.17,172.97,,,,,-0.48909411047504936,-110.28225389506458,0.1896641621388797,-6.441532122970926,25.207945567172935,-46.494410277810545,3.21,1.41,19,82.8,-4,75.1,2979,6.4,777644,669224,700250,672724,665862,683011,691176,663757,641355,54.07,0.142,0.134,0,1,0,0,2,42,3,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,333,0.008,-0.16,71.2,7.9,0.164,0.16,88.0,2,-2,0.837,0.16300000000000003,31,23,31,23,3,2,6,1,5,1,5.82,-0.82,0.82,51.4,14.81973937011315,-14.049250100619743,33.015152701869795,39.55472933104509,49.47767030372351
ST,2025-06-05,81,1.97,6.05,"Martínez, Angel",682657,608331,,called_strike,,,,,2,Called Strike,R,R,L,NYY,CLE,S,,,0,1,2025,-1.52,-0.69,0.18145447805616133,3.2996292478750457,,,,2,6,Top,,,,,,,-1.0753703007124664,-117.85405211806143,1.9135860500746045,-13.774525145282569,26.09924213655994,-39.18238502057139,3.21000178928388,1.47085165273626,,,,80.6,2855,6.4,777644,669224,700250,672724,665862,683011,691176,663757,641355,54.13,,,,,,,,42,2,Sweeper,2,0,0,2,0,2,0,2,Standard,Standard,315,0.003,-0.057,,,,0.057,,2,-2,0.834,0.16600000000000004,31,23,31,23,3,2,6,1,5,1,4.21,-1.52,1.52,42.8,,,,,
FF,2025-06-05,95.7,2.6,6.28,"Cronenworth, Jake",630105,592662,field_out,hit_into_play,,,,,5,Jake Cronenworth lines out to left fielder Jerar Encarnacion.,R,L,L,SF,SD,X,7,line_drive,0,1,2025,0.95,1.56,0.019880781310550488,2.215227558564026,,,,2,7,Top,74.13,99.61,,,,,-8.87879804302851,-138.98902704056968,-8.616433033141268,14.160284783152251,27.73548883907844,-10.164875695228629,3.35,1.54,280,91.1,25,95.6,2464,6.1,777633,668800,642086,666149,656305,642715,666464,808982,669288,54.41,0.109,0.135,0,1,0,0,3,52,2,4-Seam Fastball,3,2,2,3,2,3,2,3,Standard,Standard,147,0.018,-0.217,71.0,7.0,0.211,0.217,91.1,1,-1,0.771,0.22899999999999998,33,31,34,31,3,2,5,1,6,1,0.92,0.95,0.95,50.5,1.3354273189556582,9.677319607147151,34.37656194408974,37.668791554183855,24.364493652453728
CU,2025-06-05,73.8,1.72,6.36,"Martínez, Angel",682657,608331,,called_strike,,,,,2,Called Strike,R,R,L,NYY,CLE,S,,,0,0,2025,-0.9,-1.47,0.05991057835432023,2.889353885567532,,,,2,6,Top,,,,,,,-1.8038198292987133,-107.18297156196749,2.9877196679404263,-6.441301817719824,22.867546474693388,-44.23749477958615,3.0840992612363,1.40999879319952,,,,73,2989,6.3,777644,669224,700250,672724,665862,683011,691176,663757,641355,54.18,,,,,,,,42,1,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,331,0.002,-0.043,,,,0.043,,2,-2,0.832,0.16800000000000004,31,23,31,23,3,2,6,1,5,1,5.76,-0.9,0.9,51.9,,,,,
FC,2025-06-05,90.7,1.96,5.93,"Kwan, Steven",680757,608331,field_out,hit_into_play,,,,,5,"Steven Kwan grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",R,L,L,NYY,CLE,X,6,ground_ball,1,1,2025,-0.2,0.62,0.10951764009050655,2.4108257908299695,,,,1,6,Top,112.63,145.87,,,,,-4.220189037121545,-132.03577511175507,-4.2595121990962745,-1.5082102488133728,26.017500450550383,-24.245100881053833,3.12,1.44,8,94,-15,91.2,2330,6.4,777644,669224,700250,672724,665862,683011,691176,663757,641355,54.09,0.145,0.134,0,1,0,0,2,41,3,Cutter,2,0,0,2,0,2,0,2,Standard,Standard,164,0.021,-0.244,,,0.146,0.244,94.0,2,-2,0.811,0.18899999999999995,31,27,31,28,3,2,6,1,5,2,2.13,-0.2,-0.2,43.4,,,,,
FF,2025-06-05,94.4,2.6,6.22,"Cronenworth, Jake",630105,592662,,called_strike,,,,,8,Called Strike,R,L,L,SF,SD,S,,,0,0,2025,0.74,1.58,-0.20397816628137466,1.9925131249611687,,,,2,7,Top,,,,,,,-8.8589589910068,-137.08914450190474,-8.78618641056681,11.181544706780148,28.966502826292967,-10.430459110200307,3.27754016737951,1.55546315548904,,,,93.9,2419,6,777633,668800,642086,666149,656305,642715,666464,808982,669288,54.5,,,,,,,,52,1,4-Seam Fastball,3,2,2,3,2,3,2,3,Standard,Standard,149,0.003,-0.043,,,,0.043,,1,-1,0.768,0.23199999999999998,33,31,34,31,3,2,5,1,6,1,0.98,0.74,0.74,46.5,,,,,
CH,2025-06-05,84.9,2.95,6.11,"Iglesias, Jose",578428,592662,single,hit_into_play,,,,,8,"Jose Iglesias singles on a sharp line drive to left fielder Jerar Encarnacion. Jose Iglesias out at 2nd on the throw, left fielder Jerar Encarnacion to second baseman Tyler Fitzgerald.",R,R,L,SF,SD,X,7,line_drive,0,1,2025,1.02,1.07,0.025829732464312638,1.9650602931996801,,,,1,7,Top,66,73,,,,,-8.806850222485048,-123.4002774890786,-5.539001207137617,12.094231371706384,22.054570909907937,-20.263008577057565,3.24,1.41,365,104.7,20,84.6,1655,5.9,777633,668800,642086,666149,656305,642715,666464,808982,669288,54.57,0.506,0.8082285714285716,0.9,1,1,0,6,51,2,Changeup,3,2,2,3,2,3,2,3,Standard,Strategic,153,0.027,0.453,72.6,7.3,1.487,-0.453,104.7,1,-1,0.741,0.259,33,35,34,35,3,2,5,1,6,2,2.07,1.02,-1.02,42.6,11.17162666817867,-9.0466139731846,38.77796450331469,35.40350416000623,30.782473298599232
FF,2025-06-05,90.7,-1.55,5.42,"Stott, Bryson",681082,605135,field_out,hit_into_play,,,,,12,Bryson Stott lines out to first baseman Vladimir Guerrero Jr.,R,L,R,TOR,PHI,X,3,line_drive,2,2,2025,-0.5,0.53,0.974968190181292,3.098580230114951,,,,2,7,Top,164.87,156.83,,,,,7.395692198949059,-131.9755672820752,-1.01706169223434,-7.361821482953181,27.6554616038989,-25.94536880289299,3.33,1.59,145,80.3,12,90.9,2132,6.4,777637,623168,665489,676914,676391,666182,682729,664702,543807,54.1,0.519,0.477,0,1,0,0,4,60,6,4-Seam Fastball,9,1,1,9,1,9,1,9,Strategic,Standard,215,0,-0.224,68.3,6.8,0.569,0.224,88.0,8,-8,0.998,0.0020000000000000018,36,27,36,28,4,3,6,1,5,1,2.24,0.5,-0.5,29.9,8.361091900644064,-6.8308373466170655,31.625542773853166,21.26723123024711,29.01829523619557
FC,2025-06-05,89.6,1.96,5.96,"Kwan, Steven",680757,608331,,called_strike,,,,,4,Called Strike,R,L,L,NYY,CLE,S,,,1,0,2025,-0.24,0.68,-0.47408349101483327,2.057136324116029,,,,1,6,Top,,,,,,,-5.533220894616006,-130.36811353632422,-5.101436296404441,-1.5606984506946284,27.511919346452434,-23.533949985536612,3.11960761608766,1.46449897576937,,,,89.9,2274,6.5,777644,669224,700250,672724,665862,683011,691176,663757,641355,54.03,,,,,,,,41,2,Cutter,2,0,0,2,0,2,0,2,Strategic,Standard,155,0.005,-0.049,,,,0.049,,2,-2,0.806,0.19399999999999995,31,27,31,28,3,2,6,1,5,2,2.16,-0.24,-0.24,45.0,,,,,
CU,2025-06-05,81.2,0.44,5.92,"Cruz, Oneil",665833,664285,strikeout,foul_tip,,,,,13,Oneil Cruz strikes out on a foul tip.,R,L,L,PIT,HOU,S,2,,1,2,2025,-0.95,-1.41,-1.259983702081399,1.7413211399043194,669707,643396,,2,7,Bot,,,,,,,-1.9737930077831667,-118.06654325164199,0.14430404395378882,-8.256335819347939,28.5151042365166,-45.3554718430741,3.94,1.85,,,,79.9,3144,6.1,777630,673237,572233,643289,670623,665161,689200,676694,701358,54.41,,0,0,1,0,0,,59,4,Curveball,2,6,2,6,6,2,2,6,Infield shade,Strategic,317,-0.029,-0.196,37.1,7.6,,0.196,,-4,-4,0.065,0.065,31,26,32,27,4,3,6,1,7,1,4.95,-0.95,-0.95,40.5,0.8326807772250706,0.9790487195933604,29.70636372387185,51.187888648945794,27.15445928113844
