pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-05-06,97.4,3.13,5.01,"Friedl, TJ",670770,519242,walk,ball,,,,,13,TJ Friedl walks.,R,L,L,ATL,CIN,B,,,3,0,2025,1.13,0.91,-1.1356114824752213,2.1641391987261027,,674441,,2,7,Top,,,,,,,-14.176430802857519,-141.17137512038806,-4.217110706429525,18.267546886862366,31.6784947721158,-19.2092710155369,3.23232541531488,1.50220314344892,,,,98.4,2291,7,778034,669221,621566,645277,663586,669397,657077,671739,642201,53.48,,0.691497,0.7,1,0,0,,50,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,109,-0.006,0.034,,,,-0.034,,0,0,0.517,0.483,36,29,36,30,4,3,6,1,5,1,1.51,1.13,1.13,10.7,,,,,
SL,2025-05-06,79.7,3.17,4.89,"Friedl, TJ",670770,519242,,ball,,,,,12,Ball,R,L,L,ATL,CIN,B,,,2,0,2025,-1.12,-0.22,1.091667701579349,2.858889056921278,,674441,,2,7,Top,,,,,,,-2.4598086176424867,-116.0788683550442,2.6883966681488607,-9.706729298988813,21.297439765486438,-34.87174124235843,3.3322047464268,1.45219193716219,,,,80.1,2383,6.5,778034,669221,621566,645277,663586,669397,657077,671739,642201,54.02,,,,,,,,50,3,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,307,-0.004,0.041,,,,-0.041,,0,0,0.521,0.479,36,29,36,30,4,3,6,1,5,1,3.8,-1.12,-1.12,12.1,,,,,
SL,2025-05-06,80.9,3.07,4.94,"Friedl, TJ",670770,519242,,ball,,,,,14,Ball,R,L,L,ATL,CIN,B,,,1,0,2025,-0.99,-0.1,1.088592935590726,2.1796463786406965,,674441,,2,7,Top,,,,,,,-2.558528228559193,-117.86002786690634,0.6477357083496629,-8.724965741549125,21.985456057624347,-33.41614416741861,3.30603247140449,1.55156211030459,,,,81.5,2342,6.6,778034,669221,621566,645277,663586,669397,657077,671739,642201,53.91,,,,,,,,50,2,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,307,-0.003,0.028,,,,-0.028,,0,0,0.524,0.476,36,29,36,30,4,3,6,1,5,1,3.57,-0.99,-0.99,9.8,,,,,
SL,2025-05-06,81.5,3.07,5,"Friedl, TJ",670770,519242,,ball,,,,,12,Ball,R,L,L,ATL,CIN,B,,,0,0,2025,-1.02,-0.28,0.8750922734405111,2.7655989960001937,,674441,,2,7,Top,,,,,,,-2.994586973208899,-118.7166256297386,2.09327278075981,-9.117588179853215,21.916510320668994,-35.45653982098775,3.33667455154569,1.60719137612233,,,,82,2308,6.5,778034,669221,621566,645277,663586,669397,657077,671739,642201,54.02,,,,,,,,50,1,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,306,-0.001,0.019,,,,-0.019,,0,0,0.525,0.475,36,29,36,30,4,3,6,1,5,1,3.7,-1.02,-1.02,9.5,,,,,
SL,2025-05-06,81.6,3.15,4.92,"Dunn, Blake",694362,519242,strikeout,swinging_strike,,,,,13,Blake Dunn strikes out swinging.,R,R,L,ATL,CIN,S,2,,0,2,2025,-0.79,-0.03,-0.04762903058692591,1.1488772079540261,,674441,,1,7,Top,,,,,,,-5.695733275647633,-118.76675681328963,-1.8475679345322948,-6.3869324345598875,22.822282459296506,-32.29429467561788,3.13,1.44,,,,82.1,2336,6.6,778034,669221,621566,645277,663586,669397,657077,671739,642201,53.9,,0,0,1,0,0,,49,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,315,0.037,-0.185,68.2,8.2,,0.185,,0,0,0.488,0.512,36,26,36,27,3,2,6,1,5,2,3.45,-0.79,0.79,8.1,27.013400559654254,-35.91706894531753,36.44815593944486,37.11746768340335,51.663221390856975
SL,2025-05-06,82.7,3.21,4.89,"Dunn, Blake",694362,519242,,foul,,,,,4,Foul,R,R,L,ATL,CIN,S,,,0,2,2025,-0.85,-0.28,-0.33839591936126123,1.9917861218274906,,674441,,1,7,Top,,,,,,,-6.458351952364119,-120.32623685408232,0.4612312519127433,-6.9307426678425115,23.859283139669117,-35.23425417278941,3.13,1.44,4,75.4,-27,83,2554,6.5,778034,669221,621566,645277,663586,669397,657077,671739,642201,53.96,,,,,,,,49,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,298,0,0,68.5,6.5,,0,88.0,0,0,0.488,0.512,36,26,36,27,3,2,6,1,5,2,3.62,-0.85,0.85,7.3,11.081863639643782,-2.75435386465701,37.46431552036036,31.061129906724936,36.421176792995944
SL,2025-05-06,81.5,3.13,4.88,"Dunn, Blake",694362,519242,,called_strike,,,,,9,Called Strike,R,R,L,ATL,CIN,S,,,0,1,2025,-0.61,-0.43,0.5624301299079119,1.720708865180593,,674441,,1,7,Top,,,,,,,-4.615107450599004,-118.68224573693172,0.310203647132703,-4.8383131482063035,22.788889142919146,-36.49453546078134,3.12999973266299,1.45323619187656,,,,81.8,2352,6.4,778034,669221,621566,645277,663586,669397,657077,671739,642201,54.05,,,,,,,,49,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,308,0.016,-0.052,,,,0.052,,0,0,0.472,0.528,36,26,36,27,3,2,6,1,5,2,3.85,-0.61,0.61,6.0,,,,,
SL,2025-05-06,80.5,3.11,4.91,"Dunn, Blake",694362,519242,,called_strike,,,,,4,Called Strike,R,R,L,ATL,CIN,S,,,0,0,2025,-0.8,-0.29,-0.3330087346146956,2.5330743368487787,,674441,,1,7,Top,,,,,,,-6.13890619412726,-117.10845935508844,1.9729486509095329,-6.210712223408908,21.98422294789986,-35.438840666215654,3.12999902088535,1.43318791455879,,,,80.8,2361,6.5,778034,669221,621566,645277,663586,669397,657077,671739,642201,54.03,,,,,,,,49,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,311,0.009,-0.038,,,,0.038,,0,0,0.463,0.5369999999999999,36,26,36,27,3,2,6,1,5,2,3.81,-0.8,0.8,9.4,,,,,
CU,2025-05-06,80.2,2.13,6.09,"Marte, Ketel",606466,656849,field_out,hit_into_play,,,,,5,Ketel Marte flies out to right fielder Juan Soto.,R,R,L,AZ,NYM,X,9,fly_ball,3,2,2025,-0.37,-0.85,-0.26001139579915156,2.539483553205424,,672695,,2,6,Bot,153.86,87.48,,,,,-4.662408883389582,-116.76553565670211,0.45580821873065247,-2.5643786280020304,21.18643064427779,-40.25392464340872,3.62,1.75,286,94,42,81.6,2502,7.1,778032,682626,624413,643446,668901,596019,607043,621438,665742,53.38,0.03,0.057,0,1,0,0,3,50,7,Curveball,4,1,4,1,1,4,4,1,Standard,Standard,326,-0.013,-0.277,81.6,7.7,0.101,0.277,94.0,3,3,0.906,0.906,29,31,30,32,4,3,7,1,6,1,4.38,-0.37,0.37,46.3,6.064744650935512,-8.276312936017632,32.41298207058665,30.555710075721976,34.85925626737697
SL,2025-05-06,81.6,2.96,5.07,"Trevino, Jose",624431,519242,field_out,hit_into_play,,,,,5,"Jose Trevino grounds out, third baseman Austin Riley to first baseman Matt Olson.",R,R,L,ATL,CIN,X,5,ground_ball,1,2,2025,-0.76,-0.36,0.01363549827288224,2.1661231238758587,,674441,,0,7,Top,107.4,168.82,,,,,-5.180797848306165,-118.7785649547777,0.7697662479765672,-6.188793623084763,23.291362271961326,-35.94995711384999,3.14,1.47,9,90.3,-14,81.9,2353,6.5,778034,669221,621566,645277,663586,669397,657077,671739,642201,53.97,0.083,0.078,0,1,0,0,2,48,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,306,0.049,-0.128,61.6,7.3,0.12,0.128,90.3,0,0,0.414,0.5860000000000001,36,32,36,33,3,2,6,2,5,2,3.79,-0.76,0.76,10.8,8.39736920520365,-14.470924243356572,17.004317980696566,41.41740627500214,41.33254950838699
CH,2025-05-06,84.2,2.09,5.97,"Marte, Ketel",606466,656849,,blocked_ball,,,,,13,Ball In Dirt,R,R,L,AZ,NYM,B,,,2,2,2025,1.35,0.39,-0.8060521653022457,0.8393556355406311,,672695,,2,6,Bot,,,,,,,-9.503261377884481,-122.28070955909718,-6.415591243819242,15.295463199039064,21.572782842489005,-27.21670237117134,3.6199999889041,1.78124292943959,,,,85.5,1665,7,778032,682626,624413,643446,668901,596019,607043,621438,665742,53.53,,,,,,,,50,6,Changeup,4,1,4,1,1,4,4,1,Standard,Standard,116,0.002,0.057,,,,-0.057,,3,3,0.904,0.904,29,31,30,32,4,3,7,1,6,1,2.81,1.35,-1.35,39.9,,,,,
SL,2025-05-06,82.6,3.08,4.96,"Trevino, Jose",624431,519242,,foul,,,,,7,Foul,R,R,L,ATL,CIN,S,,,1,2,2025,-0.61,-0.28,-0.7028025133279832,1.4261391606310139,,674441,,0,7,Top,,,,,,,-7.464505378105991,-120.15685300302601,-0.976627981996466,-4.4419554967803885,23.563867938560453,-34.93236353564277,3.14,1.47,63,92.5,3,82.9,2513,6.5,778034,669221,621566,645277,663586,669397,657077,671739,642201,53.96,,,,,,,,48,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,316,0,0,63.6,7.6,,0,92.5,0,0,0.414,0.5860000000000001,36,32,36,33,3,2,6,2,5,2,3.63,-0.61,0.61,7.0,7.278214093011728,-21.80899497167975,26.81358533678235,33.424575996358044,42.201890303240624
CH,2025-05-06,83.1,1.8,5.76,"Lee, Brooks",686797,700249,field_out,hit_into_play,,,,,12,Brooks Lee pops out to catcher Adley Rutschman in foul territory.,R,R,L,MIN,BAL,X,2,popup,2,2,2025,0.35,1.12,0.049105582464326225,4.017415501873677,,,,2,6,Bot,152.48,203.69,,,,,-4.690955231931179,-120.98249485252603,0.29329097843941887,4.378282017346527,24.69744803048278,-21.482457681642828,3.37,1.6,49,77.6,84,83,1025,6.3,778028,668939,663624,702616,691723,683002,666185,656775,677008,54.19,0.005,0.005,0,1,0,0,3,45,5,Changeup,5,1,5,1,1,5,5,1,Standard,Standard,132,-0.002,-0.224,67.8,6.8,0.005,0.224,88.0,4,4,0.943,0.943,25,24,25,24,3,2,6,2,10,1,2.19,0.35,-0.35,39.2,2.517828313761429,-13.279559857441095,28.733401786734838,37.6656642070131,24.678572865333184
