Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1783096475428,1,11.0000004b,Drive,Loading,pitch.0,216575,-1.5997,4.3554,43.4373,30.3392,-85.5642,3.2311,0.2019,0.0716
1783096475428,1,12.00000015,Lower Delivery,Loading,pitch.0,216363,1.1171,0.6137,0.8534,-0.1015,0.3512,-0.7954,0.0,0.0
1783096475428,1,Pitching Mound.Drive,,Loading,pitch.0,216575,-1.5997,4.3554,43.4373,30.3392,-85.5642,3.2311,0.2019,0.0716
1783096475428,1,Pitching Mound.Parent,,Loading,pitch.0,215975,-0.2172,4.7341,44.6877,30.2963,-85.2385,2.2368,0.1962,0.073
1783096475429,1,11.0000004b,Drive,Loading,pitch.0,216576,-1.5938,4.35,43.5307,30.3203,-85.6932,3.2338,0.2017,0.0714
1783096475429,1,12.00000015,Lower Delivery,Loading,pitch.0,216364,1.1467,0.6254,0.8804,0.0319,0.5783,-0.8621,0.0,0.0
1783096475429,1,12.00000018,Upper Delivery,Loading,pitch.0,216627,0.2941,-0.2654,0.4452,-0.099,-0.0242,0.1169,0.0,0.0
1783096475429,1,Pitching Mound.Delivery,,Loading,pitch.0,216161,1.4408,0.36,1.3257,0.0809,0.5541,-1.0352,0.0,0.0
1783096475429,1,Pitching Mound.Drive,,Loading,pitch.0,216576,-1.5938,4.35,43.5307,30.3203,-85.6932,3.2338,0.2017,0.0714
1783096475429,1,Pitching Mound.Parent,,Loading,pitch.0,215976,-0.153,4.71,44.8563,30.4012,-85.1391,2.1987,0.1958,0.0726
1783096475430,1,11.0000004b,Drive,Loading,pitch.0,216577,-1.6078,4.3534,43.5092,30.2944,-85.5572,3.2178,0.2015,0.0714
1783096475430,1,12.00000015,Lower Delivery,Loading,pitch.0,216365,1.1483,0.6261,0.9256,0.1782,0.708,-0.9299,0.0,0.0
1783096475430,1,12.00000018,Upper Delivery,Loading,pitch.0,216628,0.3236,-0.2893,0.4989,-0.0996,-0.0238,0.1244,0.0,0.0
1783096475430,1,Pitching Mound.Delivery,,Loading,pitch.0,216162,1.4719,0.3368,1.4245,0.2236,0.6842,-1.0859,0.0,0.0
1783096475430,1,Pitching Mound.Drive,,Loading,pitch.0,216577,-1.6078,4.3534,43.5092,30.2944,-85.5572,3.2178,0.2015,0.0714
1783096475430,1,Pitching Mound.Parent,,Loading,pitch.0,215977,-0.1359,4.6901,44.9337,30.518,-84.8731,2.1319,0.1951,0.0723
1783096475431,1,11.0000004b,Drive,Loading,pitch.0,216578,-1.6077,4.3526,43.5059,30.3172,-85.6211,3.2447,0.2017,0.0714
1783096475431,1,12.00000015,Lower Delivery,Loading,pitch.0,216366,1.1404,0.6186,0.9436,0.2678,0.7941,-0.9478,0.0,0.0
1783096475431,1,12.00000018,Upper Delivery,Loading,pitch.0,216629,0.3108,-0.2907,0.4954,-0.1071,-0.0195,0.2074,0.0,0.0
1783096475431,1,Pitching Mound.Delivery,,Loading,pitch.0,216163,1.4513,0.3279,1.4389,0.3131,0.7746,-1.0225,0.0,0.0
1783096475431,1,Pitching Mound.Drive,,Loading,pitch.0,216578,-1.6077,4.3526,43.5059,30.3172,-85.6211,3.2447,0.2017,0.0714
1783096475431,1,Pitching Mound.Parent,,Loading,pitch.0,215978,-0.1565,4.6805,44.9449,30.6303,-84.8465,2.2222,0.1952,0.0725
1783096475432,1,11.0000004b,Drive,Loading,pitch.0,216579,-1.6001,4.3608,43.4587,30.2533,-85.4459,3.2249,0.2015,0.0713
1783096475432,1,12.00000015,Lower Delivery,Loading,pitch.0,216367,1.1566,0.6359,1.0067,0.3922,1.2216,-1.0091,0.0,0.0
1783096475432,1,12.00000018,Upper Delivery,Loading,pitch.0,216630,0.3234,-0.2947,0.5123,-0.1011,-0.0229,0.1412,0.0,0.0
1783096475432,1,Pitching Mound.Delivery,,Loading,pitch.0,216164,1.48,0.3411,1.519,0.4591,1.1987,-1.1511,0.0,0.0
1783096475432,1,Pitching Mound.Drive,,Loading,pitch.0,216579,-1.6001,4.3608,43.4587,30.2533,-85.4459,3.2249,0.2015,0.0713
1783096475432,1,Pitching Mound.Parent,,Loading,pitch.0,215979,-0.1201,4.7019,44.9777,30.7124,-84.2472,2.0738,0.1947,0.0727
1783096475433,1,11.0000004b,Drive,Loading,pitch.0,216581,-1.5949,4.3574,43.4476,30.1523,-85.4879,3.2605,0.2016,0.0711
1783096475433,1,12.00000015,Lower Delivery,Loading,pitch.0,216368,1.1435,0.6599,0.9496,0.3831,1.192,-1.007,0.0,0.0
1783096475433,1,12.00000018,Upper Delivery,Loading,pitch.0,216631,0.2881,-0.2572,0.4604,-0.0958,-0.026,0.082,0.0,0.0
1783096475433,1,Pitching Mound.Delivery,,Loading,pitch.0,216165,1.4316,0.4028,1.41,0.4536,1.1659,-1.2158,0.0,0.0
1783096475433,1,Pitching Mound.Drive,,Loading,pitch.0,216581,-1.5949,4.3574,43.4476,30.1523,-85.4879,3.2605,0.2016,0.0711
1783096475433,1,Pitching Mound.Parent,,Loading,pitch.0,215980,-0.1681,4.7618,44.8694,30.6316,-84.2951,2.0149,0.1952,0.0726
1783096475434,1,12.00000015,Lower Delivery,Loading,pitch.0,216369,1.1026,0.6317,0.9306,0.1817,0.92,-0.9293,0.0,0.0
1783096475434,1,12.00000018,Upper Delivery,Loading,pitch.0,216632,0.2923,-0.2435,0.4631,-0.0962,-0.0258,0.0867,0.0,0.0
1783096475434,1,Pitching Mound.Delivery,,Loading,pitch.0,216166,1.3949,0.3882,1.3937,0.2444,0.8942,-1.1181,0.0,0.0
1783096475434,1,Pitching Mound.Parent,,Loading,pitch.0,215981,-0.2,4.7456,44.8413,30.3966,-84.5936,2.1424,0.1954,0.0725
1783096475435,1,11.0000004b,Drive,Loading,pitch.0,216582,-1.5793,4.3537,43.3523,30.1201,-85.3903,3.2495,0.2018,0.0712
1783096475435,1,12.00000015,Lower Delivery,Loading,pitch.0,216370,1.096,0.6499,0.8695,0.1994,0.9131,-0.9097,0.0,0.0
1783096475435,1,12.00000018,Upper Delivery,Loading,pitch.0,216633,0.3485,-0.2819,0.5518,-0.1068,-0.0197,0.2039,0.0,0.0
1783096475435,1,Pitching Mound.Delivery,,Loading,pitch.0,216167,1.4445,0.368,1.4214,0.2006,0.8934,-0.96,0.0,0.0
1783096475435,1,Pitching Mound.Drive,,Loading,pitch.0,216582,-1.5793,4.3537,43.3523,30.1201,-85.3903,3.2495,0.2018,0.0712
1783096475435,1,Pitching Mound.Parent,,Loading,pitch.0,215982,-0.1348,4.7217,44.7737,30.3208,-84.4969,2.2896,0.1954,0.0714
1783096475436,1,11.0000004b,Drive,Loading,pitch.0,216583,-1.5774,4.3524,43.3905,30.2387,-85.5199,3.2429,0.202,0.0714
1783096475436,1,12.00000015,Lower Delivery,Loading,pitch.0,216371,1.135,0.7002,0.9929,0.3333,1.0064,-0.9403,0.0,0.0
1783096475436,1,12.00000018,Upper Delivery,Loading,pitch.0,216634,0.3706,-0.2909,0.5751,-0.109,-0.0184,0.2286,0.0,0.0
1783096475436,1,Pitching Mound.Delivery,,Loading,pitch.0,216168,1.5057,0.4094,1.568,0.3664,0.9881,-0.9716,0.0,0.0
1783096475436,1,Pitching Mound.Drive,,Loading,pitch.0,216583,-1.5774,4.3524,43.3905,30.2387,-85.5199,3.2429,0.202,0.0714
1783096475436,1,Pitching Mound.Parent,,Loading,pitch.0,215983,-0.0717,4.7618,44.9585,30.6051,-84.5318,2.2713,0.1949,0.0721
1783096475437,1,11.0000004b,Drive,Loading,pitch.0,216584,-1.5678,4.3446,43.4178,30.2186,-85.5038,3.2575,0.2018,0.0713
