pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2025-08-07,75.3,3.81,5.11,"Lile, Daylen",695734,682052,strikeout,swinging_strike,,,,,13,Daylen Lile strikes out swinging.,R,L,L,WSH,ATH,S,2,,2,2,2025,-1.14,0.18,-0.01752296215792326,1.3349676409210751,,,,1,8,Bot,,,,,,,-6.0190362327594205,-109.63558631923267,-1.12296262578656,-8.34761527914279,16.66459000979035,-30.697552257295737,3.3,1.52,,,,76.8,2373,7,776837,680862,701762,649966,680474,687231,691016,668709,667670,53.51,,0,0,1,0,0,,60,7,Slider,0,5,0,5,5,0,0,5,Strategic,Standard,280,-0.004,-0.228,72.7,7.4,,0.228,,-5,-5,0.012,0.012,27,22,27,23,3,2,6,2,5,1,3.79,-1.14,-1.14,20.5,13.773364666023996,-14.797161638275485,42.84305775148193,34.333929485793746,40.16957143832623
SL,2025-08-07,77.8,3.78,5.08,"Lile, Daylen",695734,682052,,foul,,,,,4,Foul,R,L,L,WSH,ATH,S,,,2,2,2025,-1.11,0.42,-0.7385456510007733,2.3948074713039214,,,,1,8,Bot,,,,,,,-7.757846577079585,-113.2151202502932,0.32261251370060395,-8.378678016165349,18.648878760015982,-28.780860110596482,3.3,1.52,100,66.6,14,79.1,2499,7,776837,680862,701762,649966,680474,687231,691016,668709,667670,53.51,,,,,,,,60,6,Slider,0,5,0,5,5,0,0,5,Strategic,Standard,284,0,0,62.7,7.3,,0,88.0,-5,-5,0.012,0.012,27,22,27,23,3,2,6,2,5,1,3.31,-1.11,-1.11,19.6,11.192879539528409,-4.366486668766074,32.079519010827035,43.712454500295905,30.7323732053995
FF,2025-08-07,91.7,3.62,5.19,"Lile, Daylen",695734,682052,,foul,,,,,11,Foul,R,L,L,WSH,ATH,S,,,2,2,2025,1.12,1.3,-1.014998293341795,3.0694727616661917,,,,1,8,Bot,,,,,,,-14.430975680276445,-132.9112539698291,-2.399884258313277,16.102515322954492,24.39595701438592,-16.22902311913898,3.3,1.52,188,73.2,57,93.9,2201,7.5,776837,680862,701762,649966,680474,687231,691016,668709,667670,53,,,,,,,,60,5,4-Seam Fastball,0,5,0,5,5,0,0,5,Strategic,Standard,132,0,0,59.2,6.6,,0,88.0,-5,-5,0.012,0.012,27,22,27,23,3,2,6,2,5,1,1.4,1.12,1.12,22.7,3.6280156602175477,11.241576565067303,27.838524212104396,47.6203369297263,19.778510989401973
SL,2025-08-07,76.5,3.71,5.16,"Lile, Daylen",695734,682052,,foul,,,,,7,Foul,R,L,L,WSH,ATH,S,,,2,1,2025,-0.94,-0.12,-0.4758209844208746,1.4859494467898577,,,,1,8,Bot,,,,,,,-7.231196949205908,-111.29588470783317,-0.49455547160252955,-6.521757288038228,20.020516872528216,-33.286994117320724,3.3,1.52,7,60.8,-12,77.5,2428,7,776837,680862,701762,649966,680474,687231,691016,668709,667670,53.47,,,,,,,,60,4,Slider,0,5,0,5,5,0,0,5,Strategic,Standard,278,-0.002,-0.07,69.8,7.5,,0.07,88.0,-5,-5,0.014,0.014,27,22,27,23,3,2,6,2,5,1,4.01,-0.94,-0.94,21.9,11.76367146910608,-10.356333516375322,38.7151731553375,40.12578953860911,37.330632324204075
SI,2025-08-07,90.7,3.5,5.27,"Lile, Daylen",695734,682052,,ball,,,,,13,Ball,R,L,L,WSH,ATH,B,,,1,1,2025,1.43,0.67,-0.5569473677213719,1.3075816771933702,,,,1,8,Bot,,,,,,,-13.424922493622176,-131.47620992205103,-5.544255762588518,19.243822546067715,23.93564029375491,-23.421596492351284,3.42226984461157,1.61477248220671,,,,92.6,2118,7.3,776837,680862,701762,649966,680474,687231,691016,668709,667670,53.18,,,,,,,,60,3,Sinker,0,5,0,5,5,0,0,5,Strategic,Standard,125,0.001,0.055,,,,-0.055,,-5,-5,0.013,0.013,27,22,27,23,3,2,6,2,5,1,2.09,1.43,1.43,26.4,,,,,
FC,2025-08-07,87.7,3.55,5.35,"Lile, Daylen",695734,682052,,ball,,,,,11,Ball,R,L,L,WSH,ATH,B,,,0,1,2025,0.06,0.68,-1.010918045659886,3.1314283628906563,,,,1,8,Bot,,,,,,,-11.333283049653444,-127.38187722843638,-0.6521402078070893,2.8155036775513334,24.52268909961525,-24.78839782034381,3.39191845181834,1.55455832135229,,,,89.3,2176,7.2,776837,680862,701762,649966,680474,687231,691016,668709,667670,53.26,,,,,,,,60,2,Cutter,0,5,0,5,5,0,0,5,Strategic,Standard,167,0.001,0.029,,,,-0.029,,-5,-5,0.012,0.012,27,22,27,23,3,2,6,2,5,1,2.28,0.06,0.06,26.2,,,,,
FF,2025-08-07,91.5,3.62,5.21,"Lile, Daylen",695734,682052,,called_strike,,,,,4,Called Strike,R,L,L,WSH,ATH,S,,,0,0,2025,1.1,1.13,-0.5411415155472956,2.5433528048879515,,,,1,8,Bot,,,,,,,-13.103400588608661,-132.63754037399423,-3.333059081948635,15.61674775941899,26.440992912648777,-18.282377297920387,3.44452973859784,1.54742800440874,,,,93.5,2197,7.5,776837,680862,701762,649966,680474,687231,691016,668709,667670,53,,,,,,,,60,1,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,130,-0.001,-0.039,,,,0.039,,-5,-5,0.013,0.013,27,22,27,23,3,2,6,2,5,1,1.6,1.1,1.1,26.0,,,,,
SI,2025-08-07,91.1,3.61,5.26,"Lowe, Nathaniel",663993,682052,strikeout,called_strike,,,,,7,Nathaniel Lowe called out on strikes.,R,L,L,WSH,ATH,S,2,,3,2,2025,1.43,0.66,-0.2891470487046093,1.822166213552819,,,,0,8,Bot,,,,,,,-13.063596882129286,-132.07153515444963,-4.26885660940026,19.24732194812454,23.788497385915647,-23.67289459576177,3.46211326322745,1.63116150812027,,,,93.2,2077,7.4,776837,680862,701762,649966,680474,687231,691016,668709,667670,53.13,,0,0,1,0,0,,59,17,Sinker,0,5,0,5,5,0,0,5,Strategic,Standard,129,-0.012,-0.345,,,,0.345,,-5,-5,0.025,0.025,27,29,27,30,3,2,6,1,5,1,2.07,1.43,1.43,25.4,,,,,
CH,2025-08-07,81.9,3.53,5.41,"Lowe, Nathaniel",663993,682052,,foul,,,,,12,Foul,R,L,L,WSH,ATH,S,,,3,2,2025,1.53,0.91,1.2391499138514637,2.934076465060954,,,,0,8,Bot,,,,,,,-8.216389837854365,-119.00042238589263,-0.7729600102708056,16.104021688261085,23.151997193567933,-23.55591638885749,3.49,1.55,114,54.4,64,82.8,2217,7,776837,680862,701762,649966,680474,687231,691016,668709,667670,53.52,,,,,,,,59,16,Changeup,0,5,0,5,5,0,0,5,Strategic,Standard,118,0,0,74.9,7.2,,0,88.0,-5,-5,0.025,0.025,27,29,27,30,3,2,6,1,5,1,2.5,1.53,1.53,27.4,8.848798170300334,-2.0972680246145816,31.479896228547773,23.15840134334565,34.3942606651313
SL,2025-08-07,74.9,3.91,5.05,"Lowe, Nathaniel",663993,682052,,foul,,,,,8,Foul,R,L,L,WSH,ATH,S,,,3,2,2025,-1.12,-0.11,0.1817658218240984,1.4620646013571914,,,,0,8,Bot,,,,,,,-5.788237416142654,-108.95845223541497,0.02123481775659375,-7.767741244868156,20.288751481631174,-33.261598298944655,3.49,1.55,,,,75.6,2426,6.9,776837,680862,701762,649966,680474,687231,691016,668709,667670,53.57,,,,,,,,59,15,Slider,0,5,0,5,5,0,0,5,Strategic,Standard,284,0,0,57.8,8.6,,0,,-5,-5,0.025,0.025,27,29,27,30,3,2,6,1,5,1,4.19,-1.12,-1.12,20.3,30.46300586865982,-38.730964876419016,33.37364256424813,33.24141071715843,57.09018791814272
