pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2025-08-31,83.7,-2.34,7.18,"Mountcastle, Ryan",663624,434378,strikeout,swinging_strike,,,,,13,Ryan Mountcastle strikes out swinging.,R,R,R,SF,BAL,S,2,,1,2,2025,-0.97,0.7,-1.2145385846440622,1.6175762203431026,,702616,669236,2,5,Top,,,,,,,4.4669622163901614,-121.72938843613696,-7.72946185068958,-10.480597799801705,23.58680343504929,-23.934171213119733,3.62,1.78,,,,83,1716,5.8,776507,672275,642086,683766,656305,642715,671218,687551,682641,54.67,,0,0,1,0,0,,44,4,Changeup,7,0,0,7,0,7,0,7,Standard,Standard,220,0.006,-0.191,73.3,8.6,,0.191,,7,-7,0.982,0.018000000000000016,42,28,42,28,3,2,5,1,6,2,2.56,0.97,0.97,57.9,34.22844544911834,-35.08981819290892,45.45552967886893,24.098140032441677,47.50568401883287
ST,2025-08-31,80.2,-2.47,7.06,"Mountcastle, Ryan",663624,434378,,called_strike,,,,,4,Called Strike,R,R,R,SF,BAL,S,,,1,1,2025,0.6,-0.29,-0.32032695884272067,2.9518323224624496,,702616,669236,2,5,Top,,,,,,,3.589579799112801,-116.8980921374061,-1.9101456928632812,4.916982285376862,19.887938052592204,-34.76235873590834,3.58257685582709,1.73114772828806,,,,79.6,2565,5.6,776507,672275,642086,683766,656305,642715,671218,687551,682641,54.92,,,,,,,,44,3,Sweeper,7,0,0,7,0,7,0,7,Standard,Standard,48,0.003,-0.063,,,,0.063,,7,-7,0.979,0.02100000000000002,42,28,42,28,3,2,5,1,6,2,3.8,-0.6,-0.6,57.1,,,,,
ST,2025-08-31,80.4,-2.45,7,"Mountcastle, Ryan",663624,434378,,blocked_ball,,,,,14,Ball In Dirt,R,R,R,SF,BAL,B,,,0,1,2025,0.56,-0.53,1.195038735602917,0.5135826374954746,,702616,669236,2,5,Top,,,,,,,6.947246269995804,-116.76239583755925,-6.586044689841168,3.70122811656163,23.462725034717284,-35.861129176548296,3.61545869593048,1.76700389732057,,,,79.5,2652,5.9,776507,672275,642086,683766,656305,642715,671218,687551,682641,54.57,,,,,,,,44,2,Sweeper,7,0,0,7,0,7,0,7,Standard,Standard,29,-0.001,0.018,,,,-0.018,,7,-7,0.98,0.020000000000000018,42,28,42,28,3,2,5,1,6,2,4.09,-0.56,-0.56,49.9,,,,,
FF,2025-08-31,92.1,-2.13,7.27,"Mountcastle, Ryan",663624,434378,,foul,,,,,6,Foul,R,R,R,SF,BAL,S,,,0,0,2025,-0.67,1.37,0.585537527381174,2.514258734404441,,702616,669236,2,5,Top,,,,,,,8.237129875595988,-133.7482691174014,-9.155993459658633,-9.662018548777583,26.40684665587638,-13.955366164553613,3.62,1.78,316,90.5,33,91.5,2357,5.8,776507,672275,642086,683766,656305,642715,671218,687551,682641,54.67,,,,,,,,44,1,4-Seam Fastball,7,0,0,7,0,7,0,7,Strategic,Standard,205,0.001,-0.047,76.2,7.4,,0.047,90.5,7,-7,0.979,0.02100000000000002,42,28,42,28,3,2,5,1,6,2,1.31,0.67,0.67,65.4,0.31159371649824125,11.994324646509348,32.823986391341926,46.40100382914334,17.104532444955012
FF,2025-08-31,93.3,-2.15,7.21,"Henderson, Gunnar",683002,434378,strikeout,called_strike,,,,,8,Gunnar Henderson called out on strikes.,R,L,R,SF,BAL,S,2,,2,2,2025,-0.74,1.39,-0.05969979670097536,1.8743182082703214,,702616,669236,1,5,Top,,,,,,,6.91694302912376,-135.453391831116,-10.90408135996382,-10.545807428700494,27.4709823572681,-12.919972489571789,3.80919094394863,1.7862801895337,,,,92.5,2325,5.8,776507,672275,642086,683766,656305,642715,671218,687551,682641,54.7,,0,0,1,0,0,,43,6,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,213,0.01,-0.216,,,,0.216,,7,-7,0.969,0.031000000000000028,42,24,42,24,3,2,5,1,6,1,1.23,0.74,-0.74,58.9,,,,,
SL,2025-08-31,86,-2.29,7.22,"Henderson, Gunnar",683002,434378,,foul,,,,,9,Foul,R,L,R,SF,BAL,S,,,2,2,2025,0.31,0.12,0.36787072083158423,2.343768366036679,,702616,669236,1,5,Top,,,,,,,5.577830021692708,-125.12620014849227,-5.569060262346147,2.3121735113188473,22.393977254246384,-30.039963379487624,3.68,1.8,189,74.4,59,85.2,2512,5.5,776507,672275,642086,683766,656305,642715,671218,687551,682641,54.96,,,,,,,,43,5,Slider,7,0,0,7,0,7,0,7,Standard,Standard,142,0,0,82.5,7.8,,0,88.0,7,-7,0.969,0.031000000000000028,42,24,42,24,3,2,5,1,6,1,2.93,-0.31,0.31,55.7,20.78453109553329,-22.215811979948587,32.87843764201676,27.75672647055281,45.45737470953359
SL,2025-08-31,85.7,-2.35,7.12,"Henderson, Gunnar",683002,434378,,swinging_strike,,,,,8,Swinging Strike,R,L,R,SF,BAL,S,,,2,1,2025,0.49,0.3,0.009172556598140924,1.694482453020055,,702616,669236,1,5,Top,,,,,,,4.541613080736181,-124.67013343543181,-7.171939052354129,4.373489597700468,22.406464384732573,-27.85493330847766,3.68,1.8,,,,85.3,2475,5.8,776507,672275,642086,683766,656305,642715,671218,687551,682641,54.7,,,,,,,,43,4,Slider,7,0,0,7,0,7,0,7,Standard,Standard,162,0.004,-0.063,77.9,8.4,,0.063,,7,-7,0.965,0.03500000000000003,42,24,42,24,3,2,5,1,6,1,2.77,-0.49,0.49,60.8,21.336055880082178,-21.144158672964505,31.35668132102191,32.45110293786848,43.17767896247962
CH,2025-08-31,82.6,-2.8,6.97,"Henderson, Gunnar",683002,434378,,ball,,,,,11,Ball,R,L,R,SF,BAL,B,,,1,1,2025,-1.09,0.64,-1.6517214221012428,3.4069900197073064,,702616,669236,1,5,Top,,,,,,,4.688331315961085,-120.20626478054223,-2.877614532609787,-11.490834729892725,22.231701199798607,-25.567833347008406,3.75641549390409,1.72651175107884,,,,81.9,1767,5.7,776507,672275,642086,683766,656305,642715,671218,687551,682641,54.79,,,,,,,,43,3,Changeup,7,0,0,7,0,7,0,7,Standard,Standard,235,-0.003,0.048,,,,-0.048,,7,-7,0.968,0.03200000000000003,42,24,42,24,3,2,5,1,6,1,2.68,1.09,-1.09,46.5,,,,,
CU,2025-08-31,76.8,-2.48,7.12,"Henderson, Gunnar",683002,434378,,swinging_strike,,,,,13,Swinging Strike,R,L,R,SF,BAL,S,,,1,0,2025,0.65,-1.29,-0.4409691037715729,1.2721157079463747,,702616,669236,1,5,Top,,,,,,,3.100543905302258,-111.75986663880572,-2.98523455136644,4.820705066432198,21.516649936837826,-42.5571867225651,3.68,1.8,,,,75.8,2694,5.7,776507,672275,642086,683766,656305,642715,671218,687551,682641,54.78,,,,,,,,43,2,Curveball,7,0,0,7,0,7,0,7,Standard,Standard,31,0.003,-0.045,75.3,8.4,,0.045,,7,-7,0.965,0.03500000000000003,42,24,42,24,3,2,5,1,6,1,5.17,-0.65,0.65,50.5,19.5602043916214,-24.224850953247824,30.67945281418081,38.06238177709813,49.001979716125334
CH,2025-08-31,82.2,-2.77,6.93,"Henderson, Gunnar",683002,434378,,ball,,,,,13,Ball,R,L,R,SF,BAL,B,,,0,0,2025,-0.79,0.15,-1.559752007014302,1.2703505667995225,,702616,669236,1,5,Top,,,,,,,4.248731894818402,-119.59354416643716,-6.607050122299089,-8.38646434712496,20.46034807230658,-29.767489480864313,3.82408876822542,1.73735332835261,,,,82,1566,5.9,776507,672275,642086,683766,656305,642715,671218,687551,682641,54.6,,,,,,,,43,1,Changeup,7,0,0,7,0,7,0,7,Standard,Standard,245,-0.002,0.031,,,,-0.031,,7,-7,0.967,0.03300000000000003,42,24,42,24,3,2,5,1,6,1,3.19,0.79,-0.79,45.5,,,,,
