pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2025-07-20,89.9,1.93,6.07,"Heim, Jonah",641680,669373,strikeout,swinging_strike,,,,,13,Jonah Heim strikes out swinging.,R,R,L,TEX,DET,S,2,,1,2,2025,1.54,0.43,-0.7180278270202294,0.6698650878000822,666969,,543309,1,7,Bot,,,,,,,-9.835636014632756,-130.24888414413468,-8.170120028708153,19.78710589073726,32.38447182682444,-25.43966388332222,3.62,1.67,,,,89.1,1872,6.5,777073,693307,679529,650402,656716,700242,682985,663837,672761,54.04,,0,0,1,0,0,,52,8,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,136,-0.101,-0.28,64.9,8.7,,0.28,,-1,-1,0.465,0.465,28,30,29,30,3,2,9,1,6,3,2.46,1.54,-1.54,45.2,24.315476140745876,-32.88000488274325,41.293263519673715,33.0576948736399,44.94353926259778
CH,2025-07-20,88,2.24,6.09,"Heim, Jonah",641680,669373,,foul,,,,,12,Foul,R,R,L,TEX,DET,S,,,1,2,2025,1.28,0.66,1.577135679915578,2.707437006570691,666969,,543309,1,7,Bot,,,,,,,-4.278619299336202,-127.97705499592837,-3.351440805985327,14.955213621966829,32.12886133659816,-24.401604383110794,3.62,1.67,164,71.4,62,87.2,1953,6.3,777073,693307,679529,650402,656716,700242,682985,663837,672761,54.16,,,,,,,,52,7,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,142,0,0,55.5,8.1,,0,88.0,-1,-1,0.465,0.465,28,30,29,30,3,2,9,1,6,3,2.34,1.28,-1.28,45.1,9.488687211473115,11.22180542548116,18.381708514983274,59.40191314069496,19.85425231709242
CU,2025-07-20,83.1,1.78,6.26,"Heim, Jonah",641680,669373,,foul,,,,,14,Foul,R,R,L,TEX,DET,S,,,1,2,2025,-0.75,-0.88,0.44171904622731006,0.8585440465610645,666969,,543309,1,7,Bot,,,,,,,-1.6044727209902823,-120.9788208377136,-4.15725929324914,-6.9620736283491,25.50269576333449,-40.11905449069309,3.62,1.67,,,,83.1,2693,6.4,777073,693307,679529,650402,656716,700242,682985,663837,672761,54.07,,,,,,,,52,6,Curveball,0,1,0,1,1,0,0,1,Standard,Standard,333,0,0,50.9,7.8,,0,,-1,-1,0.465,0.465,28,30,29,30,3,2,9,1,6,3,4.2,-0.75,0.75,51.8,-1.8485579585164063,16.586401995131776,34.137149615401775,45.642458047371406,18.579323403701324
FF,2025-07-20,98.4,1.78,6.16,"Heim, Jonah",641680,669373,,foul,,,,,1,Foul,R,R,L,TEX,DET,S,,,1,2,2025,0.19,1.39,-0.5321774198337895,3.3990323499308936,666969,,543309,1,7,Bot,,,,,,,-6.729032868870158,-142.99017526004238,-5.218432445110219,4.347485211085486,36.60543395524856,-12.132017079717107,3.62,1.67,187,66.9,47,98.3,2488,6.5,777073,693307,679529,650402,656716,700242,682985,663837,672761,53.96,,,,,,,,52,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,156,0,0,64.9,6.5,,0,88.0,-1,-1,0.465,0.465,28,30,29,30,3,2,9,1,6,3,0.99,0.19,-0.19,49.2,6.936012396105058,18.083362593647312,21.912622778999804,33.78580851860748,20.022707588010007
SI,2025-07-20,99.1,1.7,6.28,"Heim, Jonah",641680,669373,,foul,,,,,3,Foul,R,R,L,TEX,DET,S,,,1,2,2025,1.15,1.04,0.7575094915414902,3.3428830954450452,666969,,543309,1,7,Bot,,,,,,,-5.288125408979792,-144.17808006830097,-5.042595280436668,17.225894179634036,35.29712273717432,-16.63430191092773,3.62,1.67,285,86.6,36,99.4,2278,6.6,777073,693307,679529,650402,656716,700242,682985,663837,672761,53.94,,,,,,,,52,4,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,154,0,0,64.6,6.3,,0,88.0,-1,-1,0.465,0.465,28,30,29,30,3,2,9,1,6,3,1.29,1.15,-1.15,48.7,0.3974314811098873,33.54090042497424,19.11068862029155,49.794579416229354,6.2448705787157035
SL,2025-07-20,83.6,-2.44,6.07,"Domínguez, Jasson",691176,656550,field_out,hit_into_play,,,,,14,"Jasson Domínguez grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",R,L,R,ATL,NYY,X,4,ground_ball,0,2,2025,0.34,-0.39,0.1378185940581467,1.2530816824325304,700250,683011,678391,2,6,Top,128.5,197.38,,,,,5.250995345653192,-121.75148441124949,-3.9459024935345925,2.462348949514442,21.72000592819254,-35.593709196041374,3.47,1.62,17,99.9,-4,83.5,2815,6,777083,686948,621566,645277,805373,669397,595777,671739,660670,54.5,0.367,0.333,0,1,0,0,2,46,3,Slider,0,3,3,0,3,0,3,0,Strategic,Standard,31,0.022,-0.17,73.7,8.2,0.37,0.17,99.9,-3,3,0.141,0.859,29,22,29,22,4,3,9,2,6,1,3.63,-0.34,0.34,42.2,0.5458534062868688,-4.612503476697163,38.07730832480483,30.167942088087756,27.677407224774537
CH,2025-07-20,87.9,1.88,6.16,"Heim, Jonah",641680,669373,,foul,,,,,14,Foul,R,R,L,TEX,DET,S,,,1,1,2025,1.2,0.69,0.2473851150804125,0.8623698423488628,666969,,543309,1,7,Bot,,,,,,,-6.44618445202923,-127.68329681849877,-8.089346509036217,14.474623979922546,28.3453819674031,-23.05781764459539,3.62,1.67,,,,87.6,1789,6.4,777073,693307,679529,650402,656716,700242,682985,663837,672761,54.1,,,,,,,,52,3,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,134,-0.036,-0.058,28.9,7.2,,0.058,,-1,-1,0.501,0.501,28,30,29,30,3,2,9,1,6,3,2.29,1.2,-1.2,48.6,4.864253530134155,47.89631267085812,38.58297834384941,43.20932327277497,4.113173375645498
FF,2025-07-20,95.8,2.61,6.02,"Turner, Justin",457759,676979,strikeout,swinging_strike,,,,,1,Justin Turner strikes out swinging.,R,R,L,CHC,BOS,S,2,,1,2,2025,0.49,1.16,-0.3427758494192461,3.357055006658187,691718,,,2,6,Bot,,,,,,,-8.990639099096496,-139.28707427900912,-4.103964799154134,8.361642606281091,29.437887281540444,-16.27197961566775,3.49,1.63,,,,96.9,2521,6.8,777075,665966,663853,678882,691785,596115,807799,680776,677800,53.66,,0,0,1,0,0,,49,4,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,137,-0.028,-0.192,37.2,3.8,,0.192,,1,1,0.72,0.72,26,40,26,41,3,2,8,8,6,1,1.31,0.49,-0.49,30.5,-20.913793435284582,41.631060645617374,41.50451892762806,26.604841283508705,9.056935642385017
SI,2025-07-20,88.2,2.24,5.76,"Rengifo, Luis",650859,624133,walk,blocked_ball,,,,,13,Luis Rengifo walks. Jorge Soler to 2nd.,R,R,L,PHI,LAA,B,,,3,2,2025,1.46,0.16,-0.34104781162230036,0.6849407466190143,,,624585,1,5,Top,,,,,,,-9.354426708944496,-127.92578569568741,-6.507275947564331,18.07282159344933,29.600911617041263,-29.06037225046798,3.37325665566678,1.45078339861267,,,,88.1,1989,6.7,777078,665561,547180,681082,805249,607208,596146,669016,592206,53.85,,0.691497,0.7,1,0,0,,43,6,Sinker,1,6,6,1,6,1,6,1,Standard,Standard,136,-0.007,0.266,,,,-0.266,,-5,5,0.062,0.938,29,28,30,28,3,2,9,1,6,1,2.82,1.46,-1.46,36.4,,,,,
SI,2025-07-20,96.5,1.53,6.26,"Heim, Jonah",641680,669373,,foul,,,,,5,Foul,R,R,L,TEX,DET,S,,,1,0,2025,1.25,1.14,0.01901678301414189,2.602986984384733,666969,,543309,1,7,Bot,,,,,,,-6.886457766728485,-140.2880478520937,-6.760713194093334,18.115207923666414,31.6126050350571,-15.803081285158276,3.62,1.67,267,85.1,45,96.8,2283,6.5,777073,693307,679529,650402,656716,700242,682985,663837,672761,54.01,,,,,,,,52,2,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,159,-0.013,-0.059,69.2,6.7,,0.059,88.0,-1,-1,0.514,0.514,28,30,29,30,3,2,9,1,6,3,1.31,1.25,-1.25,51.2,1.2994969190342667,21.16183066646369,31.793842165826618,40.354995335790704,19.225694385981523
