pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-05-18,93.3,-1.97,5.23,"Toglia, Michael",669911,518876,strikeout,called_strike,,,,,13,Michael Toglia called out on strikes.,R,L,R,AZ,COL,S,2,,3,2,2025,-0.86,1.08,-0.9663958208770307,2.0666038578980315,,,,2,7,Top,,,,,,,4.462488452392033,-135.6989231043255,-4.682715195358137,-11.647662945041752,32.93049563449664,-18.016036095573533,3.76238748348014,1.83713991426061,,,,92.8,2286,6.3,777870,645444,647304,606466,553993,672695,666971,677950,682998,54.25,,0,0,1,0,0,,48,6,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shade,Standard,228,0.025,-0.328,,,,0.328,,1,-1,0.764,0.236,36,26,37,27,3,2,6,1,6,1,1.56,0.86,-0.86,20.7,,,,,
CH,2025-05-18,88.8,-1.91,5.36,"Toglia, Michael",669911,518876,,ball,,,,,13,Ball,R,L,R,AZ,COL,B,,,2,2,2025,-1.22,-0.21,-0.25469917275403464,1.4366593931984846,,,,2,7,Top,,,,,,,6.57077142287589,-129.08268662923535,-3.083804437602657,-15.045756261702568,27.76835471474848,-34.03828634742554,3.78189763266789,1.78999933495437,,,,88.3,2042,6.1,777870,645444,647304,606466,553993,672695,666971,677950,682998,54.4,,,,,,,,48,5,Changeup,1,0,0,1,0,1,0,1,Infield shade,Standard,246,-0.007,0.104,,,,-0.104,,1,-1,0.771,0.22899999999999998,36,26,37,27,3,2,6,1,6,1,3.11,1.22,-1.22,22.0,,,,,
CH,2025-05-18,88.7,-1.75,5.39,"Toglia, Michael",669911,518876,,swinging_strike,,,,,8,Swinging Strike,R,L,R,AZ,COL,S,,,2,1,2025,-1.29,-0.04,-0.09845189695749723,1.94893068069734,,,,2,7,Top,,,,,,,6.736805854415392,-128.95359076371759,-2.2326633145434243,-15.838235229644177,28.220631071867714,-32.39400195339545,3.75,1.79,,,,88.5,2108,6.3,777870,645444,647304,606466,553993,672695,666971,677950,682998,54.19,,,,,,,,48,4,Changeup,1,0,0,1,0,1,0,1,Infield shade,Standard,247,0.005,-0.073,74.6,9.0,,0.073,,1,-1,0.766,0.23399999999999999,36,26,37,27,3,2,6,1,6,1,2.96,1.29,-1.29,22.9,29.944848922960336,-26.27679813776603,32.685882821193836,41.667080770498956,45.18925112317527
FC,2025-05-18,91,-2.14,5.3,"Toglia, Michael",669911,518876,,ball,,,,,13,Ball,R,L,R,AZ,COL,B,,,1,1,2025,-0.43,1.06,-1.443688937035716,2.785898458599098,,,,2,7,Top,,,,,,,2.638376303848617,-132.51594398003874,-2.677549480165617,-5.586463491974443,28.43685275049662,-19.304683816039063,3.787980372931,1.7899988848061,,,,90.4,2276,5.9,777870,645444,647304,606466,553993,672695,666971,677950,682998,54.61,,,,,,,,48,3,Cutter,1,0,0,1,0,1,0,1,Infield shade,Standard,215,-0.003,0.053,,,,-0.053,,1,-1,0.769,0.23099999999999998,36,26,37,27,3,2,6,1,6,1,1.69,0.43,-0.43,20.4,,,,,
CH,2025-05-18,88.5,-1.94,5.37,"Toglia, Michael",669911,518876,,ball,,,,,14,Ball,R,L,R,AZ,COL,B,,,0,1,2025,-1.26,0.08,0.25839321004018734,0.963809561768393,,,,2,7,Top,,,,,,,7.950551885055553,-128.62391008481916,-4.788143646408433,-15.698453328136097,27.55763153010233,-30.449779499741602,3.77212652971643,1.78999957309236,,,,87.9,2127,6,777870,645444,647304,606466,553993,672695,666971,677950,682998,54.48,,,,,,,,48,2,Changeup,1,0,0,1,0,1,0,1,Infield shade,Standard,242,-0.002,0.027,,,,-0.027,,1,-1,0.771,0.22899999999999998,36,26,37,27,3,2,6,1,6,1,2.85,1.26,-1.26,24.8,,,,,
FC,2025-05-18,90.2,-2.02,5.31,"Toglia, Michael",669911,518876,,called_strike,,,,,7,Called Strike,R,L,R,AZ,COL,S,,,0,0,2025,-0.44,1.01,-0.4924420377333889,2.138749032123404,,,,2,7,Top,,,,,,,4.704857484635859,-131.28637269744092,-4.079649942402089,-6.038373219553589,27.714774653039843,-19.774873549094085,3.7500011249236,1.72461407889888,,,,89.7,2159,5.9,777870,645444,647304,606466,553993,672695,666971,677950,682998,54.55,,,,,,,,48,1,Cutter,1,0,0,1,0,1,0,1,Infield shade,Standard,220,0.003,-0.043,,,,0.043,,1,-1,0.768,0.23199999999999998,36,26,37,27,3,2,6,1,6,1,1.78,0.44,-0.44,21.2,,,,,
CH,2025-05-18,88.7,-1.92,5.36,"Doyle, Brenton",686668,518876,field_out,hit_into_play,,,,,8,"Brenton Doyle grounds out, shortstop Geraldo Perdomo to first baseman Josh Naylor.",R,R,R,AZ,COL,X,6,ground_ball,1,1,2025,-1.21,-0.2,-0.20357870622675445,1.8642260634206558,,,,1,7,Top,107.92,154.56,,,,,6.708033814185212,-128.960935163899,-2.040920122209605,-14.856818450612371,27.554081345216236,-34.208589838578504,3.46,1.69,13,107.4,-8,88.5,2216,6.3,777870,645444,647304,606466,553993,672695,666971,677950,682998,54.22,0.393,0.357,0,1,0,0,2,47,3,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,240,0.03,-0.244,72.3,7.5,0.418,0.244,107.4,1,-1,0.738,0.262,36,27,37,27,3,2,6,1,6,1,3.11,1.21,1.21,23.4,7.713031078148027,0.4479567216217304,32.44498063251434,34.117996877111445,27.65265584490529
FC,2025-05-18,91,-1.93,5.3,"Doyle, Brenton",686668,518876,,called_strike,,,,,3,Called Strike,R,R,R,AZ,COL,S,,,1,0,2025,0.06,0.99,0.7558638593069372,2.994185012947181,,,,1,7,Top,,,,,,,6.579565061856614,-132.33708354740776,-1.9710669427659062,-0.7400504812417041,29.458459652892824,-20.31251663051793,3.41091275044115,1.70234835275134,,,,90.4,2385,6.1,777870,645444,647304,606466,553993,672695,666971,677950,682998,54.42,,,,,,,,47,2,Cutter,1,0,0,1,0,1,0,1,Standard,Standard,208,0.007,-0.049,,,,0.049,,1,-1,0.731,0.269,36,27,37,27,3,2,6,1,6,1,1.77,-0.06,-0.06,21.0,,,,,
SI,2025-05-18,95.9,1.34,6.01,"Nimmo, Brandon",607043,608331,field_out,hit_into_play,,,,,9,"Brandon Nimmo grounds out, second baseman DJ LeMahieu to first baseman Paul Goldschmidt.",R,L,L,NYY,NYM,X,4,ground_ball,1,2,2025,1.05,0.59,0.7433103832372084,1.711970171208518,,,,2,6,Top,150.3,154.72,,,,,-3.962192552636058,-139.62858800924218,-7.2122924997411575,14.591371042761077,27.990956727808822,-23.104001478430945,3.63,1.74,4,99.9,-21,97.1,2148,6.7,777878,669224,502671,518934,672724,683011,641355,663757,592450,53.81,0.134,0.126,0,1,0,0,2,46,4,Sinker,2,2,2,2,2,2,2,2,Infield shade,Standard,154,0.012,-0.182,65.5,6.5,0.156,0.182,99.9,0,0,0.564,0.43600000000000005,31,32,31,32,3,2,5,1,6,1,1.86,1.05,1.05,46.8,-3.210934729805354,18.223156736236646,40.35132734126751,31.909946169809125,20.793558194118468
SI,2025-05-18,97.9,-2.65,5.72,"Stott, Bryson",681082,694973,field_out,hit_into_play,,,,,3,Bryson Stott flies out to shortstop Isiah Kiner-Falefa.,R,L,R,PHI,PIT,X,6,fly_ball,2,2,2025,-1.31,0.59,0.7057858093737002,2.9104492489262004,,,,2,8,Bot,115.42,125.35,,,,,12.422495050539716,-142.20243274027652,-3.585866345251625,-20.48343069086528,28.67517073538338,-23.449601136371317,3.42,1.61,190,63.2,28,100.9,2341,7.8,777880,680779,687462,624428,663647,643396,672744,665833,668804,52.73,0.714,0.643,0,1,0,0,4,57,7,Sinker,1,0,1,0,0,1,1,0,Infield shade,Standard,242,-0.007,-0.224,63.8,6.3,0.74,0.224,88.0,1,1,0.842,0.842,23,27,23,28,4,3,6,1,5,2,1.77,1.31,-1.31,24.7,-0.1529142015622368,8.509509218376836,34.3216311295601,23.092783477515923,22.06937687516594
