pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-03-28,97.8,-2.47,5.8,"O'Hearn, Ryan",656811,592332,field_out,hit_into_play,,,,,11,Ryan O'Hearn flies out to left fielder Alan Roden.,R,L,R,TOR,BAL,X,7,fly_ball,1,2,2025,-0.88,1.58,-0.1087498544405946,4.01647208246235,,,,2,6,Top,83.08,83.47,,,,,8.404052250931572,-142.0637104088639,-2.8910038734599346,-13.912102723755963,36.116637596913,-10.439862239414824,3.43,1.63,307,90.7,45,97.4,2418,6.4,778549,672386,665489,665926,695238,666182,702176,664770,543807,54.07,0.005,0.007,0,1,0,0,3,47,5,4-Seam Fastball,5,2,2,5,2,5,2,5,Strategic,Standard,217,0.006,-0.182,66.7,5.8,0.011,0.182,90.7,3,-3,0.905,0.09499999999999997,34,31,34,32,3,2,,1,7,1,0.83,0.88,-0.88,38.4,3.0454188777078683,12.098253004446406,13.436353459303572,38.305718451354124,19.255151035964644
SL,2025-03-28,85.8,-2.45,5.63,"O'Hearn, Ryan",656811,592332,,foul,,,,,5,Foul,R,L,R,TOR,BAL,S,,,1,2,2025,0.02,0.14,-0.14199847810580785,2.795620497457719,,,,2,6,Top,,,,,,,5.423774936562654,-124.94736588471596,-0.7470348071434492,-0.8414151300126578,24.965184678129834,-30.775412892185617,3.43,1.63,134,63.3,65,86,2232,6.4,778549,672386,665489,665926,695238,666182,702176,664770,543807,54.13,,,,,,,,47,4,Slider,5,2,2,5,2,5,2,5,Strategic,Standard,167,0,0,70.6,7.0,,0,88.0,3,-3,0.905,0.09499999999999997,34,31,34,32,3,2,,1,7,1,2.95,-0.02,0.02,35.5,-3.6174185838772206,4.945653973419723,26.68683856868665,40.249670757172524,23.19335948102337
SL,2025-03-28,91.7,-1.79,6.21,"Vientos, Mark",668901,686613,field_out,hit_into_play,,,,,6,Mark Vientos flies out to center fielder Jake Meyers.,R,R,R,HOU,NYM,X,8,fly_ball,2,2,2025,0.16,0.49,0.3093757042612169,2.3953869969198998,665742,,,2,6,Top,133.57,52.87,,,,,5.005300827151719,-133.32142152250987,-4.827327379764206,0.719593828622879,31.056122404397048,-25.45535966849816,3.62,1.7,366,97.5,31,92.3,2199,6.9,778518,673237,572233,663898,670623,665161,514888,676694,701358,53.64,0.259,0.4935454545454545,0,1,0,0,5,40,7,Slider,1,3,3,1,3,1,3,1,Standard,Strategic,177,0.027,-0.196,70.4,8.0,0.967,0.196,97.5,-2,2,0.233,0.767,26,25,27,26,3,2,,1,6,1,2.24,-0.16,-0.16,59.1,18.267871689938765,5.359150994425964,31.446209179756014,43.11122905364464,26.815273042828377
FF,2025-03-28,95.8,-2.33,5.89,"O'Hearn, Ryan",656811,592332,,foul,,,,,1,Foul,R,L,R,TOR,BAL,S,,,1,1,2025,-0.7,1.55,-0.31013956359880424,3.0071342175802647,,,,2,6,Top,,,,,,,6.930825728433372,-139.40310444306724,-5.536557044339809,-10.674737733451805,30.174925145107,-10.921901356060898,3.43,1.63,240,73.1,35,96.1,2203,6.4,778549,672386,665489,665926,695238,666182,702176,664770,543807,54.15,,,,,,,,47,3,4-Seam Fastball,5,2,2,5,2,5,2,5,Infield shade,Standard,214,0.003,-0.062,73.2,6.5,,0.062,88.0,3,-3,0.902,0.09799999999999998,34,31,34,32,3,2,,1,7,1,0.93,0.7,-0.7,40.6,0.057028325751182815,22.381874159275075,26.922354036450972,41.71231251515276,15.895363886404477
CH,2025-03-28,90.5,-1.81,6.01,"Vientos, Mark",668901,686613,,blocked_ball,,,,,14,Ball In Dirt,R,R,R,HOU,NYM,B,,,1,2,2025,-1.44,0.51,0.4091108758802482,0.3535848475815413,665742,,,2,6,Top,,,,,,,8.675149944326954,-131.15924751537307,-9.24156011357578,-18.4935630377315,29.74868620526993,-24.413255162913035,3.6156631557778,1.65130105338963,,,,90.9,1568,6.9,778518,673237,572233,663898,670623,665161,514888,676694,701358,53.6,,,,,,,,40,6,Changeup,1,3,3,1,3,1,3,1,Standard,Strategic,230,-0.005,-0.001,,,,0.001,,-2,2,0.238,0.762,26,25,27,26,3,2,,1,6,1,2.32,1.44,1.44,47.2,,,,,
FF,2025-03-28,94.7,-2.35,5.91,"O'Hearn, Ryan",656811,592332,,foul,,,,,12,Foul,R,L,R,TOR,BAL,S,,,1,0,2025,-0.68,1.55,0.18984403959871454,3.5922542034261022,,,,2,6,Top,,,,,,,8.121504757582631,-137.5755152359971,-3.8018713450243666,-10.50908303097303,31.739985229995217,-11.862646542206493,3.43,1.63,202,72.9,58,94.3,2336,6.2,778549,672386,665489,665926,695238,666182,702176,664770,543807,54.27,,,,,,,,47,2,4-Seam Fastball,5,2,2,5,2,5,2,5,Infield shade,Standard,216,0.001,-0.054,72.3,6.2,,0.054,88.0,3,-3,0.901,0.09899999999999998,34,31,34,32,3,2,,1,7,1,1.01,0.68,-0.68,38.1,3.794683087850923,7.9475491218035685,21.215643581135893,36.166420192877474,23.211568140509208
FF,2025-03-28,92.8,-1.67,5.86,"Sheets, Gavin",657757,625643,field_out,hit_into_play,,,,,11,Gavin Sheets flies out to left fielder Jurickson Profar.,R,L,R,SD,ATL,X,7,fly_ball,3,0,2025,-0.61,1.38,-1.0824879855810232,3.095923287781506,,,701538,2,5,Bot,88.05,71.85,,,,,2.836638404947659,-135.02054403707862,-4.25865184620327,-8.038632965319552,31.78766924300338,-14.662354912510496,3.3,1.64,329,93.5,29,92.5,2073,6.3,778542,686948,621566,645277,663586,669397,595777,671739,672284,54.18,0.122,0.177,0,1,0,0,3,47,4,4-Seam Fastball,3,3,3,3,3,3,3,3,Infield shade,Standard,201,-0.048,-0.436,74.3,7.5,0.3,0.436,93.5,0,0,0.548,0.548,31,29,31,29,3,2,,1,,1,1.29,0.61,-0.61,41.8,6.331605043048842,10.54739497596628,16.987172232998898,49.66459615452454,25.454829801377485
FF,2025-03-28,98.7,-1.5,6.38,"Vientos, Mark",668901,686613,,foul,,,,,12,Foul,R,R,R,HOU,NYM,S,,,1,2,2025,-0.45,1.56,0.4732304183485778,4.654666475567785,665742,,,2,6,Top,,,,,,,6.462422576173644,-143.5404878460054,-2.839236561716293,-7.9307317188143065,38.32481869731133,-10.265375680349846,3.62,1.7,304,85.9,43,98.6,2360,6.6,778518,673237,572233,663898,670623,665161,514888,676694,701358,53.87,,,,,,,,40,5,4-Seam Fastball,1,3,3,1,3,1,3,1,Standard,Strategic,201,0,0,63.4,6.5,,0,88.0,-2,2,0.238,0.762,26,25,27,26,3,2,,1,6,1,0.81,0.45,0.45,64.8,17.212354314768916,27.84175929686945,20.13505852409296,44.235163058967714,11.53662073058575
KC,2025-03-28,86.1,-1.55,6.36,"Vientos, Mark",668901,686613,,foul,,,,,9,Foul,R,R,R,HOU,NYM,S,,,1,2,2025,0.48,-1.36,0.3755439287966713,2.191739454951205,665742,,,2,6,Top,,,,,,,3.6238316861067554,-125.25723818786781,-0.7241904412915317,4.023715470759459,31.183693077461278,-46.320602658278425,3.62,1.7,,,,85.8,2815,6.6,778518,673237,572233,663898,670623,665161,514888,676694,701358,53.86,,,,,,,,40,4,Knuckle Curve,1,3,3,1,3,1,3,1,Standard,Strategic,22,0,0,71.2,8.4,,0,,-2,2,0.238,0.762,26,25,27,26,3,2,,1,6,1,4.5,-0.48,-0.48,60.3,23.13156229802897,-13.54368356351201,29.325407621060204,43.44309519274966,33.30584005313821
FF,2025-03-28,93.9,-1.67,5.84,"Sheets, Gavin",657757,625643,,ball,,,,,11,Ball,R,L,R,SD,ATL,B,,,2,0,2025,-0.69,1.5,-1.090734903988944,3.14367144179712,,,701538,2,5,Bot,,,,,,,3.0358703088910284,-136.6900174788058,-4.548226650432931,-9.373363670434717,33.00383065892922,-12.590888320902367,3.30000013488097,1.70411183608482,,,,93.6,2159,6.3,778542,686948,621566,645277,663586,669397,595777,671739,672284,54.16,,,,,,,,47,3,4-Seam Fastball,3,3,3,3,3,3,3,3,Infield shade,Standard,201,0.009,0.083,,,,-0.083,,0,0,0.539,0.539,31,29,31,29,3,2,,1,,1,1.1,0.69,-0.69,43.3,,,,,
