pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2026-04-08,91.7,-1.53,5.63,"Matthews, Brice",694728,547179,walk,ball,,,,,14,Brice Matthews walks. Joey Loperfido to 2nd.,R,R,R,COL,HOU,B,,,3,1,2026,-0.98,0.59,0.061169389154695386,1.0099281579602377,572233,,694388,2,6,Top,,,,,,,6.065740617801449,-133.37161754277338,-6.876288477573305,-12.901460782860761,25.89412761730755,-23.848244841965595,3.130487205,1.579872047,,,,91.4,2102,5.9,824374,696100,681198,666397,691720,678662,666160,686668,687859,54.58,,0.708164,0.7,1,0,0,,55,5,Sinker,7,1,1,7,1,7,1,7,Standard,Standard,227,-0.007,0.122,,,,-0.122,,6,-6,0.97,0.030000000000000027,34,24,34,24,3,2,5,1,3,6,2.1,0.98,0.98,38.1,,,,,
FF,2026-04-08,97.7,-2.2,5.89,"Rice, Ben",700250,622663,strikeout,swinging_strike,,,,,2,Ben Rice strikes out swinging.,R,L,R,NYY,ATH,S,2,,0,2,2026,-0.52,1.45,-0.11183060516230858,3.1977267565843506,,663757,,2,5,Bot,,,,,,,6.791276487733185,-141.92657006576317,-4.897262707864272,-8.690036457679819,36.41743929244085,-11.725801230703702,3.280561024,1.655610236,,,,97.5,2173,6.5,823564,669127,701762,643446,691777,805779,691016,671732,666126,53.96,,0,0,1,0,0,,46,3,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shade,Standard,211,-0.028,-0.193,66.9,6.0,,0.193,,0,0,0.528,0.528,32,27,32,27,3,2,7,1,5,1,0.97,0.52,-0.52,38.4,-2.50224692677745,21.51443915695617,32.110378324508495,38.62254926240432,11.365949889189526
CH,2026-04-08,81.9,-1.33,5.73,"Matthews, Brice",694728,547179,,ball,,,,,14,Ball,R,R,R,COL,HOU,B,,,2,1,2026,-0.98,0.73,0.4036286729585612,1.4453481357682647,572233,,694388,2,6,Top,,,,,,,5.735115784792376,-119.31008304115873,-4.406387603163013,-10.386565956817785,19.213365721172668,-24.569529736003155,3.130487205,1.579872047,,,,81.9,2148,5.9,824374,696100,681198,666397,691720,678662,666160,686668,687859,54.63,,,,,,,,55,4,Changeup,7,1,1,7,1,7,1,7,Standard,Standard,238,-0.003,0.065,,,,-0.065,,6,-6,0.973,0.027000000000000024,34,24,34,24,3,2,5,1,3,6,2.62,0.98,0.98,43.2,,,,,
CH,2026-04-08,82.6,-1.52,5.92,"Dingler, Dillon",693307,641927,single,hit_into_play,,,,,6,Dillon Dingler singles on a sharp line drive to center fielder Byron Buxton. Gleyber Torres scores. Kerry Carpenter to 2nd.,R,R,R,MIN,DET,X,8,line_drive,0,1,2026,-1.47,0.36,0.3547858992464461,2.4671082001663867,650402,,681481,2,6,Top,102.76,84.42,,,,,7.246401604532039,-120.06794094092409,-1.7864162377365922,-15.67136883987288,25.084823331755004,-28.597845676442134,3.271784777,1.651181102,205,101.7,12,83.5,2047,7.1,823726,680777,605170,807712,668904,686797,668885,621439,670242,53.38,0.963,0.936,0.9,1,1,0,4,51,2,Changeup,7,1,1,7,2,7,2,7,Infield shade,Standard,251,-0.021,0.657,73.5,7.7,1.197,-0.657,101.7,6,-6,0.976,0.02400000000000002,30,27,31,28,3,2,5,1,5,1,3.01,1.47,1.47,24.1,15.101057864439491,8.053369718596239,38.374963607705006,42.375801004397466,27.462573438407563
SL,2026-04-08,85.6,-2.14,5.87,"Neto, Zach",687263,656550,single,hit_into_play,,,,,14,"Angels challenged (play at 1st), call on the field was overturned: Zach Neto singles on a ground ball to shortstop Mauricio Dubón. Oswald Peraza to 3rd.",R,R,R,LAA,ATL,X,6,ground_ball,2,2,2026,0.3,-0.52,1.3348072289869648,1.4512646776948896,,672724,,2,7,Bot,120.61,175.83,,,,,7.427120457856684,-124.55181109832864,-2.863428081494037,1.682215374242554,24.05305969779894,-37.21637481461712,3.169980315,1.59980315,4,51.6,-24,85.1,2823,5.9,824050,641680,621566,645277,663586,643289,573262,671739,660670,54.65,0.111,0.105,0.9,1,1,0,1,63,5,Slider,2,8,2,8,8,2,2,8,Standard,Standard,35,0.006,0.742,50.6,6.8,0.115,-0.742,88.0,-6,-6,0.013,0.013,30,25,30,25,4,3,5,1,5,2,3.62,-0.3,-0.3,45.7,14.536960640289442,9.595444063444399,39.0229461207683,45.34046345993963,30.10948947121092
FC,2026-04-08,94.9,-2.25,5.85,"Rice, Ben",700250,622663,,foul,,,,,9,Foul,R,L,R,NYY,ATH,S,,,0,1,2026,0.23,0.88,0.43437902606369094,1.7957296303137211,,663757,,2,5,Bot,,,,,,,6.4221257409958135,-137.91619030039524,-6.701660167984669,1.4899947243215725,31.87363861776864,-19.583562054211182,3.280561024,1.655610236,4,94.6,-24,95.1,2275,6.6,823564,669127,701762,643446,691777,805779,691016,671732,666126,53.94,,,,,,,,46,2,Cutter,2,2,2,2,2,2,2,2,Infield shade,Standard,196,-0.012,-0.056,72.2,7.9,,0.056,94.6,0,0,0.54,0.54,32,27,32,27,3,2,7,1,5,1,1.66,-0.23,0.23,38.6,8.773387523646937,-12.155965467778016,40.72455634711311,30.8108040173102,28.92342158064516
FF,2026-04-08,98,-2.08,5.89,"Rice, Ben",700250,622663,,called_strike,,,,,4,Called Strike,R,L,R,NYY,ATH,S,,,0,0,2026,-0.7,1.36,-0.6247870256542141,2.364412277811091,,663757,,2,5,Bot,,,,,,,5.536934722988559,-142.44162597689612,-6.9516386068953375,-10.916204386649877,36.61599986707092,-12.24861841337498,3.280561024,1.655610236,,,,97.5,2197,6.4,823564,669127,701762,643446,691777,805779,691016,671732,666126,54.13,,,,,,,,46,1,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shade,Standard,220,-0.007,-0.04,,,,0.04,,0,0,0.547,0.547,32,27,32,27,3,2,7,1,5,1,1.04,0.7,-0.7,42.9,,,,,
FF,2026-04-08,88.4,-1.5,5.96,"Dingler, Dillon",693307,641927,,called_strike,,,,,2,Called Strike,R,R,R,MIN,DET,S,,,0,0,2026,-0.68,1.34,0.21098852786555777,3.2252118736589956,650402,,681481,2,6,Top,,,,,,,5.6260192218073515,-128.64226954954765,-3.2700897308735724,-8.6710872778646,26.803079128727646,-16.873156538489553,3.271784777,1.651181102,,,,89.7,2304,7.1,823726,680777,605170,807712,668904,686797,668885,621439,670242,53.39,,,,,,,,51,1,4-Seam Fastball,7,1,1,7,1,7,1,7,Infield shade,Standard,211,0.002,-0.035,,,,0.035,,6,-6,0.974,0.026000000000000023,30,27,31,28,3,2,5,1,5,1,1.58,0.68,0.68,28.6,,,,,
FF,2026-04-08,93.4,-2.2,5.83,"Neto, Zach",687263,656550,,swinging_strike,,,,,12,Swinging Strike,R,R,R,LAA,ATL,S,,,2,1,2026,-0.51,1.41,0.8447821465143682,2.5963241947560762,,672724,,2,7,Bot,,,,,,,8.780212542939557,-135.62528865572088,-5.401057156817879,-8.329825071404391,32.00014972138975,-13.753589079523763,3.169980315,1.59980315,,,,92,2435,5.7,824050,641680,621566,645277,663586,643289,573262,671739,660670,54.75,,,,,,,,63,4,4-Seam Fastball,2,8,2,8,8,2,2,8,Standard,Standard,213,-0.001,-0.064,66.0,6.2,,0.064,,-6,-6,0.014,0.014,30,25,30,25,4,3,5,1,5,2,1.23,0.51,0.51,42.8,9.026109109475811,22.25251407680191,41.19954226881604,41.33026142018489,17.945475377085113
ST,2026-04-08,81.6,-1.47,5.68,"Matthews, Brice",694728,547179,,ball,,,,,12,Ball,R,R,R,COL,HOU,B,,,1,1,2026,0.81,0.31,1.1858928887074418,3.105483065948459,572233,,694388,2,6,Top,,,,,,,4.273192960373801,-118.82023277468879,0.3729814474652693,6.872993567549239,22.688219984727983,-29.565113477557905,3.130487205,1.579872047,,,,81.1,2504,5.9,824374,696100,681198,666397,691720,678662,666160,686668,687859,54.57,,,,,,,,55,3,Sweeper,7,1,1,7,1,7,1,7,Standard,Standard,59,-0.002,0.03,,,,-0.03,,6,-6,0.975,0.025000000000000022,34,24,34,24,3,2,5,1,3,6,3.11,-0.81,-0.81,40.5,,,,,
