pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-07-29,91.2,2.19,5.31,"Freeman, Tyler",671289,671106,grounded_into_double_play,hit_into_play,,,,,3,"Tyler Freeman grounds into a double play, shortstop Gabriel Arias to second baseman Brayan Rocchio to first baseman Kyle Manzardo. Orlando Arcia out at 2nd. Tyler Freeman out at 1st.",R,R,L,CLE,COL,X,6,ground_ball,3,2,2025,0.64,1.41,0.44548905863546495,2.8209407845210013,,,606115,1,7,Top,108.12,146.7,,,,,-5.778453964146562,-132.8069936414697,-3.441718528570567,8.744319176863693,26.502227786483925,-14.954329006397213,3.31,1.54,16,100.3,-9,91.6,2320,6.4,776951,666310,700932,677587,608070,672356,680757,682177,671286,54.15,0.285,0.262,0,1,0,0,2,64,8,4-Seam Fastball,10,2,2,10,2,10,2,10,Standard,Standard,153,0.003,-0.383,70.0,6.5,0.307,0.383,100.3,8,-8,0.995,0.0050000000000000044,26,26,27,26,4,3,5,1,7,1,1.32,0.64,-0.64,40.0,-1.8038972614335964,9.93967012101466,28.59143032156444,42.51518229480411,26.200578959280254
FF,2025-07-29,91.6,2.23,5.43,"Freeman, Tyler",671289,671106,,foul,,,,,3,Foul,R,R,L,CLE,COL,S,,,3,2,2025,0.57,1.48,0.6859663999314412,2.7713288412451957,,,606115,1,7,Top,,,,,,,-5.127640446961279,-133.33335526950808,-4.078592598295917,7.853845153884349,27.03847148792823,-13.758749933299459,3.31,1.54,209,71.9,26,91.9,2295,6.3,776951,666310,700932,677587,608070,672356,680757,682177,671286,54.19,,,,,,,,64,7,4-Seam Fastball,10,2,2,10,2,10,2,10,Standard,Standard,150,0,0,70.7,6.9,,0,88.0,8,-8,0.995,0.0050000000000000044,26,26,27,26,4,3,5,1,7,1,1.22,0.57,-0.57,41.5,-4.341118997597803,14.127422474300642,30.02186809017979,46.10226693013004,21.289016439443948
FC,2025-07-29,91.8,1.79,6.01,"Walls, Taylor",670764,608331,double,hit_into_play,,,,,6,Taylor Walls doubles (11) on a line drive to center fielder Trent Grisham. Nick Fortes scores.,R,R,L,NYY,TB,X,8,line_drive,1,0,2025,-0.12,0.91,0.4232210962373264,2.269238016230582,,,663743,2,7,Top,150.3,56.42,,,,,-3.216196889505489,-133.583309169149,-5.606111621554418,-0.745366747284403,29.65433872613034,-20.248819288617163,3.55,1.62,321,100.1,16,92.2,2277,6.6,776949,669224,502671,665862,641857,683011,691176,663757,641355,53.93,0.587,0.626,1.25,1,1,1,4,56,2,Cutter,6,3,3,6,4,6,4,6,Standard,Standard,160,-0.076,0.882,71.7,7.2,0.868,-0.882,100.1,3,-3,0.919,0.08099999999999996,31,28,31,29,3,2,6,1,6,1,1.8,-0.12,0.12,44.1,10.805959021173617,15.749672500131735,34.505197622314064,39.189540885507675,24.972386877914456
FF,2025-07-29,91.3,2.23,5.32,"Freeman, Tyler",671289,671106,,foul,,,,,8,Foul,R,R,L,CLE,COL,S,,,3,2,2025,0.61,1.38,0.15929678575437478,1.8880330715847369,,,606115,1,7,Top,,,,,,,-6.5620631897625294,-132.71175450498453,-5.761981457185491,8.621327177505343,27.145082825923655,-14.7731808218613,3.31,1.54,209,71.5,51,91.8,2215,6.5,776951,666310,700932,677587,608070,672356,680757,682177,671286,53.98,,,,,,,,64,6,4-Seam Fastball,10,2,2,10,2,10,2,10,Standard,Standard,148,0,0,73.0,7.0,,0,88.0,8,-8,0.995,0.0050000000000000044,26,26,27,26,4,3,5,1,7,1,1.35,0.61,-0.61,36.2,-4.185100807667797,4.7523611799406185,40.0244896367059,39.1767321675054,26.554296057120343
FF,2025-07-29,93.5,1.58,6.03,"Walls, Taylor",670764,608331,,ball,,,,,13,Ball,R,R,L,NYY,TB,B,,,0,0,2025,0.02,1.16,-1.4003535841275168,1.0478884025449708,,,663743,2,7,Top,,,,,,,-7.754194347763385,-135.7167094177112,-9.691752057481823,1.901397810280358,29.56376009734548,-15.852206155540518,3.65642894653639,1.63548215603721,,,,94,2096,6.7,776949,669224,502671,665862,641857,683011,691176,663757,641355,53.78,,,,,,,,56,1,4-Seam Fastball,6,3,3,6,3,6,3,6,Standard,Standard,158,-0.002,0.035,,,,-0.035,,3,-3,0.921,0.07899999999999996,31,28,31,29,3,2,6,1,6,1,1.46,0.02,-0.02,49.5,,,,,
CH,2025-07-29,79.7,2.38,5.16,"Freeman, Tyler",671289,671106,,ball,,,,,14,Ball,R,R,L,CLE,COL,B,,,2,2,2025,1.01,0.43,1.3455027158213362,1.2940048847528507,,,606115,1,7,Top,,,,,,,-4.18519607305898,-116.04017215869396,-2.6306144693739024,9.932067728991708,20.01512262801907,-27.971462001062736,3.31000048437291,1.52444578677133,,,,80,949,6.3,776951,666310,700932,677587,608070,672356,680757,682177,671286,54.2,,,,,,,,64,5,Changeup,10,2,2,10,2,10,2,10,Standard,Standard,132,-0.001,0.098,,,,-0.098,,8,-8,0.996,0.0040000000000000036,26,26,27,26,4,3,5,1,7,1,3.13,1.01,-1.01,33.6,,,,,
FF,2025-07-29,90.3,2.17,5.33,"Freeman, Tyler",671289,671106,,foul,,,,,2,Foul,R,R,L,CLE,COL,S,,,2,1,2025,0.5,1.5,-0.07798142123859675,3.3414611309162483,,,606115,1,7,Top,,,,,,,-6.704646567466581,-131.43728867360974,-2.2205653626060875,7.209560764199546,26.857726338510403,-14.528558508687409,3.31,1.54,215,72.3,49,91,2297,6.6,776951,666310,700932,677587,608070,672356,680757,682177,671286,53.89,,,,,,,,64,4,4-Seam Fastball,10,2,2,10,2,10,2,10,Standard,Standard,153,0,-0.075,68.4,6.4,,0.075,88.0,8,-8,0.996,0.0040000000000000036,26,26,27,26,4,3,5,1,7,1,1.29,0.5,-0.5,44.1,5.194632485624398,-0.5533515866035096,28.27485686177824,37.68026463104465,26.83142120447716
FC,2025-07-29,89.2,1.99,5.73,"Fortes, Nick",663743,608331,walk,ball,,,,,13,Nick Fortes walks.,R,R,L,NYY,TB,B,,,3,0,2025,0.02,0.75,-0.21442407474094838,1.1619918943616612,,,,2,7,Top,,,,,,,-5.519089702545707,-129.69852776740368,-6.8411436760169675,1.403827689552463,27.622718218651897,-22.416757867263275,3.33545354625855,1.42182281755539,,,,90,2209,6.8,776949,669224,502671,665862,641857,683011,691176,663757,641355,53.65,,0.691497,0.7,1,0,0,,55,4,Cutter,6,3,3,6,3,6,3,6,Standard,Standard,148,-0.005,0.103,,,,-0.103,,3,-3,0.926,0.07399999999999995,31,28,31,29,3,2,6,3,6,2,2.12,0.02,-0.02,40.5,,,,,
FC,2025-07-29,90.9,1.68,5.99,"Fortes, Nick",663743,608331,,ball,,,,,13,Ball,R,R,L,NYY,TB,B,,,2,0,2025,-0.06,0.77,-0.9556481772482645,1.9618626762807898,,,,2,7,Top,,,,,,,-6.5047182672845505,-132.10979772678692,-5.841235609426949,0.664889904930498,28.236332957979357,-22.074800740473222,3.33181384423742,1.48761760452097,,,,91.4,2130,6.6,776949,669224,502671,665862,641857,683011,691176,663757,641355,53.86,,,,,,,,55,3,Cutter,6,3,3,6,3,6,3,6,Standard,Standard,151,-0.003,0.121,,,,-0.121,,3,-3,0.929,0.07099999999999995,31,28,31,29,3,2,6,3,6,2,1.99,-0.06,0.06,48.1,,,,,
FF,2025-07-29,90,2.45,5.23,"Freeman, Tyler",671289,671106,,ball,,,,,12,Ball,R,R,L,CLE,COL,B,,,1,1,2025,0.78,1.1,1.4882754414588841,3.2163916939571746,,,606115,1,7,Top,,,,,,,-4.038545335831467,-131.0258643694626,-1.3719316385849494,9.85409606391578,26.93179380861871,-19.428245696290553,3.31000112832821,1.52411619269137,,,,89.9,2324,6.1,776951,666310,700932,677587,608070,672356,680757,682177,671286,54.38,,,,,,,,64,3,4-Seam Fastball,10,2,2,10,2,10,2,10,Standard,Standard,146,0,0.063,,,,-0.063,,8,-8,0.996,0.0040000000000000036,26,26,27,26,4,3,5,1,7,1,1.71,0.78,-0.78,31.9,,,,,
