pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2025-09-19,80.9,-2.13,5.83,"Lukes, Nathan",664770,547179,field_out,hit_into_play,,,,,5,Nathan Lukes flies out to right fielder Randal Grichuk.,R,L,R,KC,TOR,X,9,fly_ball,1,1,2025,-1.3,0.68,-0.1515631805499036,2.4093242478377115,,,543807,1,8,Top,162.56,93.83,,,,,6.835906765781092,-117.56341510629633,-2.26889447915622,-13.344442534543385,22.40798868599562,-25.605059730523216,3.33,1.54,274,94.1,50,80.2,2030,5.9,776260,571912,695506,663697,624428,686475,686681,670231,545341,54.58,0.013,0.018,0,1,0,0,3,74,3,Changeup,14,1,1,14,1,14,1,14,Infield shade,Standard,246,0,-0.235,74.9,7.0,0.027,0.235,94.1,13,-13,0.999,0.0010000000000000009,33,30,33,31,4,3,2,1,6,1,2.81,1.3,-1.3,36.7,25.001573634775795,0.6189940577900266,26.174848653839785,41.72799949240642,37.77843168602681
FF,2025-09-19,92.7,-2.19,5.69,"Lukes, Nathan",664770,547179,,ball,,,,,11,Ball,R,L,R,KC,TOR,B,,,0,1,2025,-1.02,1.33,-0.596301317477986,3.7314560382802737,,,543807,1,8,Top,,,,,,,6.2330714374907785,-134.80708702391357,-2.07334882720301,-13.755119948583035,30.415038381313455,-15.697459398863641,3.36885052190046,1.5400015574529,,,,91.7,2331,5.8,776260,571912,695506,663697,624428,686475,686681,670231,545341,54.71,,,,,,,,74,2,4-Seam Fastball,14,1,1,14,1,14,1,14,Infield shade,Standard,227,0,0.019,,,,-0.019,,13,-13,0.999,0.0010000000000000009,33,30,33,31,4,3,2,1,6,1,1.33,1.02,-1.02,36.1,,,,,
FC,2025-09-19,87.9,-2.39,5.56,"Lukes, Nathan",664770,547179,,foul,,,,,9,Foul,R,L,R,KC,TOR,S,,,0,0,2025,0.13,0.79,0.8061499956121689,2.0715522155949118,,,543807,1,8,Top,,,,,,,7.4595803025365015,-127.8970072924146,-4.053637293502616,0.06776947174899936,22.88673122358672,-22.843091896677734,3.33,1.54,262,79.5,44,88.1,2515,6.1,776260,571912,695506,663697,624428,686475,686681,670231,545341,54.36,,,,,,,,74,1,Cutter,14,1,1,14,1,14,1,14,Infield shade,Standard,219,0,-0.04,72.8,7.2,,0.04,88.0,13,-13,0.999,0.0010000000000000009,33,30,33,31,4,3,2,1,6,1,2.13,-0.13,0.13,34.8,17.448532195095126,-14.09271574760703,33.58353736934474,29.89205567159322,39.42402724891479
CH,2025-09-19,80.5,-2.25,5.81,"Springer, George",543807,547179,walk,ball,,,,,14,George Springer walks.,R,R,R,KC,TOR,B,,,3,1,2025,-1.27,0.76,1.1046628645652687,1.066762332067758,,,,1,8,Top,,,,,,,9.748784830414019,-116.8664594424159,-5.28177863361735,-13.365483521805986,20.013734742816776,-24.398831958500054,3.55000320163855,1.62000063914245,,,,80,2031,5.9,776260,571912,695506,663697,624428,686475,686681,670231,545341,54.61,,0.691497,0.7,1,0,0,,73,5,Changeup,14,1,1,14,1,14,1,14,Standard,Standard,238,0,0.253,,,,-0.253,,13,-13,0.999,0.0010000000000000009,33,35,33,36,4,3,2,1,6,1,2.75,1.27,1.27,43.6,,,,,
SI,2025-09-19,91.2,-2.71,5.34,"Springer, George",543807,547179,,ball,,,,,14,Ball,R,R,R,KC,TOR,B,,,2,1,2025,-1.16,0.79,1.3126508729374549,2.3469305881790685,,,,1,8,Top,,,,,,,12.54316861244231,-132.2988119580552,-3.3370873039121745,-16.12330215619551,25.485370252592528,-22.345876388248108,3.51852641380803,1.62000077631273,,,,91.1,2204,6.2,776260,571912,695506,663697,624428,686475,686681,670231,545341,54.3,,,,,,,,73,4,Sinker,14,1,1,14,1,14,1,14,Infield shade,Standard,237,0,0.121,,,,-0.121,,13,-13,0.999,0.0010000000000000009,33,35,33,36,4,3,2,1,6,1,1.95,1.16,1.16,33.7,,,,,
CH,2025-09-19,80.9,-2.25,5.8,"Springer, George",543807,547179,,ball,,,,,11,Ball,R,R,R,KC,TOR,B,,,1,1,2025,-1.21,0.66,-1.5296230106993152,3.142308866740923,,,,1,8,Top,,,,,,,3.8656643821119063,-117.79741190412093,-0.5660259199133928,-11.99735230829079,21.42723323475559,-26.150464913379984,3.52079963990817,1.62000119063394,,,,80.3,2085,5.8,776260,571912,695506,663697,624428,686475,686681,670231,545341,54.74,,,,,,,,73,3,Changeup,14,1,1,14,1,14,1,14,Standard,Standard,234,0,0.055,,,,-0.055,,13,-13,0.999,0.0010000000000000009,33,35,33,36,4,3,2,1,6,1,2.81,1.21,1.21,45.0,,,,,
CH,2025-09-19,81,-2.28,5.73,"Springer, George",543807,547179,,called_strike,,,,,4,Called Strike,R,R,R,KC,TOR,S,,,1,0,2025,-1.35,0.71,-0.6244120923504088,2.2925702200095177,,,,1,8,Top,,,,,,,6.205259195150757,-117.86377622031293,-2.4173914556222518,-13.757873143595393,21.184299060571536,-25.25258246903209,3.51619568936464,1.62000163471021,,,,80.5,2094,5.8,776260,571912,695506,663697,624428,686475,686681,670231,545341,54.65,,,,,,,,73,2,Changeup,14,1,1,14,1,14,1,14,Standard,Standard,237,0,-0.049,,,,0.049,,13,-13,0.999,0.0010000000000000009,33,35,33,36,4,3,2,1,6,1,2.75,1.35,1.35,36.4,,,,,
SI,2025-09-19,90.3,-2.8,5.35,"Springer, George",543807,547179,,ball,,,,,13,Ball,R,R,R,KC,TOR,B,,,0,0,2025,-1.34,0.45,-1.5871492710249346,1.4091794433615448,,,,1,8,Top,,,,,,,5.827128892408832,-131.3571799830983,-4.8353524441086,-16.773018120729414,25.8411591495647,-26.190079243339767,3.60203122782764,1.62000130247705,,,,90.1,2201,6,776260,571912,695506,663697,624428,686475,686681,670231,545341,54.48,,,,,,,,73,1,Sinker,14,1,1,14,1,14,1,14,Standard,Standard,240,0,0.039,,,,-0.039,,13,-13,0.999,0.0010000000000000009,33,35,33,36,4,3,2,1,6,1,2.33,1.34,1.34,31.5,,,,,
FC,2025-09-19,82.6,2.05,5.59,"Bellinger, Cody",641355,669432,force_out,hit_into_play,,,,,13,"Cody Bellinger grounds into a force out, second baseman Jackson Holliday to shortstop Gunnar Henderson. Austin Wells out at 2nd.",R,L,L,BAL,NYY,X,4,ground_ball,1,2,2025,-0.3,0.36,-1.3359320191484156,2.112233644026424,,,669224,2,6,Top,143.2,143.57,,,,,-7.204314870116381,-120.23445464222168,-2.154047862300001,-1.5441993790764117,22.314576169318098,-28.511851073947486,3.83,1.8,9,84.9,-13,83.5,2109,6.8,776273,694212,691723,702616,676059,683002,687637,681297,669236,53.72,0.103,0.098,0,1,0,0,2,40,4,Cutter,1,0,0,1,0,1,0,1,Standard,Standard,211,0.026,-0.183,62.2,8.0,0.127,0.183,88.0,1,-1,0.714,0.28600000000000003,27,29,28,30,3,2,7,1,7,1,2.97,-0.3,-0.3,18.8,12.01000919740094,4.134240850006926,25.92914803621999,44.53969255637609,25.36532109779752
SI,2025-09-19,93.6,-2.96,5.33,"Kiner-Falefa, Isiah",643396,547179,field_out,hit_into_play,,,,,4,"Isiah Kiner-Falefa grounds out, pitcher Michael Lorenzen to first baseman Jac Caglianone.",R,R,R,KC,TOR,X,1,ground_ball,1,2,2025,-1.39,0.27,-0.5016223798511656,2.696110687146332,,,,0,8,Top,127.63,181.93,,,,,9.368405910530212,-136.0289914543612,-1.6813127294910606,-19.268874067889232,27.35493719965756,-28.693185886045544,3.27,1.48,2,72.4,-59,93.5,2249,6.1,776260,571912,695506,663697,624428,686475,686681,670231,545341,54.39,0.266,0.244,0,1,0,0,2,72,6,Sinker,14,1,1,14,1,14,1,14,Standard,Standard,244,0,-0.189,55.6,5.2,0.267,0.189,88.0,13,-13,0.999,0.0010000000000000009,33,30,33,30,3,0,2,2,6,1,2.32,1.39,1.39,32.9,-10.83717574264174,25.247596325242082,37.76984457621275,30.058487842369004,18.447505227983257
SI,2025-09-19,92.5,1.99,5.66,"Bellinger, Cody",641355,669432,,foul,,,,,5,Foul,R,L,L,BAL,NYY,S,,,1,1,2025,1.52,0.44,0.050562919720045896,2.5490932268494526,,,669224,2,6,Top,,,,,,,-8.375695545731816,-134.39443987671834,-3.077373101942343,20.314037017831104,30.55923928941657,-26.329623904416525,3.83,1.8,2,64.4,-49,93.3,2343,6.9,776273,694212,691723,702616,676059,683002,687637,681297,669236,53.57,,,,,,,,40,3,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,127,0.009,-0.073,70.7,7.5,,0.073,88.0,1,-1,0.705,0.29500000000000004,27,29,28,30,3,2,7,1,7,1,2.24,1.52,1.52,20.0,13.648015296493648,2.1940724225831447,31.082855146625803,27.443725500955033,26.521328973008607
