pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2025-07-19,80,-1.98,6.31,"Mangum, Jake",663968,665152,field_out,hit_into_play,,,,,8,Jake Mangum flies out to right fielder Tyler O'Neill.,R,L,R,TB,BAL,X,9,fly_ball,0,1,2025,-0.72,0.77,-0.14762825494599585,1.5371249518937522,691406,,,2,7,Bot,164.67,105.85,,,,,5.35139507652348,-116.36986337507838,-5.279179580675594,-7.480060458159917,20.164932206996912,-24.433728843580223,3.32,1.47,251,73.7,32,79.9,957,6,777095,607732,656811,702616,602104,683002,657656,681297,641933,54.47,0.359,0.326,0,1,0,0,3,54,2,Split-Finger,1,2,1,2,2,1,1,2,Standard,Standard,222,-0.074,-0.232,71.4,7.6,0.403,0.232,88.0,-1,-1,0.329,0.329,29,29,29,29,3,2,8,1,6,1,2.78,0.72,-0.72,47.3,18.91031828230548,-9.607979728127992,34.3944967295028,39.595213592691145,36.78298255203745
SI,2025-07-19,93.2,-2.43,5.73,"Mangum, Jake",663968,665152,,foul,,,,,5,Foul,R,L,R,TB,BAL,S,,,0,0,2025,-1.34,0.85,-0.16467438462223205,2.1051237289730214,691406,,,2,7,Bot,,,,,,,8.744519699748267,-135.44848853074365,-5.42537291219616,-18.34780363638226,27.92881836221145,-20.755095309147812,3.32,1.47,84,73.1,7,93.2,2045,6.2,777095,607732,656811,702616,602104,683002,657656,681297,641933,54.27,,,,,,,,54,1,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,221,-0.013,-0.044,69.4,6.2,,0.044,88.0,-1,-1,0.342,0.342,29,29,29,29,3,2,8,1,6,1,1.77,1.34,-1.34,28.5,-9.291646731178997,24.368002062409218,34.96848776024941,39.16677990369995,8.648203029562929
FF,2025-07-19,90.1,2.51,5.38,"Wong, Connor",657136,684007,field_out,hit_into_play,,,,,2,Connor Wong flies out to second baseman Nico Hoerner.,R,R,L,CHC,BOS,X,4,fly_ball,0,0,2025,1.12,1.28,0.006831511733340401,3.262299283018976,807799,,647351,2,7,Top,176.65,149.66,,,,,-8.513823908649348,-130.89183669068106,-1.9155516202125327,14.783009617918434,30.47426197612169,-17.37554008663424,3.37,1.48,162,90.2,67,89,2367,5.9,777096,624512,683737,663538,660644,621020,664023,691718,663656,54.59,0.005,0.005,0,1,0,0,3,52,1,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,138,0.048,-0.272,72.4,6.6,0.005,0.272,90.2,3,-3,0.893,0.10699999999999998,31,29,32,29,3,2,6,6,6,6,1.56,1.12,-1.12,35.7,8.63960297565269,2.9044697926688547,24.768303198051772,40.54873567219045,31.959202166921365
FF,2025-07-19,94.4,-2.25,5.56,"Torkelson, Spencer",679529,677958,field_out,hit_into_play,,,,,11,Spencer Torkelson pops out to catcher Kyle Higashioka in foul territory.,R,R,R,TEX,DET,X,2,popup,1,2,2025,-0.93,0.87,-1.18767669285562,2.891375565568633,,,,0,7,Top,142.13,205.32,,,,,4.852293235745767,-137.37797523474183,-3.152137201107932,-12.806347409719578,32.99169184313168,-20.696686680452686,3.6,1.67,23,67.5,83,94.6,2147,6.6,777088,543309,642133,543760,669701,608369,694671,694497,666969,53.93,0.008,0.007,0,1,0,0,3,49,7,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,230,0.01,-0.189,70.9,7.1,0.008,0.189,88.0,4,-4,0.946,0.05400000000000005,25,25,26,26,3,2,10,1,7,1,1.71,0.93,0.93,26.2,9.555657226540525,-8.966328656942258,39.273011307919624,23.954766719803377,27.395186849075998
FS,2025-07-19,80.7,-1.91,6.29,"Lowe, Josh",666139,665152,field_out,hit_into_play,,,,,4,"Josh Lowe grounds out, second baseman Jackson Holliday to first baseman Ryan O'Hearn. Yandy Díaz scores. Junior Caminero to 3rd.",R,L,R,TB,BAL,X,4,ground_ball,1,1,2025,-0.62,0.6,-0.6678436277870987,2.9060452883463626,650490,691406,,1,7,Bot,157.9,158.78,,,,,3.925184467437625,-117.6496906717876,-2.203884239658761,-6.4156520335547125,16.872654632905252,-26.296165683992115,3.74,1.81,9,83.6,-17,81.4,1029,6.1,777095,607732,656811,702616,602104,683002,657656,681297,641933,54.38,0.109,0.098,0,1,0,0,2,53,3,Split-Finger,0,2,0,2,2,1,1,2,Standard,Standard,224,-0.029,-0.193,70.7,7.5,0.112,0.193,88.0,-2,-2,0.371,0.371,29,27,29,27,3,2,8,1,6,2,2.81,0.62,-0.62,45.1,15.949788830389375,-2.783429055761528,25.326864153500654,48.17263015330927,35.7306822072357
FS,2025-07-19,81.5,-1.88,6.29,"Lowe, Josh",666139,665152,,blocked_ball,,,,,13,Ball In Dirt,R,L,R,TB,BAL,B,,,0,1,2025,-0.92,0.82,-0.0561911002837987,-0.28169041177857546,650490,691406,,1,7,Bot,,,,,,,5.822392803653612,-118.30144182543422,-9.761299795425083,-9.667077585540797,19.197307153049866,-22.93810299350789,3.87843138195644,1.87291922241596,,,,81.6,1061,6.2,777095,607732,656811,702616,602104,683002,657656,681297,641933,54.33,,,,,,,,53,2,Split-Finger,0,2,0,2,2,0,0,2,Standard,Standard,222,0.013,0.015,,,,-0.015,,-2,-2,0.358,0.358,29,27,29,27,3,2,8,1,6,2,2.59,0.92,-0.92,46.8,,,,,
FC,2025-07-19,87.2,-1.92,6.06,"Torkelson, Spencer",679529,677958,,ball,,,,,14,Ball,R,R,R,TEX,DET,B,,,0,2,2025,0.15,0.14,0.7180671840812158,-0.6903042225858012,,,,0,7,Top,,,,,,,6.052856380456801,-126.55879053554796,-10.346007187372582,0.29795794351901417,26.58241694163057,-28.673489323818053,3.62781228781967,1.6699997954277,,,,87.4,2186,6.6,777088,543309,642133,543760,669701,608369,694671,694497,666969,53.87,,,,,,,,49,6,Cutter,4,0,0,4,0,4,0,4,Standard,Standard,223,-0.001,0.024,,,,-0.024,,4,-4,0.947,0.05300000000000005,25,25,26,26,3,2,10,1,7,1,2.88,-0.15,-0.15,38.0,,,,,
FS,2025-07-19,81.9,2.55,5.41,"Toro, Abraham",647351,684007,single,hit_into_play,,,,,5,"Abraham Toro singles on a ground ball to pitcher Shota Imanaga. Masataka Yoshida to 3rd. Masataka Yoshida advances to 3rd, on a throwing error by pitcher Shota Imanaga.",R,R,L,CHC,BOS,X,1,ground_ball,0,1,2025,0.64,0.28,-0.1274666540127184,2.3241022945446526,,,807799,2,7,Top,114.17,183.96,,,,,-7.252233597051853,-119.13764309004635,-0.9628217632751708,7.418355779706689,22.111851986688666,-29.52986544163228,3.32044078362613,1.60045759864735,1,64.7,-66,81.8,1263,6.2,777096,624512,683737,663538,660644,621020,664023,691718,663656,54.32,0.273,0.251,0.9,1,1,0,2,51,2,Split-Finger,3,0,0,3,0,3,0,3,Standard,Standard,122,-0.031,0.387,70.5,8.4,0.274,-0.387,88.0,3,-3,0.924,0.07599999999999996,31,28,32,29,3,2,6,1,6,2,3.11,0.64,-0.64,35.6,22.422532142491868,-20.9376340584224,30.295226991306173,40.04195535256775,50.72461809461138
FC,2025-07-19,87.5,-2.01,6.02,"Torkelson, Spencer",679529,677958,,foul,,,,,14,Foul,R,R,R,TEX,DET,S,,,0,2,2025,0.08,0.15,0.06784355016795246,1.4280727183326754,,,,0,7,Top,,,,,,,4.892969272162286,-127.38182054101755,-5.294022551233708,-0.101273718041231,25.919840764255945,-29.700859884639925,3.6,1.67,3,52,-25,88.5,2258,6.9,777088,543309,642133,543760,669701,608369,694671,694497,666969,53.63,,,,,,,,49,5,Cutter,4,0,0,4,0,4,0,4,Infield shade,Standard,222,0,0,73.4,8.7,,0,88.0,4,-4,0.947,0.05300000000000005,25,25,26,26,3,2,10,1,7,1,2.83,-0.08,-0.08,35.6,19.08275204211633,-22.332027413821898,41.346798012783665,38.169626190765676,38.487805352630076
FS,2025-07-19,81,-1.85,6.29,"Lowe, Josh",666139,665152,,swinging_strike,,,,,13,Swinging Strike,R,L,R,TB,BAL,S,,,0,0,2025,-0.98,0.77,-0.10812953767935407,1.633380286940119,650490,691406,,1,7,Bot,,,,,,,5.72209231022957,-117.87486112368202,-5.316509849698161,-10.124254247758902,18.95958231307801,-24.234406521532957,3.74,1.81,,,,81.3,1142,6.2,777095,607732,656811,702616,602104,683002,657656,681297,641933,54.34,,,,,,,,53,1,Split-Finger,0,2,0,2,2,0,0,2,Standard,Standard,223,-0.02,-0.051,74.5,8.4,,0.051,,-2,-2,0.378,0.378,29,27,29,27,3,2,8,1,6,2,2.66,0.98,-0.98,44.9,23.064646235066043,-19.55229182227533,34.24737711374929,43.50482055851715,46.1051808562389
FS,2025-07-19,81.7,2.57,5.35,"Toro, Abraham",647351,684007,,called_strike,,,,,12,Called Strike,R,R,L,CHC,BOS,S,,,0,0,2025,0.76,0.42,0.8359497051030493,2.634765522123953,,,807799,2,7,Top,,,,,,,-5.375683061712224,-118.84666808622232,-0.34996003906831863,8.193927160475559,22.983270242803446,-28.30540552786081,3.29334966364869,1.6042559653662,,,,81.7,1085,6.4,777096,624512,683737,663538,660644,621020,664023,691718,663656,54.14,,,,,,,,51,1,Split-Finger,3,0,0,3,0,3,0,3,Standard,Standard,125,0.003,-0.042,,,,0.042,,3,-3,0.921,0.07899999999999996,31,28,32,29,3,2,6,1,6,2,3,0.76,-0.76,34.9,,,,,
FF,2025-07-19,90.1,2.56,5.29,"Yoshida, Masataka",807799,684007,single,hit_into_play,,,,,3,Masataka Yoshida singles on a ground ball to right fielder Kyle Tucker.,R,L,L,CHC,BOS,X,9,ground_ball,1,0,2025,1.15,1.12,0.43341175458908654,2.889013009379841,,,,2,7,Top,174.11,111.65,,,,,-7.688323595563094,-131.05682463335611,-2.347536101308582,14.918812396119979,28.47686660567132,-19.022611638906337,3.19,1.37,10,94.7,-15,89.6,2363,6.1,777096,624512,683737,663538,660644,621020,664023,691718,663656,54.43,0.126,0.116,0.9,1,1,0,2,50,2,4-Seam Fastball,3,0,0,3,0,3,0,3,Infield shade,Standard,136,-0.011,0.288,75.1,7.4,0.196,-0.288,94.7,3,-3,0.932,0.06799999999999995,31,31,32,32,3,2,6,1,6,1,1.7,1.15,1.15,34.8,14.242185654469571,-9.157079948842668,26.674560776773497,31.67686808137731,34.157906490452746
FF,2025-07-19,95.1,-2.21,5.66,"Torkelson, Spencer",679529,677958,,foul,,,,,5,Foul,R,R,R,TEX,DET,S,,,0,2,2025,-0.99,0.92,-0.2508414433184014,2.824150655153341,,,,0,7,Top,,,,,,,7.404160292986808,-138.19414115553164,-3.789994179845399,-14.428634421102895,35.323085656721744,-19.733329049711504,3.6,1.67,194,84.9,63,95,2122,6.6,777088,543309,642133,543760,669701,608369,694671,694497,666969,53.85,,,,,,,,49,4,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,229,0,0,63.7,7.4,,0,88.0,4,-4,0.947,0.05300000000000005,25,25,26,26,3,2,10,1,7,1,1.64,0.99,0.99,24.9,5.7212887398919845,-4.844253141308642,38.585787514781444,34.69427348405626,25.516483999310573
CH,2025-07-19,89.3,-3.68,4.88,"Pages, Andy",681624,642547,force_out,hit_into_play,,,,,5,"Andy Pages grounds into a force out, fielded by second baseman Brice Turang. Teoscar Hernández out at 2nd.",R,R,R,LAD,MIL,X,4,ground_ball,2,2,2025,-1.47,0.24,-0.22193277819924173,2.7349858705315486,,,606192,2,5,Bot,139.94,148.7,,,,,11.711773368184867,-129.5380839564402,0.2732749261826798,-19.043143805235225,26.829691377510347,-29.768214050231215,3.46,1.58,10,91.6,-15,90,1838,6.9,777085,661388,683734,668930,702332,687401,686555,663368,694192,53.61,0.142,0.133,0,1,0,0,2,46,5,Changeup,4,5,4,5,5,4,4,5,Standard,Standard,250,-0.03,-0.216,72.3,6.9,0.143,0.216,91.6,-1,-1,0.37,0.37,29,24,29,25,3,2,6,1,6,1,2.63,1.47,1.47,27.6,-8.748407745440701,9.590021620283855,41.426726541472625,36.76642717497609,21.662075592669456
FC,2025-07-19,84.1,-1.98,6.43,"Caminero, Junior",691406,665152,double,hit_into_play,,,,,8,Junior Caminero doubles (20) on a sharp ground ball to left fielder Ramón Laureano. Yandy Díaz to 3rd.,R,R,R,TB,BAL,X,7,ground_ball,1,1,2025,0.51,0.26,-0.20323819112290398,2.176174767980208,,,650490,1,7,Bot,52.5,120.77,,,,,3.096457949369589,-122.51992821166911,-4.063241781584092,4.63903438327695,21.62308344793886,-28.99473183951836,3.57,1.64,11,104,-12,84.3,2339,6.1,777095,607732,656811,702616,602104,683002,657656,681297,641933,54.39,0.269,0.246,1.25,1,1,1,2,52,3,Cutter,0,2,0,2,2,0,0,2,Standard,Standard,149,0.153,0.812,81.9,8.9,0.29,-0.812,104.0,-2,-2,0.225,0.225,29,21,29,22,3,2,8,1,6,1,2.93,-0.51,-0.51,45.7,13.130040508690566,-12.047058755572738,29.797926381836465,34.20855821352713,40.01899129018852
FF,2025-07-19,94.4,-2.15,5.58,"Torkelson, Spencer",679529,677958,,foul,,,,,6,Foul,R,R,R,TEX,DET,S,,,0,2,2025,-0.82,1.01,0.3829913594376855,2.3458288454476204,,,,0,7,Top,,,,,,,8.454584653478479,-137.10399696373094,-4.911442478221956,-12.319238185413504,33.08730885327511,-18.53019581158203,3.6,1.67,288,94.5,41,94.3,2196,6.5,777088,543309,642133,543760,669701,608369,694671,694497,666969,53.95,,,,,,,,49,3,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,230,0,0,72.6,7.5,,0,94.5,4,-4,0.947,0.05300000000000005,25,25,26,26,3,2,10,1,7,1,1.58,0.82,0.82,24.7,5.297435741330222,9.543852405176729,37.9429490875109,42.05185592464228,21.131812965606688
ST,2025-07-19,82.7,-0.67,6.4,"Steer, Spencer",668715,605280,single,hit_into_play,,,,,14,Spencer Steer singles on a soft ground ball to third baseman Ronny Mauricio. Austin Hays to 3rd.,R,R,R,NYM,CIN,X,5,ground_ball,0,2,2025,1.39,-0.64,1.3701687651836532,2.4659346041369896,,669720,,1,6,Top,104.26,180.08,,,,,1.9330008425889293,-120.47294471974618,-1.2169070744388322,13.082276078036736,24.811496900087242,-38.31050567260179,3.36,1.59,2,55.5,-51,82,2965,5.9,777092,620443,624413,683146,677595,596019,607043,643446,665742,54.58,0.294,0.265,0.9,1,1,0,1,47,3,Sweeper,2,3,3,2,3,2,3,2,Standard,Standard,49,-0.067,0.629,68.0,7.5,0.295,-0.629,88.0,-1,1,0.333,0.667,32,27,32,28,3,2,6,1,6,1,3.98,-1.39,-1.39,38.6,16.476027309822282,-1.859079775583519,24.327484040102878,48.413412782924794,37.466691143869866
FF,2025-07-19,89.6,2.52,5.32,"Yoshida, Masataka",807799,684007,,ball,,,,,12,Ball,R,L,L,CHC,BOS,B,,,0,0,2025,0.99,1.29,0.426216174588963,3.6165993688553693,,,,2,7,Top,,,,,,,-7.244481759670535,-130.24345666441144,-0.8767098608438157,12.850612277810342,29.38353572163656,-17.651315211911463,3.12628430731827,1.36762478861014,,,,89,2354,6.1,777096,624512,683737,663538,660644,621020,664023,691718,663656,54.39,,,,,,,,50,1,4-Seam Fastball,3,0,0,3,0,3,0,3,Infield shade,Standard,140,-0.001,0.037,,,,-0.037,,3,-3,0.933,0.06699999999999995,31,31,32,32,3,2,6,1,6,1,1.58,0.99,0.99,33.9,,,,,
SI,2025-07-19,91.5,-2.35,5.74,"Caminero, Junior",691406,665152,,swinging_strike,,,,,4,Swinging Strike,R,R,R,TB,BAL,S,,,1,0,2025,-0.49,1.14,-0.3220342907120052,2.813668352445978,,,650490,1,7,Bot,,,,,,,6.16464932149907,-133.22862302709763,-4.0063948814677115,-7.141540573469574,26.43584550572583,-17.95704831952366,3.57,1.64,,,,91.6,1971,6.1,777095,607732,656811,702616,602104,683002,657656,681297,641933,54.36,,,,,,,,52,2,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,216,-0.01,-0.056,79.2,7.8,,0.056,,-2,-2,0.235,0.235,29,21,29,22,3,2,8,1,6,1,1.57,0.49,0.49,31.8,-0.22744846530013274,18.986017311558317,29.50075833968694,33.08443735893179,20.8885311988757
FC,2025-07-19,87.4,-1.58,5.5,"Hoerner, Nico",663538,678394,field_out,hit_into_play,,,,,5,"Nico Hoerner grounds out, shortstop Trevor Story to first baseman Abraham Toro.",R,R,R,CHC,BOS,X,6,ground_ball,1,1,2025,0,0.31,-0.11115014108545035,2.7908074703625148,,,,2,6,Bot,112.29,151.68,,,,,3.5551052080580385,-127.37894386711339,-1.1169797412204931,-0.6341133098424867,22.206352907574548,-28.760293243561943,3.37,1.58,47,99.9,-1,88.1,2615,6.3,777096,657136,647351,663853,608324,596115,608701,678882,701350,54.22,0.447,0.407,0,1,0,0,2,47,3,Cutter,3,0,3,0,0,3,3,0,Standard,Standard,195,-0.005,-0.244,72.2,6.8,0.49,0.244,99.9,3,3,0.898,0.898,26,28,26,28,3,2,6,1,6,1,2.63,0,0,35.9,0.4301254920648751,7.482151013692238,25.708821132256602,36.55411831636656,26.286107296732833
CU,2025-07-19,73.7,-3.23,5.26,"Pages, Andy",681624,642547,,blocked_ball,,,,,14,Ball In Dirt,R,R,R,LAD,MIL,B,,,1,2,2025,0.5,-0.49,2.4077573644443078,0.440956165100558,,,606192,2,5,Bot,,,,,,,10.717642031434618,-106.88791706868987,-1.5927055485611887,1.9488558164156515,18.443152831860328,-35.86490692386091,3.51419973448526,1.61440338105525,,,,74.5,2083,7.1,777085,661388,683734,668930,702332,687401,686555,663368,694192,53.42,,,,,,,,46,4,Curveball,4,5,4,5,5,4,4,5,Strategic,Standard,46,0.006,0.033,,,,-0.033,,-1,-1,0.364,0.364,29,24,29,25,3,2,6,1,6,1,4.71,-0.5,-0.5,42.2,,,,,
