pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-05-21,97.7,-1.18,5.48,"Wells, Austin",669224,594798,strikeout,swinging_strike,,,,,11,Austin Wells strikes out swinging.,R,L,R,NYY,TEX,S,2,,2,2,2025,-0.49,1.43,-0.3725062530065474,3.6790460848852833,,,,2,7,Bot,,,,,,,3.364678184870521,-142.1617069309831,-2.62192385433328,-7.464409302098091,34.649988975858044,-12.51113063050023,3.43,1.54,,,,98.7,2595,7,777835,571466,669394,543760,673962,669701,694671,664059,666969,53.52,,0,0,1,0,0,,55,6,4-Seam Fastball,2,3,2,3,3,2,2,3,Infield shade,Standard,215,-0.02,-0.224,72.3,6.6,,0.224,,-1,-1,0.275,0.275,37,25,37,26,3,2,6,1,5,2,0.97,0.49,-0.49,32.1,4.980057824035696,11.449385264664095,17.43838934884116,37.51020875756207,19.212559138756138
FF,2025-05-21,98.5,-1.24,5.48,"Wells, Austin",669224,594798,,foul,,,,,4,Foul,R,L,R,NYY,TEX,S,,,2,2,2025,-0.54,1.58,-0.4076101186504064,2.759024504286032,,,,2,7,Bot,,,,,,,3.541128992654486,-142.9465702491451,-5.43524014912505,-8.321637651555758,45.62120784147106,-9.65550900770497,3.43,1.54,163,83.6,60,97.7,2512,6.9,777835,571466,669394,543760,673962,669701,694671,664059,666969,53.61,,,,,,,,55,5,4-Seam Fastball,2,3,2,3,3,2,2,3,Infield shade,Standard,213,0,0,75.9,7.3,,0,88.0,-1,-1,0.275,0.275,37,25,37,26,3,2,6,1,5,2,0.86,0.54,-0.54,29.0,4.669893091232685,2.555452793024964,28.945607048214303,38.116907382797194,23.034282600284847
SI,2025-05-21,91.4,-1.39,5.15,"Canario, Alexander",672744,663903,field_out,hit_into_play,,,,,8,Alexander Canario flies out to right fielder Rece Hinds.,R,R,R,PIT,CIN,X,9,fly_ball,3,2,2025,-1.13,0.69,0.1719686929146289,2.145853767178143,,,,2,5,Bot,204.01,93.91,,,,,6.488259823009244,-132.9261083469751,-3.1809759672843865,-14.811717530777992,29.91163713597033,-23.514584322876942,3.62,1.68,344,97.1,33,92.6,2260,7.1,777834,663886,668715,680574,669289,682829,656582,670770,677956,53.38,0.232,0.4431538461538462,0,1,0,0,5,43,7,Sinker,2,1,2,1,1,2,2,1,Standard,Standard,217,-0.013,-0.328,78.6,8.2,0.863,0.328,97.1,1,1,0.673,0.673,28,25,29,25,3,2,5,1,6,2,2.05,1.13,1.13,25.1,9.561646929368008,6.059526863370498,38.64930520017089,37.29501022226669,24.54714120605356
FF,2025-05-21,96.9,-1.4,5.48,"Wells, Austin",669224,594798,,foul,,,,,2,Foul,R,L,R,NYY,TEX,S,,,2,1,2025,-0.55,1.17,-0.08968101794449723,3.057574569716241,,,,2,7,Bot,,,,,,,4.806004452109088,-140.8947006752242,-3.566955586319389,-8.519371970267485,36.124009849517364,-16.058661904401244,3.43,1.54,214,76.8,43,97.3,2498,6.8,777835,571466,669394,543760,673962,669701,694671,664059,666969,53.66,,,,,,,,55,4,4-Seam Fastball,2,3,2,3,3,2,2,3,Infield shade,Standard,214,-0.007,-0.073,66.8,6.0,,0.073,88.0,-1,-1,0.282,0.282,37,25,37,26,3,2,6,1,5,2,1.29,0.55,-0.55,29.7,-9.839397353244491,27.48935296075744,29.383844520100116,34.452762205300004,13.476251653034812
SL,2025-05-21,83.9,-1.62,5.19,"Canario, Alexander",672744,663903,,ball,,,,,14,Ball,R,R,R,PIT,CIN,B,,,2,2,2025,0.47,-0.31,1.6606684172343558,0.7420119126069271,,,,2,5,Bot,,,,,,,6.767744428259715,-122.10341112197153,-3.3420623614491127,3.469822013320147,22.647251960302302,-34.90311685850795,3.52839399034568,1.6256759954921,,,,85.6,2449,7.3,777834,663886,668715,680574,669289,682829,656582,670770,677956,53.25,,,,,,,,43,6,Slider,2,1,2,1,1,2,2,1,Standard,Standard,83,0.004,0.104,,,,-0.104,,1,1,0.669,0.669,28,25,29,25,3,2,5,1,6,2,3.54,-0.47,-0.47,30.2,,,,,
SI,2025-05-21,92.3,-1.59,5.1,"Canario, Alexander",672744,663903,,foul,,,,,4,Foul,R,R,R,PIT,CIN,S,,,2,2,2025,-1.41,0.66,-0.5464723170222843,2.7757770094113523,,,,2,5,Bot,,,,,,,5.805789113446187,-134.3507430222036,-1.5170474763080117,-18.350602406864024,30.508923765424182,-24.073102273045002,3.62,1.68,,,,93.2,2392,6.9,777834,663886,668715,680574,669289,682829,656582,670770,677956,53.57,,,,,,,,43,5,Sinker,2,1,2,1,1,2,2,1,Standard,Standard,217,0,0,75.0,7.0,,0,,1,1,0.669,0.669,28,25,29,25,3,2,5,1,6,2,2.02,1.41,1.41,23.9,7.877119150396865,12.171396234962524,33.94990995106047,26.4783671088591,25.465671626581624
CH,2025-05-21,90.3,-1.13,5.44,"Wells, Austin",669224,594798,,ball,,,,,14,Ball,R,L,R,NYY,TEX,B,,,1,1,2025,-1.06,0.23,0.8686969408809937,-1.035053296771081,,,,2,7,Bot,,,,,,,7.321741006299302,-130.79702469702826,-10.582538321033654,-13.833318527708364,34.0293735675158,-26.96950878042462,3.33246131982997,1.61478902208875,,,,90.3,1572,7.1,777835,571466,669394,543760,673962,669701,694671,664059,666969,53.43,,,,,,,,55,3,Changeup,2,3,2,3,3,2,2,3,Infield shade,Standard,230,0.004,0.053,,,,-0.053,,-1,-1,0.278,0.278,37,25,37,26,3,2,6,1,5,2,2.64,1.06,-1.06,31.8,,,,,
CH,2025-05-21,89.7,-1.46,5.63,"Busch, Michael",683737,676974,field_out,hit_into_play,,,,,7,"Michael Busch grounds out, first baseman Eric Wagaman to pitcher Max Meyer.",R,L,R,MIA,CHC,X,3,ground_ball,0,1,2025,-1.2,0.24,-0.4920275606776281,1.6859893892314153,,,,2,6,Top,148.23,165.34,,,,,4.9247206103113905,-130.57924738900016,-4.244666035225368,-14.798450480249647,28.03721595230533,-28.761939878198195,3.33,1.58,3,73.5,-31,89.5,1872,6.2,777833,682663,676572,688363,681393,672640,669065,656537,660821,54.3,0.043,0.043,0,1,0,0,2,46,2,Changeup,1,1,1,1,1,1,1,1,Infield shade,Standard,230,0.014,-0.217,74.5,7.5,0.064,0.217,88.0,0,0,0.562,0.43799999999999994,26,27,26,28,3,2,5,1,6,2,2.6,1.2,-1.2,36.2,15.74672649067889,4.3458568391518915,37.801968987340295,40.302442767153366,29.58678951861514
SI,2025-05-21,91.7,-1.66,5.12,"Canario, Alexander",672744,663903,,swinging_strike,,,,,5,Swinging Strike,R,R,R,PIT,CIN,S,,,2,1,2025,-1.25,0.79,0.1505670376448207,2.428907696337993,,,,2,5,Bot,,,,,,,7.370491142651074,-133.23949508601947,-2.6128854429897643,-16.56462455421093,31.283096415416317,-22.45379762218792,3.62,1.68,,,,92.3,2345,7,777834,663886,668715,680574,669289,682829,656582,670770,677956,53.55,,,,,,,,43,4,Sinker,2,1,2,1,1,2,2,1,Standard,Standard,219,-0.003,-0.073,78.7,8.2,,0.073,,1,1,0.672,0.672,28,25,29,25,3,2,5,1,6,2,1.95,1.25,1.25,25.2,8.595948987301913,19.774072986607617,39.23154958494173,36.27978814347253,16.510449635044324
CU,2025-05-21,75.7,-1.04,5.73,"Wells, Austin",669224,594798,,swinging_strike,,,,,14,Swinging Strike,R,L,R,NYY,TEX,S,,,1,0,2025,1.27,-0.11,0.2909615837548649,1.2301014825028513,,,,2,7,Bot,,,,,,,0.5135550373602285,-110.18519795027052,-1.989197124026059,10.06879753763381,22.888914439727078,-32.913257269797164,3.43,1.54,,,,75.3,2609,6.4,777835,571466,669394,543760,673962,669701,694671,664059,666969,54.14,,,,,,,,55,2,Curveball,2,3,2,3,3,2,2,3,Infield shade,Standard,62,-0.004,-0.054,65.1,9.1,,0.054,,-1,-1,0.282,0.282,37,25,37,26,3,2,6,1,5,2,4.14,-1.27,1.27,39.6,33.96091248639111,-48.74895160260265,38.98591677054453,31.405500162740143,59.22816602815037
