pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2025-08-27,92.3,-1.57,6.36,"McNeil, Jeff",643446,592836,field_out,hit_into_play,,,,,8,Jeff McNeil flies out to center fielder Harrison Bader.,R,L,R,NYM,PHI,X,8,fly_ball,2,2,2025,-1.57,1.18,0.19845051443635287,1.8285890041014583,,607043,668901,2,5,Bot,171.66,64.78,,,,,7.884456329326802,-133.86548919682184,-8.162494087942681,-20.599942602076027,30.95300572280085,-16.29869666909719,3.55,1.67,351,93.3,32,91.6,1907,6.2,776566,592663,547180,681082,664761,607208,596146,664056,592206,54.31,0.256,0.497,0,1,0,0,3,39,5,Sinker,4,0,4,0,0,4,4,0,Standard,Standard,219,-0.009,-0.203,65.2,8.1,0.983,0.203,93.3,4,4,0.927,0.927,32,33,33,33,3,2,5,1,5,1,1.53,1.57,-1.57,40.1,7.798821479349831,-11.238067008424759,43.45402804386924,30.275070898106645,31.77248396503731
FC,2025-08-27,84.7,-1.88,6.25,"McNeil, Jeff",643446,592836,,ball,,,,,14,Ball,R,L,R,NYM,PHI,B,,,1,2,2025,0.06,1.1,0.7993158218567555,1.1989857291484367,,607043,668901,2,5,Bot,,,,,,,6.089413161500982,-123.04581976988722,-7.555650472313903,-0.6626225237325463,26.43247581899967,-19.62854295879965,3.56965650932244,1.76580583882757,,,,84,2415,6.1,776566,592663,547180,681082,664761,607208,596146,664056,592206,54.42,,,,,,,,39,4,Cutter,4,0,4,0,0,4,4,0,Standard,Standard,151,0.001,0.012,,,,-0.012,,4,4,0.926,0.926,32,33,33,33,3,2,5,1,5,1,2.11,-0.06,0.06,41.7,,,,,
SI,2025-08-27,92.6,-1.55,6.36,"McNeil, Jeff",643446,592836,,called_strike,,,,,3,Called Strike,R,L,R,NYM,PHI,S,,,1,1,2025,-1.59,1.25,0.35501840606397006,3.4707013233621073,,607043,668901,2,5,Bot,,,,,,,8.299435760358136,-134.51262218639494,-4.212876670929646,-21.1199046806996,32.4700315834478,-16.262094717940226,3.68985306445717,1.73033377826702,,,,91.8,1870,6.1,776566,592663,547180,681082,664761,607208,596146,664056,592206,54.35,,,,,,,,39,3,Sinker,4,0,4,0,0,4,4,0,Infield shade,Standard,217,-0.002,-0.063,,,,0.063,,4,4,0.928,0.928,32,33,33,33,3,2,5,1,5,1,1.44,1.59,-1.59,42.0,,,,,
FF,2025-08-27,95.1,-1.62,5.94,"Lowe, Josh",666139,677944,field_out,hit_into_play,,,,,6,Josh Lowe pops out to third baseman Will Wilson.,R,L,R,CLE,TB,X,5,popup,1,2,2025,-0.8,1.26,0.7225501808318966,2.9159818807857887,,,,2,6,Top,107.51,169.71,,,,,7.887562324066475,-138.21837596686655,-5.105912551283156,-11.922517082845568,29.47484061623259,-15.057840794306587,3.85,1.83,113,83.9,69,94.9,2534,6.2,776580,595978,692216,677587,669717,672356,680757,682657,666134,54.34,0.005,0.005,0,1,0,0,3,43,4,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,213,0.008,-0.182,73.9,7.1,0.005,0.182,88.0,-1,1,0.388,0.612,26,27,26,27,3,2,5,1,6,2,1.26,0.8,-0.8,36.7,11.328688533981843,-5.947755237669997,36.46584690239946,29.28535599965216,31.33319797507032
CU,2025-08-27,78.9,1.84,6.08,"Karros, Kyle",691720,664285,field_out,hit_into_play,,,,,6,Kyle Karros lines out to left fielder Jesús Sánchez.,R,R,L,HOU,COL,X,7,line_drive,1,2,2025,-1.31,-1.16,0.29532508160462156,2.9194766427723637,687597,,,2,7,Top,75.16,93.31,,,,,-0.9070577155941415,-114.74854069948178,2.188292365522521,-11.193948172659352,25.019728689070387,-43.006552029688855,3.64,1.69,291,96.8,21,77.5,2771,5.7,776571,663967,572233,643289,621043,665161,660821,689200,701358,54.79,0.233,0.266,0,1,0,0,4,48,6,Curveball,1,0,0,1,0,1,0,1,Standard,Standard,319,0.053,-0.196,,,0.44,0.196,96.8,1,-1,0.736,0.264,31,22,32,23,3,2,7,1,6,1,4.88,-1.31,1.31,43.2,,,,,
CU,2025-08-27,75.5,-1.74,6.36,"McNeil, Jeff",643446,592836,,foul,,,,,8,Foul,R,L,R,NYM,PHI,S,,,1,0,2025,0.41,-0.92,0.09941631569971893,2.025741916900767,,607043,668901,2,5,Bot,,,,,,,3.0719388316133185,-109.76263724241952,-0.1046799612482956,2.585857749051058,23.515137519877847,-39.75561643340062,3.55,1.67,262,97,21,74.4,2392,6,776566,592663,547180,681082,664761,607208,596146,664056,592206,54.52,,,,,,,,39,2,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,50,-0.002,-0.052,72.1,8.7,,0.052,97.0,4,4,0.93,0.93,32,33,33,33,3,2,5,1,5,1,5,-0.41,0.41,43.0,17.949385496953383,-27.6743478428924,38.33544692272537,31.139501197220774,44.42197134191581
SI,2025-08-27,96,0.19,6.17,"Karros, Kyle",691720,664285,,foul,,,,,14,Foul,R,R,L,HOU,COL,S,,,1,2,2025,1.16,0.35,0.8666459294385442,2.5124679338301315,687597,,,2,7,Top,,,,,,,-0.8145740500379398,-139.70653780916072,-4.767716516551925,15.249800747310967,35.07094737465565,-26.64164464590277,3.64,1.69,200,71.8,42,94.3,2103,5.6,776571,663967,572233,643289,621043,665161,660821,689200,701358,54.95,,,,,,,,48,5,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,143,0,0,64.4,6.9,,0,88.0,1,-1,0.736,0.264,31,22,32,23,3,2,7,1,6,1,2.14,1.16,-1.16,42.1,-5.761076504215244,4.2999059989820845,38.11617488506143,47.13535262274302,16.41125490977131
SL,2025-08-27,88.8,-1.23,6.14,"Vaughn, Andrew",683734,669194,field_out,hit_into_play,,,,,3,Andrew Vaughn lines out to center fielder Alek Thomas.,R,R,R,MIL,AZ,X,8,line_drive,2,1,2025,0.76,-0.02,0.3528599577732294,2.7952558568372683,702332,,,2,6,Bot,118.54,60.86,,,,,2.3033167140408137,-129.42450220563984,-2.1304451926089785,8.037914658310656,26.593058511943482,-32.22299580718111,3.22,1.48,343,92.4,22,89.8,2388,6.8,776572,543510,656976,545121,677942,672695,666971,677950,682998,53.73,0.142,0.134,0,1,0,0,3,45,4,Slider,1,2,1,2,2,1,1,2,Standard,Standard,89,-0.071,-0.279,75.3,7.2,0.218,0.279,92.4,-1,-1,0.379,0.379,27,27,27,27,3,2,5,1,5,1,2.9,-0.76,-0.76,53.1,12.637384978353024,-4.479756554094417,22.109877172101296,40.60579812494316,28.144026516493973
FF,2025-08-27,99.2,-2.13,5.36,"Walker, Christian",572233,801403,strikeout,swinging_strike,,,,,2,Christian Walker strikes out swinging.,R,R,R,HOU,COL,S,2,,3,2,2025,-1.05,1.24,0.1554174396548873,3.0293090882911953,,,660821,2,6,Bot,,,,,,,8.68566973852265,-144.09519797809256,-3.758878205439183,-16.791364329656677,38.94831581409218,-14.296224264870137,3.4,1.56,,,,98.2,2491,6.2,776571,690924,682653,606115,691720,678662,687597,686668,671289,54.31,,0,0,1,0,0,,44,10,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,234,-0.026,-0.295,74.1,6.8,,0.295,,1,1,0.718,0.718,23,34,24,34,3,2,6,1,5,1,1.12,1.05,1.05,22.1,0.5467823188828951,19.347730748927923,25.357036688457992,40.075028553931816,15.929581586800937
FF,2025-08-27,91.7,1.83,6.12,"Clemens, Kody",665019,641778,single,hit_into_play,,,,,2,Kody Clemens singles on a sharp line drive to right fielder Nathan Lukes.,R,L,L,TOR,MIN,X,9,line_drive,0,2,2025,0.65,1.53,0.25159807687273283,3.4970781615948385,,,,2,5,Top,174.44,109.72,,,,,-5.3861622355607155,-133.41039120700708,-4.020303982440562,8.969364192097375,30.72016557883492,-13.321116242987065,3.61,1.78,200,104.2,11,91.3,2213,6.2,776567,623168,665489,665926,680718,666182,676914,662139,664770,54.28,0.944,0.928,0.9,1,1,0,4,44,3,4-Seam Fastball,5,7,7,5,7,5,7,5,Infield shade,Standard,145,-0.014,0.425,69.5,6.8,1.184,-0.425,104.2,-2,2,0.284,0.716,30,29,30,29,3,2,11,2,6,2,1.2,0.65,0.65,38.6,13.412875099273794,-8.646915850002232,20.47861054263315,33.25446396960506,32.488243746704484
SI,2025-08-27,95.7,-1.91,5.65,"Lowe, Josh",666139,677944,,foul,,,,,8,Foul,R,L,R,CLE,TB,S,,,1,1,2025,-1.23,0.59,-0.14676751352678985,2.385089152897433,,,,2,6,Top,,,,,,,7.448675196575107,-139.3108183306014,-4.411760537503211,-17.58608189842057,27.87955720639251,-23.744589671596085,3.85,1.83,209,73.1,39,96.5,2347,6.5,776580,595978,692216,677587,669717,672356,680757,682657,666134,54.05,,,,,,,,43,3,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,226,0.003,-0.062,75.7,6.8,,0.062,88.0,-1,1,0.385,0.615,26,27,26,27,3,2,5,1,6,2,1.88,1.23,-1.23,32.9,-6.805975349348191,18.420428668345608,38.974864621628036,38.74911314373643,17.929568960664202
FS,2025-08-27,85.9,-2,6.29,"McNeil, Jeff",643446,592836,,ball,,,,,11,Ball,R,L,R,NYM,PHI,B,,,0,0,2025,-1.42,0.34,-1.9785257794690703,2.9984095816450456,,607043,668901,2,5,Bot,,,,,,,2.913499507938668,-124.97409494694608,-2.1018948537514337,-15.374319413436185,30.189660507969,-28.37761982504159,3.6749222413453,1.71836825148862,,,,84.9,1243,6.1,776566,592663,547180,681082,664761,607208,596146,664056,592206,54.43,,,,,,,,39,1,Split-Finger,4,0,4,0,0,4,4,0,Standard,Standard,227,0.001,0.024,,,,-0.024,,4,4,0.929,0.929,32,33,33,33,3,2,5,1,5,1,2.8,1.42,-1.42,40.6,,,,,
FF,2025-08-27,93.1,-1.57,6.11,"Baldwin, Brooks",681460,686701,field_out,hit_into_play,,,,,2,Brooks Baldwin flies out to center fielder Kyle Isbel.,R,L,R,CWS,KC,X,8,fly_ball,0,1,2025,-0.53,1.45,-0.23238477741939978,2.8727780815961874,,700337,,2,6,Bot,78.79,54.01,,,,,4.58213379879981,-135.37188632418827,-5.678646958459551,-7.52146877975014,31.270315659924506,-13.374854341482628,3.2,1.53,376,99.3,33,92.8,2385,6.3,776569,521692,686469,624428,672580,677951,686681,664728,573262,54.21,0.379,0.7474545454545454,0,1,0,0,5,58,2,4-Seam Fastball,1,11,1,11,11,1,1,11,Standard,Standard,208,-0.001,-0.249,73.7,7.0,1.462,0.249,99.3,-10,-10,0.002,0.002,25,24,25,25,3,2,5,1,7,1,1.2,0.53,-0.53,49.7,10.818560570979972,2.619171947441653,27.637646064413648,42.18354496477102,25.5125636233576
